time = 5	Re = 10
0.143675	0.138671	0
0.174640	0.125784	1
0.205052	0.114530	2
0.236239	0.113357	3
0.267387	0.112416	4
0.300214	0.116341	5
0.332941	0.120427	6
0.364258	0.126018	7
0.395306	0.131776	8
0.444076	0.148371	9
0.478938	0.171151	10
0.485034	0.203592	11
0.487388	0.238644	12
0.466742	0.274104	13
0.443446	0.308269	14
0.412249	0.332140	15
0.379499	0.352514	16
0.342989	0.365775	17
0.304342	0.379045	18
0.261608	0.393324	19
0.236483	0.405682	20
0.211638	0.421140	21
0.183597	0.444719	22
0.155051	0.478808	23
0.137561	0.508667	24
0.120864	0.540412	25
0.099245	0.594271	26
0.085894	0.630586	27
0.072066	0.671434	28
0.040855	0.701051	29
-0.016915	0.711206	30
-0.033634	0.708384	31
-0.063583	0.694968	32
-0.099750	0.681352	33
-0.131893	0.662715	34
-0.167033	0.650608	35
-0.200747	0.638140	36
-0.230158	0.625084	37
-0.266395	0.611864	38
-0.301400	0.597766	39
-0.325596	0.584918	40
-0.356200	0.569568	41
-0.386493	0.553582	42
-0.413623	0.535016	43
-0.461373	0.501092	44
-0.493518	0.473627	45
-0.523661	0.445063	46
-0.545219	0.420607	47
-0.567118	0.395262	48
-0.589166	0.366989	49
-0.611629	0.337454	50
-0.638109	0.296108	51
-0.657079	0.266809	52
-0.678299	0.235119	53
-0.702276	0.194985	54
-0.722846	0.161331	55
-0.746178	0.121104	56
-0.768015	0.066607	57
-0.778719	0.015841	58
-0.780619	-0.036275	59
-0.775509	-0.078976	60
-0.767666	-0.117318	61
-0.757112	-0.154440	62
-0.746878	-0.188567	63
-0.737095	-0.213866	64
-0.728702	-0.241366	65
-0.718344	-0.267760	66
-0.708889	-0.296799	67
-0.697864	-0.321902	68
-0.687200	-0.350487	69
-0.674653	-0.376795	70
-0.661763	-0.406226	71
-0.637063	-0.451907	72
-0.608082	-0.499156	73
-0.575433	-0.545071	74
-0.537910	-0.591804	75
-0.504418	-0.627391	76
-0.467480	-0.662867	77
-0.426138	-0.697720	78
-0.379664	-0.732879	79
-0.337819	-0.760256	80
-0.291759	-0.787598	81
-0.241181	-0.813392	82
-0.212835	-0.825992	83
-0.184213	-0.838423	84
-0.131916	-0.856236	85
-0.102371	-0.864017	86
-0.072837	-0.871634	87
-0.042942	-0.876299	88
-0.013134	-0.880913	89
0.018965	-0.883230	90
0.050657	-0.885223	91
0.105754	-0.883868	92
0.162666	-0.879468	93
0.214208	-0.872038	94
0.267757	-0.862483	95
0.313205	-0.851552	96
0.362945	-0.837984	97
0.408300	-0.823090	98
0.455733	-0.805555	99
0.495481	-0.787890	100
0.536390	-0.768203	101
0.575340	-0.746736	102
0.615477	-0.722769	103
0.655229	-0.695413	104
0.694796	-0.665914	105
0.729094	-0.637385	106
0.763519	-0.606793	107
0.790274	-0.580335	108
0.817160	-0.552663	109
0.841505	-0.525133	110
0.865981	-0.496330	111
