time = 1	Re = 10
0.141934	0.140837	0
0.193834	0.160366	1
0.241208	0.186750	2
0.284548	0.217238	3
0.320710	0.253060	4
0.346316	0.296266	5
0.360273	0.348015	6
0.360990	0.378469	7
0.361516	0.409099	8
0.356456	0.443515	9
0.350236	0.478789	10
0.338905	0.516845	11
0.325655	0.555909	12
0.307381	0.596885	13
0.285959	0.638808	14
0.258920	0.681636	15
0.227127	0.724586	16
0.188274	0.766313	17
0.143635	0.804782	18
0.094157	0.837630	19
0.043580	0.864675	20
-0.005979	0.886721	21
-0.052700	0.906320	22
-0.097104	0.924178	23
-0.138064	0.941738	24
-0.176099	0.959559	25
-0.209808	0.977711	26
