time = 4	Re = 10
0.143293	0.139178	0
0.195983	0.122719	1
0.247375	0.121106	2
0.299683	0.128797	3
0.350701	0.139141	4
0.393010	0.153721	5
0.428259	0.171518	6
0.454790	0.222975	7
0.444122	0.254929	8
0.431879	0.287349	9
0.406268	0.317648	10
0.377929	0.347385	11
0.342495	0.373524	12
0.304767	0.400105	13
0.262610	0.427541	14
0.239018	0.445493	15
0.215938	0.464849	16
0.190024	0.490279	17
0.163993	0.522073	18
0.132985	0.571120	19
0.113386	0.608696	20
0.092214	0.651610	21
0.068178	0.692769	22
0.014322	0.717162	23
-0.031737	0.717363	24
-0.088066	0.699429	25
-0.112626	0.683877	26
-0.155574	0.668670	27
-0.174482	0.659570	28
-0.217132	0.647171	29
-0.240874	0.637179	30
-0.281615	0.623261	31
-0.312658	0.610621	32
-0.343431	0.597408	33
-0.394274	0.570672	34
-0.421636	0.554509	35
-0.449016	0.537953	36
-0.485483	0.510108	37
-0.509834	0.490575	38
-0.534311	0.470753	39
-0.562844	0.442081	40
-0.583730	0.420288	41
-0.604662	0.398458	42
-0.627510	0.369110	43
-0.661938	0.325133	44
-0.689839	0.285420	45
-0.718074	0.242383	46
-0.740677	0.203712	47
-0.764906	0.159171	48
-0.787611	0.108255	49
-0.797217	0.077830	50
-0.806051	0.047256	51
-0.813375	-0.009461	52
-0.813294	-0.068220	53
-0.806661	-0.124546	54
-0.796797	-0.179108	55
-0.786449	-0.222319	56
-0.775508	-0.265008	57
-0.762663	-0.308912	58
-0.748494	-0.353535	59
-0.734164	-0.391541	60
-0.718835	-0.430024	61
-0.700819	-0.469265	62
-0.681113	-0.509037	63
-0.661417	-0.542767	64
-0.640373	-0.577268	65
-0.617340	-0.610196	66
-0.592297	-0.643866	67
-0.567665	-0.672902	68
-0.541191	-0.702943	69
-0.513473	-0.730466	70
-0.483546	-0.758911	71
-0.454777	-0.782817	72
-0.422708	-0.808385	73
-0.390749	-0.831110	74
-0.356141	-0.854329	75
-0.324127	-0.873040	76
-0.290618	-0.891684	77
-0.255930	-0.908413	78
-0.219585	-0.924863	79
-0.180947	-0.939346	80
-0.141180	-0.952921	81
-0.104119	-0.963664	82
-0.066550	-0.973773	83
-0.035059	-0.980592	84
-0.003816	-0.987247	85
0.026458	-0.992343	86
0.056551	-0.997447	87
