time = 1.55	Re = 90
0.199394	0.017448	0
0.209849	-0.017608	1
0.218170	-0.054218	2
0.225113	-0.109677	3
0.257756	-0.155348	4
0.316311	-0.152850	5
0.351168	-0.134745	6
0.385831	-0.111659	7
0.419715	-0.076514	8
0.450420	-0.035984	9
0.476115	0.012698	10
0.497690	0.065791	11
0.504893	0.094919	12
0.512097	0.124047	13
0.516566	0.153815	14
0.521021	0.183581	15
0.521891	0.213840	16
0.522686	0.244117	17
0.518544	0.303674	18
0.513150	0.333812	19
0.507704	0.363979	20
0.499704	0.393782	21
0.491560	0.423628	22
0.472459	0.478929	23
0.460179	0.506991	24
0.447864	0.535066	25
0.420443	0.587736	26
0.405196	0.613642	27
0.389927	0.639553	28
0.357339	0.688468	29
0.338564	0.712227	30
0.319738	0.735970	31
0.281117	0.780141	32
0.238473	0.821766	33
0.192655	0.859204	34
0.145756	0.892775	35
0.118812	0.908168	36
0.092367	0.923199	37
0.063851	0.936853	38
0.035341	0.950855	39
0.003286	0.975023	40
-0.010915	0.995219	41
