time = 2	Re = 90
0.199058	0.022566	0
0.209631	-0.022261	1
0.213494	-0.070587	2
0.211653	-0.104496	3
0.208931	-0.137799	4
0.229961	-0.193718	5
0.261191	-0.194194	6
0.293675	-0.192490	7
0.334600	-0.171723	8
0.375542	-0.142662	9
0.415395	-0.098501	10
0.432872	-0.072427	11
0.450200	-0.046070	12
0.463355	-0.015189	13
0.476425	0.016598	14
0.486597	0.050717	15
0.495378	0.085830	16
0.499622	0.122311	17
0.502816	0.159589	18
0.502180	0.196583	19
0.500271	0.233959	20
0.494040	0.269956	21
0.486615	0.306804	22
0.476124	0.341384	23
0.464522	0.376446	24
0.449583	0.410241	25
0.433567	0.444068	26
0.415297	0.476296	27
0.396215	0.508861	28
0.376022	0.538299	29
0.355290	0.567887	30
0.331925	0.596962	31
0.307354	0.626561	32
0.281927	0.653999	33
0.254797	0.682107	34
0.225687	0.709957	35
0.193569	0.738714	36
0.157936	0.765713	37
0.117894	0.791587	38
0.072275	0.813223	39
0.024259	0.830140	40
-0.022082	0.840899	41
-0.067070	0.848242	42
-0.110332	0.852056	43
-0.150027	0.855278	44
-0.188329	0.856271	45
-0.222824	0.857703	46
-0.254665	0.858193	47
-0.284972	0.859793	48
-0.316317	0.859738	49
-0.345137	0.860965	50
-0.373631	0.861082	51
-0.400670	0.862670	52
-0.431138	0.874234	53
-0.445065	0.889391	54
