time = 4	Re = 90
0.194505	0.046855	0
0.204729	0.004408	1
0.206155	-0.044365	2
0.197478	-0.088111	3
0.177857	-0.136731	4
0.160458	-0.162872	5
0.141705	-0.188513	6
0.098221	-0.229777	7
0.063004	-0.266854	8
0.047216	-0.295290	9
0.083472	-0.312456	10
0.136042	-0.320980	11
0.174255	-0.315209	12
0.214283	-0.306421	13
0.256377	-0.289170	14
0.299433	-0.266279	15
0.340875	-0.233454	16
0.381160	-0.192458	17
0.415490	-0.143621	18
0.430482	-0.116078	19
0.445533	-0.087848	20
0.455335	-0.058513	21
0.465333	-0.028794	22
0.471596	0.004020	23
0.477705	0.037978	24
0.479580	0.072349	25
0.480692	0.107757	26
0.477535	0.141576	27
0.473203	0.176412	28
0.464408	0.206591	29
0.455041	0.237190	30
0.442159	0.265860	31
0.428570	0.295058	32
0.397614	0.341689	33
0.361428	0.385342	34
0.326394	0.417439	35
0.289166	0.448124	36
0.255190	0.473389	37
0.219030	0.501591	38
0.185360	0.529420	39
0.149644	0.570489	40
0.130042	0.602198	41
0.110565	0.636561	42
0.092932	0.674675	43
0.060782	0.715534	44
0.030439	0.723052	45
-0.001137	0.732236	46
-0.047153	0.734113	47
-0.096195	0.722744	48
-0.133433	0.713025	49
-0.157394	0.702484	50
-0.196351	0.692887	51
-0.227483	0.679729	52
-0.269856	0.664618	53
-0.286436	0.653896	54
-0.328609	0.636798	55
-0.347681	0.623848	56
-0.386574	0.603856	57
-0.435718	0.571939	58
-0.450763	0.558409	59
-0.485784	0.533699	60
-0.528489	0.496005	61
-0.566879	0.456544	62
-0.599758	0.419002	63
-0.628300	0.380949	64
-0.655146	0.342989	65
-0.676466	0.306804	66
-0.698946	0.267787	67
-0.716045	0.231195	68
-0.736492	0.185485	69
-0.747334	0.152686	70
-0.760748	0.113464	71
-0.768825	0.081591	72
-0.779304	0.041714	73
-0.785384	0.008822	74
-0.791213	-0.025126	75
-0.795153	-0.059378	76
-0.798452	-0.096059	77
-0.799436	-0.126948	78
-0.800260	-0.157810	79
-0.799552	-0.188213	80
-0.798742	-0.218782	81
-0.793354	-0.274424	82
-0.788480	-0.305470	83
-0.783513	-0.336831	84
-0.772063	-0.389778	85
-0.759146	-0.437246	86
-0.744712	-0.481721	87
-0.723533	-0.535122	88
-0.705159	-0.579995	89
-0.685833	-0.622735	90
-0.663538	-0.663359	91
-0.644847	-0.689682	92
-0.623848	-0.717779	93
-0.603554	-0.749927	94
-0.586378	-0.778641	95
-0.589623	-0.800789	96
