time = 6	Re = 90
0.185786	0.072785	0
0.195182	0.043948	1
0.203537	0.008739	2
0.204181	-0.025101	3
0.200109	-0.066161	4
0.188746	-0.094216	5
0.175272	-0.125750	6
0.153668	-0.156321	7
0.122477	-0.187415	8
0.087226	-0.211270	9
0.040749	-0.232129	10
-0.001692	-0.240666	11
-0.047587	-0.244179	12
-0.087532	-0.243676	13
-0.126022	-0.241276	14
-0.162218	-0.247736	15
-0.135390	-0.289896	16
-0.107004	-0.313733	17
-0.074326	-0.337148	18
-0.024247	-0.355910	19
0.005440	-0.362277	20
0.035491	-0.368507	21
0.068257	-0.368964	22
0.102321	-0.368562	23
0.138652	-0.363017	24
0.177128	-0.355200	25
0.212663	-0.341712	26
0.250394	-0.325211	27
0.286691	-0.303039	28
0.324171	-0.275934	29
0.354289	-0.246602	30
0.385624	-0.211211	31
0.411130	-0.172749	32
0.438238	-0.125042	33
0.452660	-0.084168	34
0.467471	-0.034522	35
0.473423	0.011754	36
0.477463	0.066125	37
0.473840	0.116471	38
0.464440	0.168993	39
0.449868	0.210410	40
0.430090	0.251469	41
0.411441	0.276739	42
0.389762	0.302341	43
0.369788	0.318518	44
0.347907	0.334674	45
0.313842	0.347670	46
0.280810	0.354045	47
0.255983	0.353177	48
0.229246	0.354354	49
0.203170	0.359564	50
0.170524	0.379539	51
0.137533	0.418763	52
0.115599	0.468705	53
0.105879	0.499962	54
0.096208	0.531859	55
0.088806	0.569256	56
0.081409	0.608482	57
0.076644	0.640604	58
0.070646	0.673728	59
0.045728	0.706512	60
-0.001576	0.715065	61
-0.029435	0.714059	62
-0.057837	0.708759	63
-0.088824	0.697561	64
-0.118326	0.688596	65
-0.148082	0.679413	66
-0.091854	0.692249	67
-0.121862	0.683034	68
-0.151682	0.673615	69
-0.195653	0.659991	70
-0.236720	0.645622	71
-0.186633	0.663121	72
-0.155866	0.671825	73
-0.124787	0.680378	74
-0.162932	0.668445	75
-0.199201	0.655557	76
-0.254099	0.634045	77
-0.303285	0.611402	78
-0.343946	0.587796	79
-0.381622	0.563543	80
-0.356648	0.576707	81
-0.385169	0.557538	82
-0.413781	0.537344	83
-0.437513	0.518028	84
-0.461181	0.498434	85
-0.433490	0.518962	86
-0.456006	0.498718	87
-0.478554	0.478324	88
-0.516947	0.437911	89
-0.537785	0.411162	90
-0.558717	0.383074	91
-0.575618	0.355403	92
-0.593197	0.326142	93
-0.609034	0.295838	94
-0.625096	0.263798	95
-0.633291	0.239224	96
-0.647010	0.203797	97
-0.660038	0.166233	98
-0.669047	0.125253	99
-0.675478	0.092179	100
-0.681753	0.056941	101
-0.681019	0.043008	102
-0.684459	0.008730	103
-0.687540	-0.027338	104
-0.685448	-0.047244	105
-0.684737	-0.077966	106
-0.683803	-0.109589	107
-0.679308	-0.144007	108
-0.673551	-0.181734	109
-0.668272	-0.198370	110
-0.655093	-0.254795	111
-0.644189	-0.286467	112
-0.631058	-0.321700	113
-0.616887	-0.351466	114
-0.601542	-0.382577	115
-0.585672	-0.409698	116
-0.569244	-0.437570	117
-0.535213	-0.484825	118
-0.516147	-0.508298	119
-0.496945	-0.531938	120
-0.460985	-0.569224	121
-0.438997	-0.589880	122
-0.416621	-0.610805	123
-0.376190	-0.642492	124
-0.347547	-0.662570	125
-0.317248	-0.682949	126
-0.279579	-0.703568	127
-0.226401	-0.730064	128
-0.186566	-0.745939	129
-0.131490	-0.765428	130
-0.088022	-0.777068	131
-0.040787	-0.787451	132
0.008660	-0.794386	133
0.062596	-0.799195	134
0.107673	-0.800113	135
0.153931	-0.798943	136
0.197482	-0.795167	137
0.242967	-0.789399	138
0.282275	-0.781807	139
0.323392	-0.772461	140
0.368017	-0.759118	141
0.419661	-0.741204	142
0.459657	-0.724709	143
0.497722	-0.707236	144
0.529664	-0.690118	145
0.562732	-0.671322	146
0.592474	-0.652023	147
0.622265	-0.631973	148
0.655996	-0.605845	149
0.695008	-0.572032	150
0.726442	-0.542895	151
0.756094	-0.514220	152
0.781471	-0.486708	153
0.805911	-0.458342	154
0.827270	-0.429328	155
0.848881	-0.399065	156
0.872963	-0.357800	157
0.888438	-0.327801	158
0.904566	-0.294223	159
0.919849	-0.261369	160
0.934847	-0.228989	161
0.958194	-0.179415	162
0.982670	-0.155168	163
