time = 14	Re = 1	rotation = 2.22801
0.708439	-0.569171	7827	
-0.710402	-0.046367	4885	
-0.641113	-0.678692	675	
0.099888	-0.261196	2756	
-0.658637	0.469499	6127	
-0.749985	0.220734	2226	
0.356926	-0.334070	4972	
-0.011001	0.731554	560	
-0.574459	0.509091	6208	
-0.109435	-0.120140	3700	
0.571346	0.451883	6212	
-0.067956	0.750348	1980	
0.075396	-0.645296	4222	
-0.326853	-0.509736	8674	
0.681571	-0.298621	7547	
0.711046	0.326612	4016	
0.075592	-0.212748	4928	
-0.092863	-0.903474	3598	
0.799639	0.497816	9229	
-0.375303	-0.848237	775	
0.199824	-0.039855	8765	
0.275309	-0.650742	2235	
0.070685	-0.039510	1728	
-0.380597	-0.324186	6888	
0.246535	-0.493746	4911	
0.369896	-0.399623	476	
-0.136555	-0.654369	1173	
-0.469561	-0.740657	8541	
-0.464972	-0.116022	9279	
-0.432550	-0.233456	6327	
0.394965	-0.193355	5588	
-0.641233	-0.577876	5869	
0.572556	-0.030943	7515	
0.932170	-0.136477	1078	
-0.033764	-0.265993	6045	
-0.867837	0.115164	3036	
0.315249	0.733833	7163	
0.711650	-0.077350	974	
-0.019257	-0.290728	5317	
0.003658	0.784737	3747	
0.710692	-0.611808	1196	
0.937641	-0.214435	2350	
-0.312531	-0.138036	4574	
0.226672	-0.540407	5070	
-0.111101	-0.233121	7578	
0.977133	-0.096702	8133	
-0.630420	0.068087	2417	
0.061412	-0.223166	1368	
-0.400825	-0.285266	6260	
-0.625772	0.059419	4365	
-0.106872	-0.293853	3639	
0.583797	0.535679	7915	
0.145132	-0.336462	2901	
0.828141	0.433292	804	
-0.652260	0.082445	5592	
0.547080	0.574751	4268	
-0.081374	-0.534414	5171	
0.564484	-0.076542	2462	
-0.504212	-0.656670	5308	
-0.571950	0.614131	3653	
-0.320459	0.767043	3956	
0.528829	0.806198	8285	
-0.110321	-0.394123	2019	
-0.593698	-0.149645	2299	
-0.530316	0.619130	3536	
-0.346643	-0.287494	8110	
-0.710459	-0.166351	6622	
0.434563	-0.767161	5579	
0.934774	-0.254235	2256	
-0.683860	-0.461165	6848	
0.414095	-0.366368	941	
0.913146	-0.329123	8008	
0.317732	-0.042379	4837	
0.394597	-0.196640	5588	
-0.416185	-0.286045	6260	
-0.354400	-0.454993	8594	
0.162582	0.729072	6442	
-0.008450	-0.482105	4002	
-0.812035	-0.130316	5478	
0.839678	-0.444641	854	
0.096208	-0.314846	6133	
0.458204	-0.752135	6544	
-0.235212	-0.636722	6670	
-0.351778	0.674624	1672	
-0.816561	-0.062918	4502	
0.705499	0.661284	4716	
0.414833	0.006376	343	
-0.418687	-0.418619	5752	
-0.862553	0.106834	8538	
-0.170974	-0.641039	1387	
-0.824591	-0.193240	2459	
0.030073	-0.716516	528	
0.512676	-0.472923	4159	
0.627526	-0.394455	8910	
-0.439110	-0.372750	808	
0.004889	-0.183844	3235	
0.016067	-0.949008	8458	
0.191735	-0.508016	4834	
-0.793995	0.194418	2323	
0.225484	-0.188242	5795	
-0.489579	-0.728183	8772	
0.642262	-0.278130	6612	
0.548763	-0.426105	5933	
-0.087627	-0.433571	4200	
-0.092977	-0.305555	5359	
0.549672	0.796786	7282	
0.186091	-0.377948	4298	
0.644377	-0.196878	3480	
-0.232765	-0.410930	4354	
-0.294407	-0.259427	7168	
0.758482	0.592067	9062	
-0.480097	-0.664225	2608	
0.423784	-0.361694	709	
-0.709649	0.406651	7193	
-0.899163	-0.065482	7809	
0.339959	-0.235313	4212	
0.058249	-0.474737	2962	
0.119222	-0.441370	781	
-0.416106	-0.721191	4282	
-0.781757	0.143853	9290	
0.107080	-0.965784	1912	
-0.825462	-0.331174	7087	
0.571500	-0.722948	7773	
-0.712022	0.497977	7785	
-0.308784	0.669985	1408	
-0.217467	-0.120781	3359	
0.024031	-0.496279	2451	
-0.437156	-0.765774	5616	
0.606640	0.478596	6680	
-0.061343	0.747265	1980	
-0.888378	-0.087060	2565	
0.178316	-0.609087	2228	
0.521531	0.023505	8228	
-0.711966	-0.166571	6622	
0.318776	-0.547294	8530	
