time = 43	Re = 1	rotation = 6.84351
-0.688122	0.603983	8399	
-0.628973	0.089854	8977	
-0.113049	0.926510	4892	
0.019106	0.318448	6686	
0.319693	0.747280	4040	
0.777823	-0.033295	7140	
-0.016831	0.511170	7004	
0.027075	0.725546	5524	
0.245387	-0.724286	3846	
0.241987	-0.041660	3853	
0.299869	0.675711	2945	
-0.741007	0.063635	4809	
0.466776	0.448745	5238	
-0.184735	0.303939	2578	
0.409191	0.632024	3219	
-0.766611	-0.039959	2654	
-0.175405	0.447000	5092	
0.180129	0.890361	5829	
0.148426	-0.929794	7213	
-0.219454	0.901192	632	
-0.363410	0.480428	8322	
-0.688627	0.033166	8055	
0.342942	-0.182181	6294	
0.072354	0.198755	1827	
0.192189	0.523487	5712	
0.236901	0.530335	806	
0.316557	-0.555838	1516	
0.831527	-0.298965	7087	
-0.302522	0.263448	657	
-0.267967	0.494684	2642	
0.221913	0.560109	8763	
0.256045	-0.824060	5187	
0.138485	0.631206	3724	
-0.473412	-0.813242	6172	
0.053187	0.275106	1230	
-0.197219	-0.847846	5608	
0.510040	-0.625618	9177	
-0.235148	-0.667872	2236	
0.166105	0.231369	4229	
0.153231	-0.763946	4815	
-0.875166	-0.336626	796	
0.115288	-0.954857	2380	
0.322298	-0.102281	4574	
0.502134	0.269141	918	
-0.133402	0.360675	8234	
0.778944	-0.598789	4795	
0.048881	0.651346	6574	
-0.148048	0.409206	3112	
-0.113084	0.294397	2830	
0.626608	0.039467	6305	
0.194615	0.199180	3631	
0.070280	-0.790992	7711	
0.183593	0.294884	2638	
-0.198885	-0.912076	6427	
-0.622133	-0.217333	421	
0.177392	-0.774260	5329	
0.403276	0.364667	3949	
-0.358810	0.377802	449	
-0.743849	-0.365787	7974	
-0.598965	0.605736	7320	
0.029833	0.828823	3751	
0.953981	-0.141918	8525	
0.386277	0.239268	5456	
-0.148059	0.160590	1952	
0.321249	0.752351	4600	
0.018967	0.235492	4482	
0.644801	-0.314964	5402	
0.555296	0.684843	6496	
0.301053	-0.920735	2836	
-0.819720	0.080020	7795	
0.444678	0.391735	5774	
0.293128	-0.925563	2836	
-0.325688	0.324031	4010	
0.198997	0.566204	1730	
-0.152934	0.315032	1413	
0.071083	0.177770	4579	
-0.603010	0.500085	2173	
0.257325	0.418178	2542	
0.615992	0.493893	5955	
-0.480787	-0.820025	6172	
0.190282	0.262953	593	
0.559138	0.680587	7258	
0.634861	0.227456	1060	
-0.466254	-0.604375	7104	
0.695041	0.366379	5553	
0.926265	-0.279579	3492	
0.343463	-0.168814	668	
-0.313306	0.412749	3885	
-0.451812	-0.735589	8412	
-0.066595	-0.657535	2204	
-0.751984	0.386439	5793	
-0.653118	-0.277834	2229	
-0.646587	-0.268122	3051	
0.590333	0.460864	5728	
-0.276738	0.379409	2843	
-0.009599	0.601141	4800	
-0.946780	0.066346	9062	
0.158687	0.514519	4262	
-0.149744	0.799571	5940	
-0.103946	0.543825	6126	
0.830446	-0.303871	7087	
