time = 25	Re = 1	rotation = 3.97872
-0.290630	-0.861652	6918	
-0.346481	0.532741	8977	
-0.932926	0.043320	4819	
0.337904	0.372393	4141	
0.759490	-0.284905	8075	
0.638670	-0.446068	7183	
0.562116	-0.024636	7342	
-0.728979	0.053897	2326	
0.198765	-0.777033	1693	
0.600268	-0.214431	6278	
-0.515918	0.513424	8197	
-0.628248	-0.409960	8744	
0.059313	0.251178	4345	
0.138122	0.120506	7128	
-0.052883	0.789966	1762	
-0.761975	0.136850	6022	
0.352757	0.429958	1507	
-0.883023	-0.213402	2317	
0.924110	-0.181652	9275	
-0.907587	-0.193190	1887	
0.102390	-0.267573	4174	
0.623199	-0.316434	2106	
0.055531	-0.100499	4575	
0.179985	0.180712	4249	
0.463221	-0.222024	3162	
0.482449	-0.248871	5701	
-0.386061	-0.523591	518	
-0.671819	0.563073	6924	
0.440132	-0.438004	6305	
0.099789	0.409907	2954	
0.586949	-0.112581	3683	
-0.320505	0.810612	5764	
0.095888	0.034537	8792	
0.615564	-0.711345	7766	
0.263187	0.372271	7573	
0.333663	0.802756	5632	
-0.338674	-0.720508	7220	
0.501771	0.487883	2617	
0.285141	0.322106	7567	
-0.291584	-0.722711	6321	
0.071104	-0.939113	1584	
0.752960	-0.598113	4119	
0.454890	0.437839	5491	
0.347323	-0.315736	4295	
0.217534	0.433966	4241	
0.936680	-0.293814	6342	
0.025563	0.649774	8444	
0.327352	0.429821	5366	
0.147299	0.270433	2830	
0.139972	0.602910	1915	
0.256006	0.293603	6074	
-0.637675	-0.475796	2586	
0.405227	0.243222	3441	
0.866792	-0.346848	1377	
-0.365358	0.528617	5625	
-0.590083	-0.534303	1083	
0.358949	-0.179227	2906	
0.119404	-0.109798	3700	
0.097880	0.833786	5989	
0.840466	-0.025122	4958	
0.702740	-0.439254	8359	
0.824251	0.500487	2276	
0.339708	0.077208	4663	
0.054697	0.608435	6337	
0.708988	-0.401647	6285	
0.174366	0.254567	8142	
-0.655595	-0.207077	6674	
-0.797349	-0.376317	6335	
0.785705	-0.566528	3662	
0.420851	0.706565	7194	
0.426101	-0.325211	7321	
0.755139	-0.609992	7581	
0.130745	-0.328452	3931	
0.588102	-0.103877	3683	
0.139243	0.275174	2830	
0.181329	0.059182	2411	
-0.739201	-0.120843	2428	
0.421176	-0.057484	4252	
0.787101	-0.065919	2131	
0.452519	-0.836130	760	
0.359514	0.284948	4225	
-0.789949	-0.389521	5771	
-0.147104	-0.650725	2014	
-0.301879	-0.691175	7548	
0.771747	-0.153947	7799	
0.910434	0.326234	5600	
0.038345	0.118469	1909	
0.104352	0.231410	1804	
0.417231	0.753475	3160	
-0.517399	-0.408390	8365	
0.632612	0.527825	3535	
0.624974	-0.333970	3993	
0.707910	-0.012604	7855	
0.130593	0.743308	6964	
0.113930	0.233684	1804	
0.389643	0.444192	2180	
-0.558994	-0.766825	964	
0.467173	-0.185875	7623	
0.812037	0.088568	4853	
0.527336	0.279207	9150	
-0.661917	0.575471	7064	
0.567736	0.427731	6201	
0.706561	0.050405	9189	
0.371327	0.010184	618	
0.270603	0.271244	7073	
0.813644	0.524658	6352	
0.462621	0.157631	6281	
0.691004	-0.052723	5017	
0.296473	0.000412	4109	
0.169375	0.333973	6859	
0.945036	0.182073	929	
0.198317	0.799906	2324	
0.398504	-0.347871	2357	
0.819196	-0.064752	3577	
-0.150650	0.889355	9253	
0.571229	0.124726	7372	
0.449423	-0.028864	1277	
0.464452	0.044240	3331	
-0.108002	0.849742	8290	
0.733808	-0.287391	7339	
-0.228471	-0.944667	2803	
-0.299983	0.838665	8296	
-0.331928	-0.859665	6608	
0.662217	0.563830	5514	
-0.628079	-0.384100	8039	
0.645939	-0.052559	5238	
0.435560	-0.082424	4200	
-0.737875	0.482275	9169	
-0.769523	-0.120324	3603	
-0.663113	-0.345584	644	
0.018503	0.888966	5201	
0.160160	-0.075042	6741	
0.011221	0.266497	2320	
-0.643630	-0.243094	5499	
0.144420	-0.045326	6700	
0.633017	0.488981	2271	
0.079469	-0.161233	5139	
0.408672	0.042813	7285	
-0.446716	0.562597	6212	
-0.071920	0.695487	7137	
0.051614	-0.979008	1755	
0.897708	-0.329475	4520	
0.230975	0.970250	2510	
-0.780627	-0.107698	3485	
-0.197379	-0.922156	785	
-0.848174	0.214993	5688	
0.285223	-0.781712	5115	
0.343675	-0.070971	938	
-0.873443	-0.019027	7255	
0.333400	0.534371	6152	
0.444894	0.759795	5965	
0.099112	-0.021456	1637	
0.500387	0.671966	7206	
0.213917	-0.065480	3851	
0.778881	-0.172795	7767	
0.374279	0.156078	3176	
-0.073567	-0.980535	1214	
-0.726559	-0.142183	2524	
-0.229686	0.837442	5644	
0.211329	0.216161	798	
0.362095	0.614494	9295	
0.139977	0.846897	404	
0.518374	-0.574678	5710	
-0.532246	0.507033	765	
0.104848	-0.278488	2652	
0.777733	0.601782	3786	
0.255032	0.388200	7579	
0.156345	-0.385764	4399	
0.534808	0.256955	9150	
-0.548796	-0.757287	631	
0.273520	-0.881047	972	
0.082580	0.241685	401	
0.216616	-0.446823	4462	
0.456694	-0.281856	5239	
0.366684	-0.709213	820	
0.111105	0.825445	8551	
0.087350	0.475090	2761	
0.550441	-0.602314	5437	
0.408001	-0.210856	3502	
0.708293	0.182246	1379	
0.626095	0.532278	3535	
0.602264	0.364305	5146	
0.150177	0.160843	1317	
0.092693	0.885235	1841	
0.896976	0.335289	6916	
0.336633	-0.471432	350	
0.565791	-0.174199	3689	
-0.288905	0.794120	5116	
0.589555	0.544846	1791	
-0.570584	0.619460	7592	
0.465188	-0.101736	6545	
0.406763	0.177756	5946	
-0.427346	0.582846	4623	
0.658395	0.294136	1407	
-0.148175	0.744818	3318	
-0.603370	0.441046	4122	
0.204791	0.527211	2642	
0.687446	0.512111	5358	
0.195882	-0.902329	4906	
0.863500	-0.352440	1377	
0.402555	0.329529	1265	
-0.746816	0.130972	6130	
0.470050	0.342873	4371	
0.917572	-0.327328	6276	
0.226794	-0.150607	5273	
-0.539531	-0.748780	8633	
0.695639	-0.408385	6285	
0.710750	0.426733	4394	
0.294656	0.180481	7541	
0.225585	-0.093780	5426	
0.411394	0.198374	7057	
0.081614	0.283485	6704	
-0.748695	-0.597467	9020	
-0.558908	0.517624	7933	
0.270906	-0.511222	6042	
0.178202	0.108172	1047	
0.592195	0.045306	8855	
0.381433	-0.436000	808	
-0.127267	-0.663179	2465	
0.440493	0.084930	991	
-0.400137	-0.680919	4848	
-0.732193	0.228544	5861	
0.506907	0.494288	2617	
-0.560921	-0.362617	2059	
0.899579	-0.259269	9221	
-0.459652	-0.629613	5329	
-0.844914	-0.198584	1333	
0.278986	0.237054	7501	
0.959923	-0.005625	7156	
0.186874	0.149537	3437	
-0.219732	0.618353	1199	
-0.217726	0.723890	7740	
0.578846	0.612128	3377	
0.755543	0.606456	9019	
0.774035	0.606839	7518	
0.690669	-0.438197	8359	
0.156559	-0.361557	5704	
0.195281	-0.560807	4516	
0.091420	0.643600	3494	
0.707844	-0.329235	7069	
0.571759	-0.207885	3657	
0.454086	0.259254	3455	
0.123270	-0.513242	3559	
0.088282	0.536091	3833	
0.556402	0.580665	7712	
-0.785888	0.014004	2392	
-0.202267	0.632348	9262	
0.441998	-0.032687	6911	
-0.719588	0.573903	8072	
0.424802	-0.081844	4200	
-0.572924	0.706698	5714	
0.298272	0.614443	7477	
0.324850	-0.000977	6108	
0.585225	0.393911	5461	
0.215918	0.252610	621	
0.252332	-0.286193	6116	
0.205318	0.110597	3499	
0.746270	-0.605614	4119	
0.702359	-0.345525	5781	
-0.875406	-0.152817	8650	
-0.333016	0.669484	1415	
0.677946	-0.205753	4601	
-0.944582	-0.069897	8502	
0.165491	-0.231971	5560	
0.325439	0.441688	5366	
0.740894	0.287871	3490	
0.240396	-0.236519	5270	
0.151633	0.427283	8364	
0.005094	0.514611	1588	
-0.673080	-0.406372	3349	
0.259779	0.841394	7560	
-0.018254	-0.936261	9237	
-0.751862	0.392380	5086	
0.265753	-0.107152	8174	
0.448825	-0.674407	6478	
-0.905306	0.164996	5583	
0.566743	-0.197486	4265	
0.581034	-0.337388	1605	
-0.468946	-0.485559	4783	
-0.100598	-0.774575	8288	
0.109524	0.425306	1984	
0.185535	-0.165219	2410	
0.338422	0.600119	6231	
0.311187	0.793038	4780	
0.940915	0.224041	1080	
-0.830874	0.388036	8568	
0.496900	-0.470933	7714	
-0.089414	-0.670637	9159	
-0.642446	-0.612777	6060	
0.175788	-0.573633	3430	
0.582425	0.133559	1422	
-0.318670	-0.859823	5606	
0.360161	0.609765	8975	
0.389461	-0.484661	5316	
0.343582	-0.171190	3046	
0.524686	-0.347606	2845	
-0.757999	-0.587225	8320	
-0.804770	0.298996	6658	
0.639267	-0.039820	5238	
-0.397057	-0.891970	4739	
-0.449098	0.699619	7488	
0.806680	-0.026273	2391	
0.237348	-0.081850	7486	
0.525222	-0.028093	3804	
0.593499	-0.359137	1585	
-0.670516	0.051353	4452	
0.095058	0.013969	7376	
0.070835	0.122642	2794	
-0.508175	0.403981	2196	
0.809763	0.008424	4384	
-0.490926	0.436005	4976	
0.020361	0.313985	3474	
-0.187580	0.883362	4905	
-0.742895	0.050219	2326	
0.530575	-0.297388	6140	
0.680329	-0.411569	5458	
-0.284181	0.822894	2479	
0.719242	0.491689	5557	
0.622823	0.199309	4027	
0.799044	0.030663	2292	
-0.633089	-0.230119	3963	
0.806208	0.571033	6288	
0.222460	0.042856	5190	
-0.753695	0.104413	6130	
0.166576	-0.070754	8298	
-0.658456	0.288835	1873	
0.400320	0.740818	3160	
0.135138	0.045713	4788	
0.549407	-0.185170	2959	
0.514937	-0.056374	3334	
-0.462282	0.457720	5141	
0.469245	0.675774	6169	
0.235604	-0.212338	5283	
-0.618807	0.588060	5178	
-0.359733	0.511680	3579	
0.199406	0.425142	3082	
0.461726	-0.347378	8550	
-0.098543	0.717538	9078	
-0.421872	-0.631083	3031	
0.090640	0.603191	4445	
0.654164	-0.498812	2608	
0.021410	0.437146	2823	
-0.324278	0.778754	2071	
0.564308	-0.392353	2722	
0.526867	0.225198	6776	
0.132845	0.144968	2259	
0.988005	0.060719	1468	
-0.640949	0.371589	3400	
0.069287	0.157715	2997	
-0.682907	0.289501	5219	
0.329761	-0.250373	2947	
0.070867	0.766453	3985	
-0.020043	-0.797299	2198	
0.943605	0.172310	6171	
-0.876661	0.237731	8038	
