time = 45.95	Re = 1	rotation = 7.31302
-0.453719	0.787441	6111	
0.176260	0.645538	4684	
0.092841	0.928999	8949	
-0.251420	-0.194346	7593	
0.743930	0.317685	2437	
0.402884	-0.665370	4903	
0.058871	-0.339720	5165	
0.702229	0.150970	2634	
-0.483848	-0.600821	6129	
-0.423616	0.066009	4399	
0.738215	-0.045307	1621	
-0.245145	0.703312	3650	
0.329546	-0.510089	4073	
-0.018584	-0.162119	6466	
0.755176	-0.084525	4697	
-0.428835	0.636932	4961	
0.052014	-0.259141	7813	
0.451408	0.788566	8861	
-0.030614	-0.941292	6428	
0.001777	0.927945	8557	
0.496758	-0.296114	2731	
-0.088652	0.695723	4431	
-0.413640	0.131185	6358	
-0.332939	-0.085230	4518	
0.135846	-0.430117	1445	
0.192451	-0.445149	699	
-0.645090	0.048897	1996	
0.569775	-0.667286	6052	
0.269907	-0.168362	1257	
0.286226	-0.283253	8665	
0.261659	-0.433756	791	
-0.169085	-0.848188	6228	
0.451121	-0.386135	5693	
-0.622741	-0.705345	9275	
-0.300694	-0.162029	1044	
-0.567230	-0.660390	4969	
-0.097816	-0.794531	3328	
-0.715257	0.172339	7290	
-0.375437	-0.191845	5518	
-0.523873	-0.582908	7799	
-0.925014	-0.153059	7921	
-0.000993	-0.961910	8269	
-0.493679	0.095141	620	
0.029472	-0.574011	4337	
-0.087900	-0.199167	4545	
0.740611	-0.644835	1042	
0.537742	-0.356730	996	
-0.029385	-0.236203	714	
-0.129167	-0.147485	2374	
-0.020022	-0.655519	3506	
-0.403926	-0.179309	4727	
-0.551652	-0.574904	7767	
-0.307872	-0.287388	2190	
-0.396160	-0.845363	7807	
-0.225691	0.614619	3754	
-0.460523	-0.652927	3467	
0.028135	-0.522095	7667	
0.274826	-0.222989	5678	
-0.825976	0.173280	9076	
-0.139286	0.827643	3842	
0.540301	0.630600	8154	
0.931104	-0.256327	2213	
-0.226107	-0.467027	3959	
0.099825	-0.099818	1794	
0.739779	0.341519	8200	
-0.282064	-0.106498	5280	
-0.381836	-0.571712	5017	
0.788492	0.391608	9169	
0.210249	-0.945669	5408	
-0.527875	0.632399	5311	
0.156243	-0.534896	941	
0.208731	-0.948233	5408	
0.232818	-0.189714	4919	
0.259392	-0.426291	8555	
-0.073778	-0.165340	3129	
-0.326167	-0.063851	3436	
0.193628	0.723043	3976	
-0.050083	-0.444294	7057	
0.792040	-0.155524	2224	
-0.606411	-0.731998	8971	
-0.345084	-0.256936	4137	
0.791548	0.383325	8771	
0.276649	-0.607429	733	
-0.766659	0.092570	6087	
0.740638	-0.351910	6697	
0.887558	-0.387750	1704	
-0.442263	0.130282	1495	
0.213667	-0.235325	7005	
-0.752846	-0.419102	6080	
-0.581171	0.350180	2442	
-0.280567	0.773152	5053	
-0.415328	0.564989	6611	
-0.379123	0.576875	3749	
0.687273	-0.378404	1737	
0.129115	-0.210313	3308	
0.315074	-0.361054	1576	
-0.923018	0.229998	1982	
0.091091	-0.415748	3107	
0.430199	0.694747	4383	
0.190055	-0.325158	8234	
0.568036	-0.669330	6052	
-0.702377	-0.035487	6766	
-0.412640	0.552883	8105	
-0.123390	-0.481761	2526	
-0.413537	-0.216559	2216	
0.958895	-0.138016	3387	
-0.236491	-0.317095	1884	
0.313628	0.618886	6782	
-0.285972	-0.477838	5618	
-0.193338	-0.141578	5426	
0.739878	-0.616412	534	
-0.642971	0.523738	9268	
0.090982	-0.571845	7648	
0.431851	0.699469	4957	
0.385053	-0.802785	7929	
0.090850	-0.317629	7790	
-0.083733	-0.410691	4841	
-0.153370	-0.376797	7285	
-0.823164	-0.118607	7470	
0.702375	-0.412922	7287	
-0.738244	-0.632275	6854	
0.328795	-0.819582	8343	
-0.676993	0.626983	1001	
-0.805683	-0.325913	5257	
0.268071	0.688946	2428	
-0.346976	0.047555	3931	
-0.028601	-0.431225	5081	
0.737407	-0.497270	7683	
-0.703984	0.393988	4814	
-0.059180	0.743342	9111	
-0.047593	-0.878593	5772	
-0.153439	-0.096408	6741	
-0.225299	0.043764	365	
-0.297106	-0.622081	6561	
0.027911	-0.157987	581	
0.440521	0.669909	3450	
-0.231371	-0.613368	4751	
-0.147090	-0.437595	4373	
0.585417	-0.451729	950	
0.636631	-0.292343	7137	
-0.377242	-0.904316	3742	
0.175974	-0.940136	7338	
0.283636	0.956387	3909	
-0.790386	0.054756	568	
-0.942494	-0.013026	9230	
