time = 450	Re = 1	rotation = 71.6196
-0.831252	0.377714	5662	
0.537038	0.378715	1295	
0.795612	0.485120	1517	
-0.068599	0.341636	2870	
0.774543	-0.230071	3812	
-0.618930	0.482781	3416	
-0.041778	0.437384	5143	
0.662671	-0.305277	462	
-0.281469	0.714145	5862	
-0.511896	-0.279357	4953	
0.519515	0.586964	3569	
0.548253	-0.506636	3220	
0.283463	0.469807	3277	
-0.492599	-0.216574	8392	
-0.663296	-0.341043	7812	
-0.661696	0.394335	2143	
-0.396998	0.455034	2478	
0.625799	0.672761	8214	
-0.874121	0.350278	6428	
0.586823	-0.720334	8861	
-0.342466	-0.275439	377	
0.674546	0.142849	5569	
-0.491578	-0.386407	5282	
-0.314032	-0.034965	8264	
-0.093517	0.488478	5911	
-0.088852	0.281634	8174	
-0.328855	0.580816	2400	
0.323845	-0.814687	7707	
-0.416295	-0.363049	8017	
0.190905	0.453346	6327	
0.002300	0.321142	6005	
-0.438550	0.742914	7207	
-0.369515	-0.271375	4010	
0.278430	0.896992	7784	
-0.479334	0.329610	1302	
0.831857	0.261528	4687	
0.046480	0.793136	3620	
-0.630924	-0.299315	6490	
-0.517735	0.173296	3413	
0.180608	0.758341	7405	
0.548933	-0.759401	4819	
0.284328	0.924132	8525	
0.063328	0.204607	4317	
-0.012333	0.519677	4276	
0.032671	0.532654	2099	
0.197284	-0.965584	5409	
-0.515846	-0.402296	9004	
-0.015175	0.329558	8058	
0.044952	0.561058	4216	
-0.257713	-0.565329	3001	
-0.063529	0.494090	5102	
0.788512	0.097109	5572	
-0.174609	0.416928	5456	
-0.917896	-0.147095	6112	
-0.571924	0.349015	4607	
0.697575	0.404421	9177	
-0.492928	0.107440	1397	
0.177333	0.330132	4531	
0.688062	0.476781	7031	
-0.669998	0.506917	6161	
0.312606	-0.762490	5871	
-0.742617	-0.623288	1022	
-0.400468	0.328604	3412	
-0.282152	-0.225514	8749	
0.729121	0.388961	9251	
-0.104611	0.195192	3017	
-0.605291	-0.286844	2013	
0.062498	0.874199	8120	
-0.253892	-0.938469	6029	
0.314557	-0.761579	5871	
-0.295222	0.026611	798	
0.739516	-0.634208	828	
0.300185	0.496655	4396	
0.065320	0.488162	2841	
-0.186045	0.066939	1298	
-0.410268	0.465899	6624	
-0.729838	0.121760	5389	
-0.226328	0.380377	6763	
-0.788659	0.007687	5536	
0.459052	0.837399	7364	
-0.426322	0.087573	3189	
0.410688	0.780892	6643	
-0.531196	-0.517053	8834	
0.126262	-0.754053	3777	
0.534872	0.625381	1340	
-0.237169	-0.940130	4877	
0.081118	0.164025	1121	
-0.610815	0.105630	6034	
0.855889	0.085785	7452	
0.363336	0.557909	9261	
-0.004554	-0.821460	6651	
0.530743	-0.482917	1032	
0.034642	0.691141	6462	
-0.367659	0.647422	6828	
0.167697	0.528814	4767	
-0.285160	-0.041865	1072	
0.548627	-0.777786	1894	
-0.301009	0.131993	7675	
0.596108	0.601677	8212	
0.074048	0.474574	9224	
0.393764	-0.783524	4941	
0.696279	0.092908	6272	
0.565848	0.486337	3936	
-0.306566	0.212737	1817	
-0.461619	0.022532	4677	
0.508502	-0.827484	5469	
-0.391405	0.307618	3173	
-0.161825	0.659734	3052	
-0.073077	0.384144	3046	
-0.304907	-0.023153	8142	
-0.804722	0.536643	5656	
-0.768030	-0.290060	1813	
0.035018	0.520123	2099	
-0.325468	0.754465	4986	
0.611958	0.663342	1654	
-0.066216	0.303060	9144	
-0.354859	0.320581	2962	
-0.362392	0.250373	5746	
-0.726186	-0.405029	9252	
-0.785289	0.083172	7671	
0.119817	-0.967401	2611	
-0.713871	0.521261	6245	
-0.877298	0.285485	7832	
0.856707	-0.164157	6113	
-0.311474	0.667518	5720	
-0.399270	-0.282009	6325	
-0.205184	0.364278	3447	
0.535806	0.710318	8514	
0.448961	-0.630765	822	
-0.680080	-0.289804	3770	
0.205040	-0.852202	6774	
-0.207328	0.587584	6278	
0.357309	0.450080	7885	
-0.565553	-0.418988	2620	
-0.185235	-0.004407	1715	
-0.007782	-0.794986	5594	
-0.294476	-0.237937	8803	
-0.290952	0.345044	413	
0.151383	-0.708263	3150	
-0.492649	-0.491213	7137	
-0.875518	0.447338	3822	
0.589676	-0.759361	8621	
-1061.673718	-1323.628173	1081	
-0.339113	-0.721346	4016	
0.182326	0.923800	7766	
0.240093	-0.842764	5400	
0.789253	0.219822	7211	
-0.137199	0.349051	592	
-0.632965	-0.624321	2566	
-0.428163	-0.536392	7871	
0.483900	-0.732632	8694	
0.194647	0.322742	3179	
-0.814711	-0.193181	8448	
-0.225441	0.058005	4482	
-0.729147	0.326562	2626	
-0.349030	0.198609	3176	
-0.475584	-0.865135	2661	
-0.344323	0.651939	5728	
-0.849252	0.107249	4171	
-0.544396	0.010513	873	
-0.471204	0.559100	559	
-0.208165	0.829933	5849	
-0.768744	0.055528	6549	
0.672424	0.310269	7958	
-0.432080	-0.346085	2881	
0.898859	0.408947	2255	
-0.005220	0.384889	2831	
-0.452439	-0.303329	9163	
-0.314752	0.001222	555	
-0.912035	0.190610	9216	
0.206440	0.895095	1735	
-0.159177	-0.001825	8795	
-0.539129	0.340958	3250	
-0.432326	-0.043789	4208	
-0.681640	-0.424997	7984	
0.518210	-0.642045	4383	
-0.195136	-0.014034	8275	
0.624201	0.569669	8236	
-0.423960	0.053099	3107	
-0.717279	0.102265	3873	
-0.814516	0.097444	1350	
0.331548	0.628576	7076	
-0.388148	0.490033	4130	
-0.744814	0.477685	6144	
0.896569	0.349303	1425	
0.015186	0.206031	6132	
-0.095329	0.212648	5446	
-0.818394	0.092367	4785	
0.773124	0.193598	7220	
0.588233	0.630349	8289	
-0.259695	0.240474	2638	
-0.367810	0.196276	4134	
0.596942	-0.422285	1380	
-0.220282	-0.685955	6897	
0.291734	-0.651263	5074	
0.736834	-0.075810	5415	
0.072246	0.288499	587	
-0.847903	0.122747	5333	
0.834461	0.381520	6974	
-0.905687	0.209142	7773	
-0.481120	0.047546	4169	
