time = 2.95	Re = 10
0.121219	0.166794	0
0.153902	0.137569	1
0.182340	0.114010	2
0.201827	0.079413	3
0.216085	0.054602	4
0.228643	0.009227	5
0.235363	-0.021882	6
0.232703	-0.062309	7
0.229280	-0.090651	8
0.220738	-0.125290	9
0.214280	-0.157471	10
0.213216	-0.187783	11
0.212707	-0.217747	12
0.253584	-0.251170	13
0.281144	-0.240120	14
0.311653	-0.220479	15
0.340298	-0.182791	16
0.365667	-0.135601	17
0.381649	-0.078612	18
0.384405	-0.048696	19
0.386918	-0.016644	20
0.383163	0.013953	21
0.377282	0.046186	22
0.365824	0.080334	23
0.350802	0.115105	24
0.330647	0.149640	25
0.304298	0.187153	26
0.271502	0.228759	27
0.251256	0.251508	28
0.230958	0.273939	29
0.206667	0.303541	30
0.182378	0.337154	31
0.161053	0.377036	32
0.140276	0.425827	33
0.129744	0.463371	34
0.121247	0.498393	35
0.113300	0.534417	36
0.103550	0.572782	37
0.105985	0.611868	38
0.088772	0.650477	39
0.061293	0.680721	40
0.049576	0.696741	41
0.022093	0.708262	42
-0.010452	0.720743	43
-0.019688	0.718833	44
-0.046582	0.706679	45
-0.040070	0.706590	46
-0.010789	0.712396	47
-0.019050	0.717585	48
-0.064565	0.681903	49
-0.097509	0.665478	50
-0.123434	0.648838	51
-0.152360	0.630876	52
-0.201995	0.611001	53
-0.246609	0.591804	54
-0.284228	0.573796	55
-0.318900	0.556013	56
-0.351441	0.537504	57
-0.393646	0.510714	58
-0.420791	0.491779	59
-0.447853	0.472205	60
-0.462925	0.457971	61
-0.489673	0.433904	62
-0.516065	0.408637	63
-0.537146	0.384238	64
-0.558186	0.359083	65
-0.576868	0.331035	66
-0.605092	0.286096	67
-0.629527	0.239598	68
-0.638631	0.215671	69
-0.657430	0.166204	70
-0.672524	0.116048	71
-0.682583	0.063710	72
-0.688338	0.011202	73
-0.690352	-0.044141	74
-0.688388	-0.099093	75
-0.683199	-0.140012	76
-0.675759	-0.183031	77
-0.664617	-0.228747	78
-0.650163	-0.277188	79
-0.638601	-0.304942	80
-0.626882	-0.332826	81
-0.608501	-0.369973	82
-0.587034	-0.409420	83
-0.559011	-0.451391	84
-0.534661	-0.484680	85
-0.506930	-0.520058	86
-0.468733	-0.560101	87
-0.425098	-0.600762	88
-0.401480	-0.620004	89
-0.377283	-0.639852	90
-0.351086	-0.658954	91
-0.323019	-0.679278	92
-0.277262	-0.708570	93
-0.250329	-0.724755	94
-0.222720	-0.741216	95
-0.191458	-0.758198	96
-0.158061	-0.775179	97
-0.118307	-0.792491	98
-0.073064	-0.807932	99
-0.032809	-0.816633	100
0.007853	-0.821084	101
0.055056	-0.820301	102
0.099083	-0.815074	103
0.139341	-0.806304	104
0.176238	-0.796696	105
0.213280	-0.785125	106
0.249189	-0.773917	107
0.274845	-0.763925	108
0.300707	-0.755485	109
0.327379	-0.744602	110
0.354790	-0.734512	111
0.382008	-0.722113	112
0.409420	-0.709893	113
0.437933	-0.695443	114
0.466991	-0.680947	115
0.489351	-0.667210	116
0.513787	-0.653477	117
0.537394	-0.637646	118
0.562549	-0.620822	119
0.584067	-0.603627	120
0.607271	-0.585833	121
0.629480	-0.566254	122
0.652632	-0.545725	123
0.688474	-0.508972	124
0.725663	-0.467227	125
0.759201	-0.423327	126
0.791890	-0.374806	127
0.817380	-0.330261	128
0.842876	-0.280937	129
0.865128	-0.229371	130
0.885170	-0.174685	131
0.899322	-0.125768	132
0.911680	-0.073687	133
0.920291	-0.022647	134
0.926672	0.030837	135
0.929173	0.078650	136
0.929820	0.130266	137
0.925869	0.186633	138
0.921984	0.219808	139
0.917000	0.255017	140
0.909221	0.299049	141
0.899597	0.345031	142
0.890738	0.382864	143
0.881682	0.419456	144
0.878520	0.453659	145
0.876256	0.485699	146
