time = 2.15	Re = 10
0.127203	0.158884	0
0.154011	0.139705	1
0.179979	0.121858	2
0.211282	0.075055	3
0.233900	0.031603	4
0.247092	-0.015450	5
0.252021	-0.066365	6
0.259806	-0.116984	7
0.298409	-0.130204	8
0.321918	-0.112362	9
0.345512	-0.089241	10
0.365092	-0.047972	11
0.378719	-0.000329	12
0.380990	0.057637	13
0.376696	0.088062	14
0.372285	0.118285	15
0.361479	0.148436	16
0.349011	0.179402	17
0.331781	0.211532	18
0.313017	0.242834	19
0.289969	0.273709	20
0.264932	0.305189	21
0.238708	0.338612	22
0.209972	0.378240	23
0.193426	0.405331	24
0.177352	0.432599	25
0.162741	0.465520	26
0.146355	0.502667	27
0.126409	0.552553	28
0.116542	0.591608	29
0.105534	0.640762	30
0.080828	0.668190	31
0.050439	0.699070	32
0.036139	0.712772	33
-0.014323	0.722844	34
-0.040491	0.717382	35
-0.075475	0.701298	36
-0.101730	0.687769	37
-0.144685	0.660112	38
-0.169638	0.643877	39
-0.201673	0.629410	40
-0.214689	0.620418	41
-0.251684	0.605141	42
-0.287720	0.589143	43
-0.308900	0.577107	44
-0.339770	0.562451	45
-0.370421	0.547152	46
-0.387475	0.535430	47
-0.418793	0.517098	48
-0.449323	0.497938	49
-0.481154	0.473090	50
-0.511606	0.446644	51
-0.542069	0.416917	52
-0.570716	0.385968	53
-0.591523	0.359207	54
-0.612154	0.331529	55
-0.632881	0.299833	56
-0.653210	0.266386	57
-0.674980	0.220292	58
-0.688280	0.188346	59
-0.701382	0.155145	60
-0.713376	0.113235	61
-0.721754	0.079949	62
-0.729907	0.045466	63
-0.735904	-0.001901	64
-0.739622	-0.052293	65
-0.739982	-0.104245	66
-0.737225	-0.157856	67
-0.731401	-0.201355	68
-0.723386	-0.246959	69
-0.712130	-0.293582	70
-0.697818	-0.341922	71
-0.682483	-0.381637	72
-0.664839	-0.423455	73
-0.643948	-0.464196	74
-0.620528	-0.506080	75
-0.599540	-0.537915	76
-0.576819	-0.571053	77
-0.549966	-0.605442	78
-0.520206	-0.640787	79
-0.492024	-0.670080	80
-0.461452	-0.699715	81
-0.428797	-0.727221	82
-0.393311	-0.755325	83
-0.360239	-0.778061	84
-0.324569	-0.801464	85
-0.287265	-0.823103	86
-0.246169	-0.844740	87
-0.206415	-0.862406	88
-0.163792	-0.879267	89
-0.118013	-0.893710	90
-0.069757	-0.906012	91
-0.025334	-0.913584	92
0.019780	-0.919238	93
0.064250	-0.922081	94
0.107865	-0.923657	95
0.147133	-0.922883	96
0.186795	-0.921442	97
0.229327	-0.917158	98
0.272725	-0.912088	99
0.302859	-0.908197	100
0.332656	-0.904273	101
0.382777	-0.898045	102
0.429319	-0.904701	103
