time = 1.25	Re = 10
0.133523	0.150850	0
0.175486	0.131396	1
0.219891	0.092557	2
0.253977	0.056539	3
0.279215	0.028959	4
0.316340	0.036039	5
0.344302	0.079839	6
0.350766	0.116219	7
0.354292	0.154189	8
0.349415	0.200095	9
0.339509	0.247487	10
0.321390	0.297514	11
0.297365	0.350930	12
0.282748	0.378329	13
0.267604	0.406702	14
0.250358	0.437860	15
0.233433	0.469083	16
0.211233	0.507268	17
0.188312	0.547927	18
0.160927	0.597958	19
0.143629	0.629754	20
0.121651	0.665052	21
0.099772	0.685912	22
0.077650	0.706730	23
0.026967	0.734662	24
-0.003904	0.737079	25
-0.038364	0.739814	26
-0.063596	0.731684	27
-0.094579	0.725352	28
-0.140362	0.706077	29
-0.184330	0.688309	30
-0.221163	0.673522	31
-0.260638	0.660851	32
-0.290459	0.648525	33
-0.327576	0.636153	34
-0.353403	0.624877	35
-0.389718	0.612296	36
-0.417556	0.598981	37
-0.445435	0.585558	38
-0.473781	0.570972	39
-0.502087	0.556064	40
-0.549696	0.526365	41
-0.598782	0.492403	42
-0.641057	0.457253	43
-0.683059	0.418363	44
-0.716161	0.382692	45
-0.751578	0.341657	46
-0.781721	0.301674	47
-0.810564	0.258950	48
-0.834960	0.218258	49
-0.857921	0.175607	50
-0.877888	0.133656	51
-0.896586	0.089760	52
-0.911936	0.047793	53
-0.925958	0.004749	54
-0.937184	-0.038144	55
-0.946907	-0.086800	56
-0.955517	-0.117833	57
-0.964118	-0.148671	58
-0.983488	-0.184345	59
