time = 1.7	Re = 10
0.130422	0.154746	0
0.177928	0.126656	1
0.205504	0.091158	2
0.228964	0.064380	3
0.245425	0.027527	4
0.259940	-0.004710	5
0.278021	-0.046947	6
0.316089	-0.049955	7
0.352667	-0.005465	8
0.364795	0.034835	9
0.371250	0.079050	10
0.367244	0.132367	11
0.354948	0.186986	12
0.343319	0.215028	13
0.331326	0.243247	14
0.315219	0.273210	15
0.298568	0.301969	16
0.279060	0.330815	17
0.258550	0.361136	18
0.237696	0.393266	19
0.214231	0.430410	20
0.186780	0.477759	21
0.173113	0.504858	22
0.159199	0.532264	23
0.140523	0.570977	24
0.125564	0.614595	25
0.103335	0.659842	26
0.069849	0.694980	27
0.039725	0.715258	28
0.006468	0.725993	29
-0.029919	0.725419	30
-0.082267	0.707962	31
-0.100982	0.696251	32
-0.153154	0.671214	33
-0.171306	0.659152	34
-0.212510	0.642410	35
-0.227715	0.633212	36
-0.272718	0.617280	37
-0.300353	0.604691	38
-0.327900	0.592079	39
-0.357165	0.578253	40
-0.385707	0.564182	41
-0.432369	0.537485	42
-0.482956	0.505662	43
-0.515852	0.479593	44
-0.558619	0.444051	45
-0.583908	0.417987	46
-0.622082	0.377956	47
-0.646310	0.346030	48
-0.670200	0.312027	49
-0.692836	0.275693	50
-0.714274	0.237636	51
-0.729945	0.204236	52
-0.745183	0.169506	53
-0.759070	0.132232	54
-0.772123	0.093363	55
-0.780811	0.058519	56
-0.789098	0.022564	57
-0.795302	-0.014972	58
-0.800599	-0.053574	59
-0.802694	-0.085648	60
-0.804508	-0.118076	61
-0.804497	-0.154146	62
-0.803793	-0.191188	63
-0.800875	-0.224402	64
-0.797491	-0.258058	65
-0.791710	-0.292420	66
-0.785497	-0.327148	67
-0.777950	-0.358065	68
-0.770058	-0.389285	69
-0.760165	-0.420394	70
-0.749941	-0.451862	71
-0.738289	-0.480928	72
-0.726357	-0.510212	73
-0.712242	-0.539887	74
-0.697631	-0.569817	75
-0.682468	-0.596592	76
-0.667228	-0.623378	77
-0.650142	-0.649926	78
-0.632846	-0.676489	79
-0.614367	-0.700843	80
-0.595765	-0.725194	81
-0.572422	-0.751287	82
-0.547337	-0.778052	83
-0.511067	-0.816391	84
-0.478270	-0.850910	85
-0.450312	-0.894380	86
