time = 2.5	Re = 10
0.124623	0.162261	0
0.154077	0.138563	1
0.181233	0.118258	2
0.198006	0.091035	3
0.213820	0.066119	4
0.225590	0.033993	5
0.236858	0.005646	6
0.240885	-0.052339	7
0.237452	-0.109478	8
0.239252	-0.164667	9
0.278733	-0.186534	10
0.304517	-0.172058	11
0.332105	-0.150504	12
0.356849	-0.110000	13
0.376562	-0.061488	14
0.385214	-0.002722	15
0.384127	0.028435	16
0.382322	0.060375	17
0.374187	0.091397	18
0.363961	0.123307	19
0.347830	0.157013	20
0.329424	0.190437	21
0.306269	0.223052	22
0.278956	0.256685	23
0.248543	0.292654	24
0.214503	0.333726	25
0.195363	0.361399	26
0.176648	0.391898	27
0.159640	0.428358	28
0.142143	0.471924	29
0.132257	0.502251	30
0.123260	0.531133	31
0.109114	0.585862	32
0.105181	0.629054	33
0.086877	0.661193	34
0.059582	0.684192	35
0.039884	0.704287	36
0.011278	0.723442	37
-0.010827	0.718543	38
-0.046552	0.706617	39
-0.031075	0.702088	40
-0.064124	0.690597	41
-0.092428	0.679827	42
-0.122054	0.664824	43
-0.150384	0.649138	44
-0.175296	0.634761	45
-0.223174	0.609798	46
-0.256356	0.593396	47
-0.299917	0.573496	48
-0.314775	0.564026	49
-0.363765	0.538896	50
-0.407941	0.512146	51
-0.430916	0.494563	52
-0.465751	0.468547	53
-0.498894	0.440758	54
-0.514751	0.423577	55
-0.545758	0.391551	56
-0.574604	0.358084	57
-0.601422	0.319336	58
-0.625476	0.279205	59
-0.647674	0.235245	60
-0.666909	0.190473	61
-0.678740	0.154488	62
-0.689820	0.116736	63
-0.699198	0.074944	64
-0.707264	0.030554	65
-0.711472	-0.025489	66
-0.712156	-0.063892	67
-0.711682	-0.104466	68
-0.706635	-0.151887	69
-0.701008	-0.189645	70
-0.693928	-0.229609	71
-0.679655	-0.280000	72
-0.661085	-0.332614	73
-0.638158	-0.384954	74
-0.610814	-0.437943	75
-0.585387	-0.478317	76
-0.556136	-0.520466	77
-0.523202	-0.561934	78
-0.485834	-0.604045	79
-0.452003	-0.636361	80
-0.413492	-0.670593	81
-0.372397	-0.702074	82
-0.326106	-0.734429	83
-0.287444	-0.757929	84
-0.243397	-0.783079	85
-0.191673	-0.808019	86
-0.161299	-0.820702	87
-0.129889	-0.832986	88
-0.100637	-0.841303	89
-0.071490	-0.849495	90
-0.038254	-0.855432	91
-0.005096	-0.860311	92
0.028600	-0.861319	93
0.061110	-0.861835	94
0.095053	-0.859367	95
0.127222	-0.856764	96
0.179999	-0.848687	97
0.232188	-0.838829	98
0.281590	-0.827294	99
0.331155	-0.813909	100
0.373703	-0.800019	101
0.417380	-0.784988	102
0.460335	-0.767641	103
0.503431	-0.748492	104
0.540775	-0.729075	105
0.578772	-0.707794	106
0.614754	-0.684846	107
0.650946	-0.660203	108
0.682343	-0.635787	109
0.714912	-0.608844	110
0.748557	-0.576361	111
0.785531	-0.537768	112
0.810231	-0.509940	113
0.834145	-0.482197	114
0.854181	-0.458399	115
0.873799	-0.435125	116
0.917129	-0.401785	117
