Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 12.6300	Mesh (Number of cells): 1991
-0.4542556494 	 -0.7856099654 	 -0.4093970843 	 -0.4093969799 	 241
0.4542556494 	 0.7856099654 	 0.4093970169 	 0.4093969125 	 242
0.3218021207 	 0.0676337576 	 -0.1303143854 	 -0.1303142059 	 243
-0.3218021207 	 -0.0676337576 	 0.1303146665 	 0.1303144868 	 244
-0.5971173831 	 -0.7064636292 	 -0.5466856488 	 -0.5466855289 	 245
0.5971173831 	 0.7064636292 	 0.5466856112 	 0.5466854912 	 246
0.2273551920 	 -0.1575370266 	 -0.0649002818 	 -0.0649002294 	 247
-0.2273551920 	 0.1575370266 	 0.0649007056 	 0.0649006529 	 248
-0.1424715558 	 -0.1613907999 	 0.0007549982 	 0.0007549971 	 249
0.1424715558 	 0.1613907999 	 -0.0007549937 	 -0.0007549926 	 250
0.2050771423 	 -0.0978446155 	 -0.0237948921 	 -0.0237948731 	 251
-0.2050771423 	 0.0978446155 	 0.0237951330 	 0.0237951138 	 252
-0.2273517713 	 0.0351745368 	 0.0344197780 	 0.0344197491 	 253
0.2273517713 	 -0.0351745368 	 -0.0344192956 	 -0.0344192671 	 254
0.2069115463 	 0.0973634763 	 -0.0346505431 	 -0.0346505017 	 255
-0.2069115463 	 -0.0973634763 	 0.0346506656 	 0.0346506241 	 256
0.2267679942 	 0.0325411852 	 -0.0370633644 	 -0.0370633278 	 257
-0.2267679942 	 -0.0325411852 	 0.0370637542 	 0.0370637172 	 258
0.8045328006 	 0.4006614173 	 0.7140984243 	 0.7140981985 	 259
-0.8045329066 	 -0.4006614286 	 -0.7140986685 	 -0.7140984426 	 260
0.2860670829 	 0.0689966391 	 -0.1170447067 	 -0.1170445504 	 261
-0.2860670829 	 -0.0689966391 	 0.1170450540 	 0.1170448974 	 262
0.1723916492 	 -0.1522845219 	 -0.0176131891 	 -0.0176131735 	 263
-0.1723916492 	 0.1522845219 	 0.0176133828 	 0.0176133671 	 264
0.3409435356 	 0.0406039186 	 -0.1312561999 	 -0.1312560277 	 265
-0.3409435356 	 -0.0406039186 	 0.1312564268 	 0.1312562544 	 266
0.2675885409 	 0.1003793279 	 -0.1111856312 	 -0.1111854664 	 267
-0.2675885409 	 -0.1003793279 	 0.1111859999 	 0.1111858348 	 268
-0.6090308790 	 -0.6713866093 	 -0.5522445393 	 -0.5522443949 	 269
0.6090308790 	 0.6713866093 	 0.5522444957 	 0.5522443514 	 270
0.1250403921 	 -0.2575068758 	 -0.0252123322 	 -0.0252123069 	 271
-0.1250403921 	 0.2575068758 	 0.0252125066 	 0.0252124812 	 272
0.8257130880 	 0.3057674607 	 0.7044437354 	 0.7044434717 	 273
-0.8257131168 	 -0.3057674618 	 -0.7044438725 	 -0.7044436087 	 274
-0.0892292363 	 0.1957240903 	 0.0007602636 	 0.0007602629 	 275
0.0892292363 	 -0.1957240903 	 -0.0007602975 	 -0.0007602968 	 276
-0.1981383817 	 -0.2031771388 	 0.0792962356 	 0.0792960891 	 277
0.1981383817 	 0.2031771388 	 -0.0792960598 	 -0.0792959134 	 278
0.2296563824 	 0.2204910430 	 -0.1048076356 	 -0.1048074324 	 279
-0.2296563824 	 -0.2204910430 	 0.1048077346 	 0.1048075313 	 280
-0.2490472270 	 -0.9333895709 	 -0.2528479917 	 -0.2528479822 	 281
0.2490472270 	 0.9333895709 	 0.2528479805 	 0.2528479710 	 282
0.1200422645 	 0.4322440277 	 -0.0840945916 	 -0.0840944421 	 283
-0.1200422645 	 -0.4322440277 	 0.0840952194 	 0.0840950694 	 284
0.1357457938 	 0.4653693931 	 -0.0973760416 	 -0.0973758702 	 285
-0.1357457938 	 -0.4653693931 	 0.0973764462 	 0.0973762745 	 286
0.1821002955 	 0.9423763870 	 0.1913758536 	 0.1913758479 	 287
-0.1821002955 	 -0.9423763870 	 -0.1913758607 	 -0.1913758550 	 288
-0.7756446677 	 0.4718233804 	 -0.6999041514 	 -0.6999041052 	 289
0.7756446677 	 -0.4718233804 	 0.6999040032 	 0.6999039571 	 290
0.2285379076 	 0.1491337333 	 -0.0898988753 	 -0.0898987257 	 291
-0.2285379076 	 -0.1491337333 	 0.0898991058 	 0.0898989561 	 292
-0.3263142316 	 -0.8426692891 	 -0.3016012485 	 -0.3016011911 	 293
0.3263142316 	 0.8426692891 	 0.3016011842 	 0.3016011268 	 294
0.2013918352 	 -0.2115173579 	 -0.0579415096 	 -0.0579414584 	 295
-0.2013918352 	 0.2115173579 	 0.0579417784 	 0.0579417270 	 296
-0.3632840680 	 -0.8518934046 	 -0.3408377388 	 -0.3408376876 	 297
0.3632840680 	 0.8518934046 	 0.3408376923 	 0.3408376412 	 298
0.2508867933 	 -0.1822352172 	 -0.0833882562 	 -0.0833881833 	 299
-0.2508867933 	 0.1822352172 	 0.0833886501 	 0.0833885769 	 300
0.1171935530 	 0.3651794500 	 -0.0711266392 	 -0.0711265077 	 301
-0.1171935530 	 -0.3651794500 	 0.0711272323 	 0.0711271003 	 302
-0.3284431601 	 0.8486863793 	 -0.3193374071 	 -0.3193374037 	 303
0.3284431601 	 -0.8486863793 	 0.3193373784 	 0.3193373750 	 304
-0.3617346315 	 0.8619935238 	 -0.3579813949 	 -0.3579813937 	 305
0.3617346315 	 -0.8619935238 	 0.3579813595 	 0.3579813584 	 306
0.4092884684 	 -0.8168563377 	 0.3906974291 	 0.3906974224 	 307
-0.4092884684 	 0.8168563377 	 -0.3906975101 	 -0.3906975033 	 308
0.8051743848 	 0.3363508508 	 0.6843117675 	 0.6843114909 	 309
-0.8051744404 	 -0.3363508651 	 -0.6843119416 	 -0.6843116650 	 310
0.1304373931 	 0.3324870217 	 -0.0757701608 	 -0.0757700205 	 311
-0.1304373931 	 -0.3324870217 	 0.0757704912 	 0.0757703507 	 312
0.1321141955 	 0.3989815961 	 -0.0906770347 	 -0.0906768687 	 313
-0.1321141955 	 -0.3989815961 	 0.0906774962 	 0.0906773299 	 314
0.3775670309 	 0.7665071479 	 0.3011088609 	 0.3011087507 	 315
-0.3775670309 	 -0.7665071479 	 -0.3011089820 	 -0.3011088717 	 316
0.1792182421 	 -0.2340559169 	 -0.0493299333 	 -0.0493298874 	 317
-0.1792182421 	 0.2340559169 	 0.0493300523 	 0.0493300062 	 318
-0.2546624992 	 -0.1634587642 	 0.1122704876 	 0.1122702913 	 319
0.2546624992 	 0.1634587642 	 -0.1122702420 	 -0.1122700459 	 320
0.2261904958 	 -0.8791591919 	 0.2305348603 	 0.2305348636 	 321
-0.2261904958 	 0.8791591919 	 -0.2305347826 	 -0.2305347860 	 322
0.2365932871 	 0.1148879623 	 -0.0872959796 	 -0.0872958463 	 323
-0.2365932871 	 -0.1148879623 	 0.0872962265 	 0.0872960929 	 324
0.4022769391 	 0.7875505356 	 0.3480334746 	 0.3480333728 	 325
-0.4022769391 	 -0.7875505356 	 -0.3480335623 	 -0.3480334604 	 326
-0.3918818184 	 -0.0603384972 	 0.1164566363 	 0.1164564806 	 327
0.3918818184 	 0.0603384972 	 -0.1164564403 	 -0.1164562848 	 328
-0.5167402635 	 0.7480642722 	 -0.4845674742 	 -0.4845674603 	 329
0.5167402635 	 -0.7480642722 	 0.4845673526 	 0.4845673388 	 330
0.9051028789 	 0.1014124547 	 0.8295686395 	 0.8295684871 	 331
-0.9051028789 	 -0.1014124547 	 -0.8295687108 	 -0.8295685583 	 332
0.3116975384 	 -0.0794979997 	 -0.1168793076 	 -0.1168791915 	 333
-0.3116975384 	 0.0794979997 	 0.1168797270 	 0.1168796105 	 334
-0.5736116965 	 -0.7677555517 	 -0.5735011779 	 -0.5735011492 	 335
0.5736116965 	 0.7677555517 	 0.5735011651 	 0.5735011364 	 336
-0.5002227307 	 -0.0529593106 	 0.0097532166 	 0.0097532351 	 337
0.5002227307 	 0.0529593106 	 -0.0097532103 	 -0.0097532288 	 338
-0.5191311329 	 -0.8042408330 	 -0.5208480901 	 -0.5208480629 	 339
0.5191311329 	 0.8042408330 	 0.5208480748 	 0.5208480476 	 340
-0.1112269359 	 -0.3022113105 	 0.0490416947 	 0.0490416074 	 341
0.1112269359 	 0.3022113105 	 -0.0490412722 	 -0.0490411852 	 342
-0.1745806753 	 0.2880443997 	 0.0585537005 	 0.0585536416 	 343
0.1745806753 	 -0.2880443997 	 -0.0585536126 	 -0.0585535537 	 344
-0.1673819963 	 0.9122665988 	 -0.1723813376 	 -0.1723813413 	 345
0.1673819963 	 -0.9122665988 	 0.1723813959 	 0.1723813996 	 346
0.4271112140 	 0.0535368303 	 -0.0915467687 	 -0.0915466542 	 347
-0.4271112140 	 -0.0535368303 	 0.0915469026 	 0.0915467880 	 348
0.3941094165 	 -0.8495226563 	 0.3832979111 	 0.3832979093 	 349
-0.3941094165 	 0.8495226563 	 -0.3832979625 	 -0.3832979607 	 350
0.9323114654 	 0.0785105056 	 0.8890527212 	 0.8890526300 	 351
-0.9323114654 	 -0.0785105056 	 -0.8890527683 	 -0.8890526770 	 352
0.2883928459 	 -0.0282772842 	 -0.1105110787 	 -0.1105109673 	 353
-0.2883928459 	 0.0282772842 	 0.1105113335 	 0.1105112219 	 354
0.4503235986 	 -0.2244761898 	 -0.0284068030 	 -0.0284067395 	 355
-0.4503235986 	 0.2244761898 	 0.0284067822 	 0.0284067186 	 356
-0.5006548211 	 0.7800488591 	 -0.4738340773 	 -0.4738340695 	 357
0.5006548211 	 -0.7800488591 	 0.4738339786 	 0.4738339709 	 358
-0.4494899729 	 0.1637975771 	 0.0512222980 	 0.0512222163 	 359
0.4494899729 	 -0.1637975771 	 -0.0512222366 	 -0.0512221550 	 360
0.3931670479 	 -0.0731787383 	 -0.1115892209 	 -0.1115890831 	 361
-0.3931670479 	 0.0731787383 	 0.1115894293 	 0.1115892913 	 362
-0.4486586109 	 0.1034639520 	 0.0671161244 	 0.0671160305 	 363
0.4486586109 	 -0.1034639520 	 -0.0671160327 	 -0.0671159389 	 364
-0.4290885640 	 0.1342298750 	 0.0767026247 	 0.0767025196 	 365
0.4290885640 	 -0.1342298750 	 -0.0767024994 	 -0.0767023944 	 366
0.0012197912 	 -0.9239117268 	 -0.0040617674 	 -0.0040617562 	 367
-0.0012197912 	 0.9239117268 	 0.0040617713 	 0.0040617600 	 368
0.0894466215 	 -0.2575540613 	 -0.0067200670 	 -0.0067200605 	 369
-0.0894466215 	 0.2575540613 	 0.0067206173 	 0.0067206104 	 370
-0.0199363493 	 -0.8770242926 	 -0.0461492055 	 -0.0461491805 	 371
0.0199363493 	 0.8770242926 	 0.0461491622 	 0.0461491372 	 372
-0.8102148506 	 0.4713653819 	 -0.7763518648 	 -0.7763518446 	 373
0.8102148506 	 -0.4713653819 	 0.7763517860 	 0.7763517659 	 374
-0.4272281673 	 -0.1150449093 	 0.0792441394 	 0.0792440459 	 375
0.4272281673 	 0.1150449093 	 -0.0792440068 	 -0.0792439134 	 376
0.8626172134 	 0.3060972190 	 0.7917880761 	 0.7917878961 	 377
-0.8626172406 	 -0.3060972297 	 -0.7917881639 	 -0.7917879838 	 378
-0.4311479853 	 0.1944359889 	 0.0575784853 	 0.0575783950 	 379
0.4311479853 	 -0.1944359889 	 -0.0575784192 	 -0.0575783289 	 380
0.4829905790 	 0.0212297487 	 -0.0364056305 	 -0.0364055981 	 381
-0.4829905790 	 -0.0212297487 	 0.0364056550 	 0.0364056225 	 382
-0.4444838825 	 -0.1456054229 	 0.0530597118 	 0.0530596722 	 383
0.4444838825 	 0.1456054229 	 -0.0530596173 	 -0.0530595778 	 384
-0.4301807722 	 0.0724461517 	 0.0875007613 	 0.0875006485 	 385
0.4301807722 	 -0.0724461517 	 -0.0875006394 	 -0.0875005268 	 386
-0.0675455833 	 0.6677988412 	 0.0001489380 	 0.0001489370 	 387
0.0675455833 	 -0.6677988412 	 -0.0001472064 	 -0.0001472068 	 388
0.0672937062 	 0.6680184023 	 0.0012118152 	 0.0012118140 	 389
-0.0672937062 	 -0.6680184023 	 -0.0012100998 	 -0.0012101000 	 390
-0.4809162840 	 -0.0835838235 	 0.0289987510 	 0.0289987430 	 391
0.4809162840 	 0.0835838235 	 -0.0289987078 	 -0.0289986999 	 392
0.3710107383 	 0.0352812955 	 -0.1260426242 	 -0.1260424591 	 393
-0.3710107383 	 -0.0352812955 	 0.1260428187 	 0.1260426534 	 394
-0.4338719341 	 0.3171793015 	 0.0016432885 	 0.0016432403 	 395
0.4338719341 	 -0.3171793015 	 -0.0016434451 	 -0.0016433967 	 396
-0.0850229528 	 0.5106125698 	 0.0244299506 	 0.0244299316 	 397
0.0850229528 	 -0.5106125698 	 -0.0244285728 	 -0.0244285549 	 398
0.2931267251 	 0.0070107007 	 -0.1155316888 	 -0.1155315593 	 399
-0.2931267251 	 -0.0070107007 	 0.1155318467 	 0.1155317172 	 400
0.3132041677 	 0.6475551485 	 0.1488813532 	 0.1488812705 	 401
-0.3132041677 	 -0.6475551485 	 -0.1488816336 	 -0.1488815507 	 402
-0.2975767856 	 0.8635887660 	 -0.2936311034 	 -0.2936311029 	 403
0.2975767856 	 -0.8635887660 	 0.2936311007 	 0.2936311002 	 404
-0.4450657776 	 -0.0849517618 	 0.0703426686 	 0.0703425922 	 405
0.4450657776 	 0.0849517618 	 -0.0703425523 	 -0.0703424760 	 406
-0.4513971980 	 0.2856334218 	 -0.0013326224 	 -0.0013326630 	 407
0.4513971980 	 -0.2856334218 	 0.0013324903 	 0.0013325310 	 408
-0.4323327960 	 0.2552603003 	 0.0331339667 	 0.0331338956 	 409
0.4323327960 	 -0.2552603003 	 -0.0331340054 	 -0.0331339342 	 410
-0.6617366052 	 -0.0842853820 	 -0.2769246794 	 -0.2769243244 	 411
0.6617366052 	 0.0842853820 	 0.2769244869 	 0.2769241320 	 412
-0.2249120870 	 -0.4507721983 	 0.0980600027 	 0.0980598067 	 413
0.2249120870 	 0.4507721983 	 -0.0980602435 	 -0.0980600473 	 414
-0.4844582255 	 0.0403977481 	 0.0353881739 	 0.0353881304 	 415
0.4844582255 	 -0.0403977481 	 -0.0353881672 	 -0.0353881237 	 416
-0.4987004735 	 -0.1764889219 	 -0.0287643725 	 -0.0287642614 	 417
0.4987004735 	 0.1764889219 	 0.0287643563 	 0.0287642453 	 418
-0.1017274166 	 -0.2444062396 	 0.0204567850 	 0.0204567533 	 419
0.1017274166 	 0.2444062396 	 -0.0204565680 	 -0.0204565365 	 420
0.3263227210 	 -0.3186961224 	 -0.0774047357 	 -0.0774046282 	 421
-0.3263227210 	 0.3186961224 	 0.0774047278 	 0.0774046203 	 422
0.2486666148 	 -0.2140141026 	 -0.0830066577 	 -0.0830065823 	 423
-0.2486666148 	 0.2140141026 	 0.0830069548 	 0.0830068791 	 424
-0.1215582712 	 -0.2705078433 	 0.0469450939 	 0.0469450114 	 425
0.1215582712 	 0.2705078433 	 -0.0469449565 	 -0.0469448742 	 426
-0.2807931937 	 -0.2021486961 	 0.1197974342 	 0.1197972151 	 427
0.2807931937 	 0.2021486961 	 -0.1197972859 	 -0.1197970670 	 428
-0.4802720284 	 -0.1455640016 	 0.0102157788 	 0.0102158176 	 429
0.4802720284 	 0.1455640016 	 -0.0102157483 	 -0.0102157871 	 430
0.6626175568 	 0.0218712968 	 0.2688287850 	 0.2688284625 	 431
-0.6626175568 	 -0.0218712968 	 -0.2688290000 	 -0.2688286772 	 432
0.4643135501 	 -0.7821071337 	 0.4376954547 	 0.4376954445 	 433
-0.4643135501 	 0.7821071337 	 -0.4376955617 	 -0.4376955514 	 434
-0.4799674130 	 -0.2070603447 	 -0.0173692106 	 -0.0173691134 	 435
0.4799674130 	 0.2070603447 	 0.0173691940 	 0.0173690968 	 436
0.1655940883 	 0.2230399221 	 -0.0577651808 	 -0.0577650715 	 437
-0.1655940883 	 -0.2230399221 	 0.0577652468 	 0.0577651374 	 438
-0.2517214807 	 -0.1943925211 	 0.1120853288 	 0.1120851222 	 439
0.2517214807 	 0.1943925211 	 -0.1120851449 	 -0.1120849385 	 440
0.6452695156 	 -0.0700900970 	 0.2433502787 	 0.2433500091 	 441
-0.6452695156 	 0.0700900970 	 -0.2433505293 	 -0.2433502595 	 442
-0.2091594125 	 -0.4189470050 	 0.1112979231 	 0.1112977026 	 443
0.2091594125 	 0.4189470050 	 -0.1112980936 	 -0.1112978730 	 444
0.3979739373 	 -0.3174428039 	 -0.0366306464 	 -0.0366305638 	 445
-0.3979739373 	 0.3174428039 	 0.0366305513 	 0.0366304688 	 446
-0.0679128340 	 0.5425070470 	 0.0004299386 	 0.0004299377 	 447
0.0679128340 	 -0.5425070470 	 -0.0004281520 	 -0.0004281525 	 448
-0.3439859108 	 0.2874458871 	 0.0795808979 	 0.0795807886 	 449
0.3439859108 	 -0.2874458871 	 -0.0795808658 	 -0.0795807565 	 450
0.6983186455 	 0.0832643385 	 0.3584835524 	 0.3584831536 	 451
-0.6983186455 	 -0.0832643385 	 -0.3584837606 	 -0.3584833616 	 452
0.3990360930 	 -0.3798271157 	 -0.0030618388 	 -0.0030617775 	 453
-0.3990360930 	 0.3798271157 	 0.0030616292 	 0.0030615681 	 454
0.6444027609 	 -0.0092243958 	 0.2378631242 	 0.2378628306 	 455
-0.6444027609 	 0.0092243958 	 -0.2378633481 	 -0.2378630543 	 456
-0.8990385310 	 0.1740435532 	 -0.8272681179 	 -0.8272680309 	 457
0.8990385310 	 -0.1740435532 	 0.8272680207 	 0.8272679338 	 458
0.6634644591 	 -0.0395347309 	 0.2703966949 	 0.2703963991 	 459
-0.6634644591 	 0.0395347309 	 -0.2703969334 	 -0.2703966374 	 460
0.4491111270 	 -0.0425881617 	 -0.0755737208 	 -0.0755736240 	 461
-0.4491111270 	 0.0425881617 	 0.0755737993 	 0.0755737024 	 462
-0.6612730030 	 -0.1463999981 	 -0.2941969359 	 -0.2941965502 	 463
0.6612730030 	 0.1463999981 	 0.2941967607 	 0.2941963751 	 464
0.4460237673 	 0.0213488643 	 -0.0787448916 	 -0.0787447951 	 465
-0.4460237673 	 -0.0213488643 	 0.0787449840 	 0.0787448874 	 466
-0.8306943189 	 0.3751414676 	 -0.7529345431 	 -0.7529344862 	 467
0.8306943189 	 -0.3751414676 	 0.7529344143 	 0.7529343575 	 468
-0.2837128163 	 0.8952359470 	 -0.2819170120 	 -0.2819170126 	 469
0.2837128163 	 -0.8952359470 	 0.2819170028 	 0.2819170035 	 470
0.4461098350 	 -0.8138760333 	 0.4247789817 	 0.4247789764 	 471
-0.4461098350 	 0.8138760333 	 -0.4247790653 	 -0.4247790599 	 472
0.3450099545 	 -0.3494518343 	 -0.0597579003 	 -0.0597578001 	 473
-0.3450099545 	 0.3494518343 	 0.0597578120 	 0.0597577118 	 474
0.0850510182 	 -0.6978036979 	 0.0193230692 	 0.0193230884 	 475
-0.0850510182 	 0.6978036979 	 -0.0193225175 	 -0.0193225372 	 476
0.0837070170 	 0.6981114087 	 0.0946623723 	 0.0946623419 	 477
-0.0837070170 	 -0.6981114087 	 -0.0946614671 	 -0.0946614374 	 478
-0.6437024314 	 -0.0527146263 	 -0.2415277153 	 -0.2415273918 	 479
0.6437024314 	 0.0527146263 	 0.2415275182 	 0.2415271949 	 480
-0.3213286954 	 -0.2355698652 	 0.1092129422 	 0.1092127519 	 481
0.3213286954 	 0.2355698652 	 -0.1092128957 	 -0.1092127054 	 482
0.4978338060 	 0.2381087509 	 0.0596300175 	 0.0596298485 	 483
-0.4978338060 	 -0.2381087509 	 -0.0596300816 	 -0.0596299125 	 484
-0.4264302872 	 -0.1761368809 	 0.0599671818 	 0.0599671273 	 485
0.4264302872 	 0.1761368809 	 -0.0599670965 	 -0.0599670420 	 486
-0.4860699807 	 0.2240039329 	 -0.0148936568 	 -0.0148936713 	 487
0.4860699807 	 -0.2240039329 	 0.0148935412 	 0.0148935557 	 488
0.3814089537 	 -0.4112040645 	 -0.0013984055 	 -0.0013983417 	 489
-0.3814089537 	 0.4112040645 	 0.0013981822 	 0.0013981185 	 490
-0.2726153302 	 0.2875039316 	 0.0894479162 	 0.0894478160 	 491
0.2726153302 	 -0.2875039316 	 -0.0894478364 	 -0.0894477364 	 492
-0.6430930551 	 -0.1153989326 	 -0.2540349470 	 -0.2540345897 	 493
0.6430930551 	 0.1153989326 	 0.2540347703 	 0.2540344132 	 494
-0.2728794153 	 0.3500304818 	 0.0832545815 	 0.0832544762 	 495
0.2728794153 	 -0.3500304818 	 -0.0832545879 	 -0.0832544825 	 496
0.3244734944 	 0.1756591322 	 -0.1218335376 	 -0.1218333354 	 497
-0.3244734944 	 -0.1756591322 	 0.1218337273 	 0.1218335249 	 498
-0.3151882868 	 -0.4210720477 	 0.0440586911 	 0.0440586082 	 499
0.3151882868 	 0.4210720477 	 -0.0440590051 	 -0.0440589220 	 500
-0.4442844066 	 -0.2068297369 	 0.0278240081 	 0.0278240206 	 501
0.4442844066 	 0.2068297369 	 -0.0278239806 	 -0.0278239931 	 502
-0.3809139993 	 0.3488403436 	 0.0353387818 	 0.0353386991 	 503
0.3809139993 	 -0.3488403436 	 -0.0353389099 	 -0.0353388271 	 504
0.2905439608 	 -0.3189996165 	 -0.0851910680 	 -0.0851909627 	 505
-0.2905439608 	 0.3189996165 	 0.0851910728 	 0.0851909674 	 506
0.3719151267 	 0.2671160961 	 -0.0695471073 	 -0.0695470155 	 507
