time = 35	Re = 1	rotation = 5.57027
-0.024054	-0.912596	763	
-0.179353	-0.697287	9705	
-0.928117	-0.089271	8397	
-0.222834	0.167442	2590	
0.794120	0.157241	2882	
0.778790	0.029708	625	
0.247352	0.194820	6082	
-0.094955	-0.763334	9372	
0.648285	-0.419962	10861	
-0.340443	-0.588312	7628	
-0.710213	-0.179123	386	
-0.046230	-0.774722	4908	
-0.108899	0.039801	533	
-0.555749	0.101845	3839	
0.366882	0.657872	11367	
-0.680382	0.323436	8060	
-0.326038	0.262953	3770	
-0.809349	-0.410401	7646	
0.943491	0.013266	786	
-0.863127	-0.337257	7038	
-0.359942	-0.558250	8135	
0.631051	0.271676	2642	
0.035745	0.408550	9505	
0.569758	-0.193428	3392	
-0.149759	0.535950	9696	
0.320429	-0.447744	4253	
0.553314	-0.360544	9732	
0.015070	0.375530	688	
-0.823876	0.304864	11185	
0.072468	0.053719	1164	
-0.103391	0.303660	11341	
-0.619728	-0.011471	4273	
-0.014688	-0.133609	6186	
-0.597388	0.626326	6653	
-0.198426	-0.275193	10129	
-0.066810	-0.675969	7654	
0.718548	-0.608126	967	
-0.074777	0.044537	11132	
0.088437	0.871324	9989	
-0.383544	-0.707887	710	
-0.378655	0.600943	4718	
-0.301070	0.146573	7173	
0.240578	-0.748608	2550	
0.249087	-0.905005	1710	
0.805763	-0.524743	1868	
-0.370386	-0.362821	3106	
-0.539573	-0.093553	5003	
0.272396	-0.409210	7078	
0.948951	-0.251522	7794	
0.172588	-0.646775	6882	
0.022940	0.080684	3487	
0.225136	0.649450	9812	
0.290903	-0.591339	7703	
-0.367332	0.190202	4608	
-0.224152	-0.790433	458	
-0.194467	-0.028814	9447	
0.928269	-0.120893	9013	
0.369592	0.519670	1140	
-0.379991	-0.716424	710	
0.275275	-0.468341	10698	
0.044172	-0.428669	6874	
-0.371164	0.744053	11521	
0.815895	0.166154	2882	
0.748261	-0.339921	5827	
0.762745	0.591258	8688	
-0.284524	0.293651	1317	
0.015016	-0.411449	5985	
0.812679	-0.040711	6636	
-0.521746	-0.162072	842	
0.456757	0.391394	7910	
-0.643690	-0.603340	8042	
0.827233	-0.504160	11058	
-0.057024	0.831985	4003	
0.431263	0.178555	5998	
0.796130	-0.555424	9063	
0.425953	0.268822	8576	
0.050190	-0.245824	1382	
-0.274143	0.563818	11092	
-0.085437	0.621748	2683	
-0.350092	-0.694307	11189	
0.412287	-0.237966	6224	
0.611967	0.500753	3760	
0.555528	-0.771507	10207	
-0.215406	0.055410	9891	
-0.424855	-0.207498	10703	
-0.628972	-0.618036	11453	
0.673525	-0.094546	5283	
0.296962	-0.701499	2235	
0.654053	0.436296	10555	
0.880513	0.399672	2102	
0.065422	-0.665056	8254	
0.382862	0.291206	467	
0.136020	0.861429	9997	
0.166125	-0.630838	8179	
0.260222	0.804238	7946	
-0.099484	-0.712472	9913	
0.259272	0.706444	10139	
0.275178	0.717093	9864	
0.480208	-0.346838	7025	
0.276481	-0.437081	3999	
-0.458045	-0.832813	10437	
0.040854	-0.544643	10657	
0.652476	0.487488	8763	
-0.249147	0.223080	2983	
-0.817964	0.321979	5923	
-0.177088	0.699799	9653	
0.130590	0.737321	1718	
0.249675	0.414473	6273	
-0.055989	-0.131416	9542	
-0.056531	0.085724	2053	
0.761111	0.599064	8688	
0.421860	-0.178474	2386	
0.331831	0.642562	7673	
0.470898	-0.159126	7116	
-0.299532	-0.385554	5778	
0.923157	0.271260	2892	
-0.035187	0.121242	1387	
-0.330032	0.755719	11118	
0.375314	0.214764	2426	
0.748829	0.329031	4965	
-0.312340	0.830955	10152	
0.413873	-0.159792	1733	
0.443462	-0.154619	3643	
0.426049	-0.188587	2386	
-0.511648	0.660178	8222	
0.759849	0.194215	9907	
-0.151845	-0.960174	1160	
-0.503945	0.724727	7207	
-0.110795	-0.918610	8777	
0.495225	0.718363	5011	
0.603552	-0.457061	8371	
0.577464	-0.015934	6877	
0.459587	-0.023024	6264	
-0.854118	0.222489	7228	
-0.752056	-0.092411	9271	
-0.160863	-0.765753	1264	
-0.238132	0.845829	7411	
0.122161	0.296687	5346	
-0.561643	0.308515	1957	
0.223000	0.662121	8101	
0.400038	-0.026860	2639	
-0.224984	0.784785	6698	
0.436028	0.338688	11129	
-0.089516	-0.094782	5537	
-0.707320	-0.151324	3065	
0.172520	-0.580272	9257	
0.107656	-0.973736	1297	
0.929087	-0.226432	4750	
0.218860	0.973545	10790	
-0.494016	-0.625649	9894	
-0.022591	-0.944025	9524	
-0.869259	-0.094589	4709	
0.264694	-0.762498	2948	
0.462673	-0.152130	6122	
-0.814367	-0.310675	7689	
0.296881	-0.590759	7703	
0.055849	0.888076	9180	
0.217417	0.316329	2050	
0.100773	0.847743	5668	
0.336582	0.533055	7436	
0.728130	0.316594	7559	
-0.337186	0.153660	10229	
-0.024689	-0.982649	5717	
-0.444395	-0.603030	10482	
-0.558981	0.647386	11704	
0.394379	-0.361443	8278	
-0.253241	0.680435	1576	
-0.275048	0.809643	7718	
0.767594	-0.125816	3447	
-0.733096	-0.097610	5391	
-0.232171	-0.668106	9268	
0.753894	0.631409	10104	
-0.364866	0.199519	3923	
-0.420727	-0.222310	10653	
-0.189089	0.206405	9389	
-0.414052	-0.841854	11712	
0.463770	-0.792432	10059	
0.060497	0.346366	4142	
-0.060601	-0.181951	11622	
0.059563	-0.545587	11752	
0.710754	-0.356738	4716	
-0.409092	0.718165	9466	
-0.580527	0.225838	1521	
0.689238	-0.431341	7282	
-0.105776	-0.506238	4651	
0.698302	-0.059534	6932	
0.240731	0.808730	5527	
-0.281094	0.652885	5960	
-0.330413	0.526469	1244	
-0.103310	0.876714	8653	
0.843015	0.455519	2015	
-0.094145	-0.453735	9868	
0.297744	-0.322219	6741	
-0.664349	0.507476	8091	
0.019379	0.388380	10137	
-0.120602	0.809531	3856	
-0.793591	0.291102	1423	
0.423198	0.116063	11307	
-0.309050	0.006045	4409	
-0.718472	-0.118728	4398	
0.513131	0.487262	1757	
-0.703821	-0.071319	1896	
-0.746057	0.032476	6983	
0.310323	0.583783	1197	
0.575897	0.632059	8142	
0.400781	-0.825146	9339	
0.927057	-0.123135	9013	
-0.277765	0.043786	11179	
-0.654833	-0.364119	10483	
-0.257253	0.210447	5845	
0.936550	-0.268261	7115	
0.484278	0.285540	821	
-0.370929	-0.849937	10434	
0.807072	0.033171	1228	
0.425586	0.726781	8323	
0.359554	-0.107283	889	
0.427483	0.390279	7784	
-0.146556	-0.046328	3924	
-0.099867	-0.548432	3570	
-0.690069	-0.663381	1855	
-0.743552	0.164633	5061	
-0.482053	-0.245808	390	
-0.067657	0.629785	3861	
0.241301	-0.353292	10021	
0.090183	-0.445935	11592	
0.592492	-0.340598	10019	
0.102874	-0.358417	4070	
-0.304743	-0.750460	9018	
-0.721509	0.212967	9539	
-0.297529	0.654750	5350	
0.666948	-0.068640	4291	
0.937009	-0.043849	9012	
-0.075181	-0.798691	931	
-0.656560	-0.572832	6086	
-0.055973	0.084312	2053	
0.955443	0.088102	4350	
0.590901	-0.085160	8524	
-0.423208	-0.511128	3361	
-0.720556	0.087948	5939	
0.259904	0.819593	8912	
0.693499	0.677555	4060	
0.750238	0.636056	8769	
0.804728	-0.137245	5785	
