time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	8347	
0.623332	-0.231860	2363	
0.296648	-0.886871	11467	
0.272611	-0.044942	2590	
0.812128	-0.040858	1034	
0.393457	0.671764	7595	
0.337692	0.296006	3971	
0.141091	0.740034	421	
0.474210	0.601348	4321	
0.520835	0.357238	4556	
0.720796	0.163319	6445	
0.537890	0.516694	7909	
0.105855	-0.052905	4046	
0.186806	0.473650	4183	
0.215821	-0.729780	4370	
0.323440	-0.700974	2149	
0.222094	-0.227244	8383	
0.902498	-0.101003	6927	
0.100220	0.939518	1073	
0.652482	-0.658834	11368	
0.358653	0.501014	5629	
0.607480	-0.350513	4107	
0.038694	0.268510	2981	
0.581679	-0.171845	2856	
0.474944	0.246545	7533	
0.338357	0.349166	9008	
0.317758	0.556373	2659	
0.013817	0.245678	2887	
0.878212	0.018371	7206	
0.055617	-0.097737	3807	
0.019871	-0.116598	385	
0.481271	0.376841	2323	
0.216952	0.130161	2441	
0.865120	0.017073	7206	
0.082668	-0.444646	5092	
0.010041	0.684674	3762	
0.647857	0.682125	9087	
0.264526	-0.204623	7011	
0.552151	-0.670672	9671	
0.369101	-0.707486	2101	
0.570026	0.406905	1404	
0.288343	-0.133712	5451	
0.755899	-0.208559	3439	
0.896316	0.276946	8405	
0.891914	0.359219	11382	
0.116736	0.533931	3024	
0.412171	0.350466	2763	
0.249423	-0.373813	11210	
0.965593	0.175965	2383	
0.659734	0.065753	4166	
0.230323	-0.210492	8220	
0.618758	-0.050884	2038	
0.470564	0.431679	4747	
0.287758	-0.233363	2371	
0.102048	-0.815355	5327	
0.354150	0.103278	3535	
0.034563	0.937889	10963	
0.320440	-0.557795	11140	
0.140458	-0.805621	8936	
0.536918	-0.104685	2874	
0.099274	-0.295476	2700	
0.469931	0.681811	7609	
0.507649	-0.666813	7880	
0.410676	-0.720466	2314	
0.034188	0.965116	2393	
0.373131	-0.160222	2434	
0.050319	-0.269058	3103	
0.749678	-0.321942	1670	
0.489227	-0.322519	11751	
0.178832	-0.658206	9325	
0.464200	0.748682	8116	
0.944336	0.215562	6140	
0.597222	0.566692	10862	
0.267621	0.357914	9035	
0.964598	0.107520	8215	
0.211835	-0.555326	8690	
0.218888	0.138928	2441	
0.617743	0.084380	4006	
0.478950	0.353684	4241	
0.607474	0.428787	5343	
0.469409	-0.088440	1416	
0.229982	0.762941	1528	
0.904716	0.290665	10410	
0.324722	0.039098	6182	
-0.000321	-0.376279	572	
0.426222	0.770249	10199	
0.679791	-0.088420	1922	
0.483986	0.576995	1887	
0.230202	0.760365	1528	
0.314607	0.914588	1084	
0.472175	0.422696	4747	
0.154155	0.460730	9418	
0.645694	-0.570885	11076	
0.187073	0.614974	2702	
0.747429	0.348947	2132	
0.276243	-0.650459	10506	
0.704400	-0.074404	6392	
0.164208	-0.750498	531	
0.217949	0.498291	9015	
0.208731	-0.426379	2917	
0.702858	-0.637441	5700	
0.512554	0.160382	9578	
0.787755	0.212163	6215	
0.218313	-0.089881	9455	
0.878854	-0.016342	11325	
0.715533	-0.028396	7338	
0.708544	-0.004428	5419	
0.003587	-0.461045	7897	
0.410348	-0.143963	6276	
0.297644	-0.198033	9520	
0.121618	0.961278	2081	
0.406259	0.138015	7240	
0.344183	0.577402	6968	
0.411091	-0.281868	8977	
0.399102	-0.396738	11668	
0.326216	0.905416	1170	
0.014015	0.066917	495	
0.305348	0.765415	2004	
0.250977	0.354573	7864	
0.810288	-0.136514	6607	
0.378227	-0.807279	8793	
0.256323	0.183614	802	
0.476453	-0.024607	10873	
0.458564	0.048727	1047	
0.442720	0.704827	10464	
0.434093	0.653307	6862	
0.508515	-0.827755	1530	
0.659453	-0.587471	7980	
0.847638	0.361871	10197	
0.177507	-0.860460	8890	
0.010472	0.784089	9321	
0.134024	0.558250	5761	
0.490757	-0.061494	10733	
0.882686	-0.024063	9025	
0.413915	-0.652190	776	
0.475857	0.566820	1887	
0.555749	-0.680822	9435	
0.144128	0.298782	6649	
0.538875	-0.349170	4122	
0.146334	-0.680407	3343	
0.129570	0.157715	4568	
0.093081	0.820997	9112	
0.083572	0.600674	8351	
0.426252	-0.053985	7898	
0.580629	0.431908	3065	
0.307752	-0.534577	315	
0.557006	-0.805620	10143	
0.622404	0.725423	9826	
0.158617	0.984701	4726	
0.084190	-0.811169	5759	
0.936641	-0.106180	11357	
0.728180	0.483748	4808	
0.306225	-0.760764	2677	
0.443662	-0.216895	11427	
0.532540	0.690183	8750	
0.536635	0.360004	5564	
0.091139	-0.888160	1095	
0.086007	-0.525740	685	
0.839557	0.043902	7984	
0.513374	0.299151	5438	
0.580694	0.541598	8342	
0.376208	-0.018327	3635	
0.373414	-0.909055	3370	
0.310731	0.662728	9994	
0.807302	0.279241	3503	
0.367728	-0.374861	9481	
0.683334	-0.239225	9365	
0.853935	-0.005498	11258	
0.428479	0.644691	4645	
0.738120	-0.106450	8079	
0.398011	0.476968	8901	
0.449958	0.874119	10602	
0.256997	-0.236738	8863	
0.120543	-0.517029	1043	
0.228243	-0.021210	5899	
0.891238	-0.284676	10944	
0.386071	0.833068	6802	
0.114079	0.262137	3564	
0.132563	-0.251644	5098	
0.324765	0.359906	8749	
0.795542	0.007072	7099	
0.297014	0.771628	11355	
0.352347	0.476429	1096	
0.554764	-0.597520	7261	
0.548558	0.038737	6168	
0.148093	-0.736444	448	
0.708335	0.417436	6454	
0.612092	0.343202	1753	
0.447908	0.391707	9482	
0.377526	-0.800314	8793	
0.020260	0.959127	10963	
0.147995	-0.482744	6360	
0.215689	0.159609	6931	
0.278563	0.789448	9506	
0.026774	0.251247	1101	
0.169379	0.802797	6431	
0.330714	0.778136	3741	
0.512473	0.020745	4240	
0.386887	0.059791	4463	
0.677392	0.277378	5869	
0.547906	-0.455182	1515	
0.148981	0.712457	7670	
0.634656	-0.401348	8897	
0.557787	-0.278255	7438	
0.502017	-0.693247	9070	
0.426320	0.811918	5611	
0.009449	0.937719	11449	
0.289854	0.077857	616	
0.723925	-0.222989	5804	
0.226994	-0.090507	8893	
0.915125	0.333655	11200	
0.441036	0.369743	8736	
0.919616	0.083994	6661	
0.806591	-0.078793	6798	
0.826902	0.077410	11150	
0.328112	-0.191478	9423	
0.544890	0.242841	3006	
0.379440	0.083880	4554	
0.121281	0.361273	10074	
0.286205	-0.914334	2039	
0.115311	-0.787257	1518	
0.315981	-0.507247	1908	
0.580302	0.195293	6288	
0.238205	0.161536	6593	
0.145541	-0.328884	1188	
0.625250	-0.278014	7885	
0.434191	0.034790	417	
0.474036	-0.631749	7693	
0.434136	-0.625331	8201	
0.715253	0.045298	5282	
0.597601	0.297559	10080	
0.006130	0.940438	3823	
0.663452	-0.414375	9350	
0.201216	0.851204	9982	
0.309058	-0.193873	10016	
0.433463	0.856004	600	
0.591944	-0.137022	2093	
0.592489	-0.291581	9135	
0.657324	0.303961	4847	
0.821524	-0.195288	5924	
0.038534	0.969225	3249	
0.449018	0.874822	10602	
0.671574	-0.467278	9466	
0.113030	-0.455655	2694	
0.082588	0.530459	3223	
0.020963	-0.725519	6118	
0.261371	0.741904	9106	
0.179277	-0.133622	9502	
0.325285	0.166483	527	
0.052701	0.192370	7141	
0.212064	0.529777	11149	
0.189860	0.797330	6457	
0.008112	-0.819543	8773	
0.618947	-0.235739	2445	
0.473149	-0.040965	7589	
0.099038	-0.920799	352	
0.483623	-0.083966	1414	
0.234380	-0.882494	6402	
0.124558	0.713386	4364	
0.399430	-0.237605	6546	
0.021723	-0.250516	10948	
0.661858	0.250055	4961	
0.323715	-0.367884	4203	
0.281581	0.427573	9068	
0.561376	-0.201241	5269	
0.889651	0.363348	11382	
0.355922	0.696325	5854	
0.771115	0.440284	5582	
0.633029	-0.385881	7622	
0.536828	-0.451387	1155	
0.007740	-0.950119	1569	
0.144314	0.027375	2012	
0.222397	-0.261243	6979	
0.055930	0.822339	1631	
0.332617	0.425521	390	
0.426547	-0.397042	11230	
0.070254	-0.156381	661	
0.387640	-0.679601	2666	
0.349398	-0.809110	9402	
0.871437	0.334315	11503	
