time = 130	Re = 1	rotation = 20.69
-0.408771	-0.813872	9478	
-0.503243	-0.478541	8969	
-0.001723	-0.932962	737	
-0.057348	0.277685	2590	
-0.719613	0.367979	9565	
0.404719	-0.668402	3524	
-0.109204	0.511951	11207	
-0.515656	-0.554206	9575	
-0.773285	-0.065733	1172	
0.467997	0.486644	6389	
-0.709353	0.171739	964	
0.732347	-0.146159	4200	
-0.023301	0.106333	3307	
0.165566	0.547192	7474	
0.151280	-0.709826	7014	
-0.382303	-0.656201	2009	
-0.013934	0.415805	1626	
-0.903826	0.090681	5611	
-0.678539	0.656968	10976	
-0.132312	-0.918368	9866	
0.515171	-0.349991	10114	
0.674618	0.320502	8952	
-0.372699	0.128347	11744	
-0.215140	-0.564040	5970	
0.466978	-0.118045	3027	
-0.353391	-0.026280	4280	
-0.091027	-0.653344	4348	
-0.361222	0.210056	3883	
0.781992	-0.398172	2598	
-0.090618	0.023855	1044	
0.097607	0.373842	4382	
-0.552215	0.252150	9077	
-0.134446	-0.306735	4325	
-0.484537	-0.720735	1250	
-0.384801	0.355209	668	
0.367705	-0.512712	3904	
0.105152	0.936161	9904	
0.091713	0.323911	10366	
-0.853150	-0.181661	7927	
-0.749223	-0.304036	990	
-0.710485	-0.089808	7617	
-0.136354	0.251683	3142	
-0.478797	-0.631332	928	
0.781236	0.525225	8879	
-0.958546	0.074625	1501	
-0.099179	-0.568017	530	
-0.302748	-0.492918	1566	
0.242372	0.006980	3787	
0.147144	-0.971287	10251	
-0.135915	-0.648294	11369	
-0.206627	0.212969	2850	
-0.389349	-0.499157	7957	
-0.625695	-0.349309	9846	
-0.047879	0.415297	2417	
0.304290	-0.735756	4243	
-0.210607	0.182158	7625	
-0.036998	0.935533	7232	
0.460906	-0.402752	6810	
-0.273205	-0.744426	2463	
-0.234453	-0.485145	2595	
0.348126	-0.195629	1136	
0.823345	0.154427	1916	
0.409846	-0.727910	5958	
-0.818335	0.063145	5836	
-0.092250	-0.961258	10754	
0.106062	-0.040402	3869	
0.353316	-0.187555	8693	
-0.739744	0.332878	7953	
0.481090	0.392169	9677	
0.257871	-0.568598	10436	
0.482752	0.740076	10527	
-0.852280	-0.462772	2994	
0.667224	-0.483929	2361	
0.420387	-0.087778	5512	
-0.806954	-0.541748	2984	
-0.547435	-0.190304	3603	
0.237728	-0.206427	7167	
0.604966	0.006395	9749	
-0.583303	-0.358221	9911	
0.437201	-0.607745	8945	
0.320243	-0.210421	10034	
0.507138	0.621487	2716	
-0.342291	0.887925	1397	
-0.155296	0.239805	4235	
0.387926	0.232507	5092	
0.509876	0.721585	8653	
-0.684190	-0.066059	3996	
0.366109	0.669800	11747	
0.731449	0.359670	5759	
-0.198481	-0.946563	4893	
-0.479866	0.425208	4639	
0.540064	0.311483	7888	
-0.793739	0.329134	2719	
0.097311	0.640462	9360	
0.480110	-0.671997	7948	
0.675230	0.223011	5843	
-0.463376	0.528584	569	
0.553398	-0.465991	7403	
0.536869	-0.045598	9760	
0.273105	0.138062	9808	
0.718067	0.624122	6596	
-0.431743	0.059795	1446	
-0.763401	-0.337845	8235	
-0.121233	0.289874	5472	
0.793416	-0.376036	1641	
-0.387896	-0.611647	582	
-0.560885	0.417549	1896	
0.404607	0.045482	6336	
0.139623	0.012492	387	
-0.179571	0.191433	4519	
0.146991	-0.957634	10116	
0.045971	-0.462611	8093	
0.121630	-0.675169	2533	
0.280638	0.285283	9184	
-0.547765	-0.310819	1184	
-0.607507	-0.747267	1651	
0.203914	-0.295912	1288	
0.678679	-0.462361	9945	
0.321357	0.038717	6204	
-0.565901	-0.609648	8080	
0.765647	-0.447427	6417	
-0.169888	-0.208852	1057	
0.285243	-0.121320	5289	
0.278981	-0.340519	4810	
0.493481	0.680555	6005	
