time = 1	Re = 10
0.142788	0.140783	0
0.201700	0.136468	1
0.242203	0.150648	2
0.273973	0.180352	3
0.298459	0.223370	4
0.315361	0.277786	5
0.319766	0.309783	6
0.323640	0.342256	7
0.323561	0.378223	8
0.322255	0.415138	9
0.316703	0.454780	10
0.309086	0.495674	11
0.296902	0.538444	12
0.281587	0.582482	13
0.260890	0.627601	14
0.235421	0.673486	15
0.203023	0.718908	16
0.163471	0.762504	17
0.140012	0.781431	18
0.116536	0.800323	19
0.066054	0.830485	20
0.016277	0.852996	21
-0.029738	0.871310	22
-0.071219	0.887149	23
-0.107983	0.903150	24
-0.140668	0.919368	25
-0.169052	0.937145	26
-0.192711	0.956415	27
-0.211973	0.977341	28
