time = 4	Re = 10
0.148535	0.135070	0
0.178138	0.104268	1
0.209296	0.060050	2
0.225097	0.023295	3
0.238549	-0.018196	4
0.253601	-0.050215	5
0.269110	-0.079107	6
0.309469	-0.068735	7
0.328776	-0.039728	8
0.346424	-0.006016	9
0.355392	0.041763	10
0.356800	0.093537	11
0.345860	0.151382	12
0.335632	0.180616	13
0.324868	0.209972	14
0.309018	0.239770	15
0.291976	0.269460	16
0.271940	0.300008	17
0.251300	0.330839	18
0.227383	0.364812	19
0.203470	0.401731	20
0.177474	0.446560	21
0.163782	0.474468	22
0.150159	0.502650	23
0.133344	0.541788	24
0.115724	0.585073	25
0.103145	0.617346	26
0.088960	0.650814	27
0.073287	0.676469	28
0.056155	0.702622	29
0.033252	0.703912	30
-0.005139	0.717505	31
0.018533	0.703447	32
-0.029285	0.710908	33
-0.075944	0.701830	34
-0.114649	0.674317	35
-0.137420	0.657136	36
-0.177794	0.637664	37
-0.195025	0.625941	38
-0.246142	0.604831	39
-0.256046	0.597126	40
-0.308856	0.575110	41
-0.321192	0.566184	42
-0.364127	0.544854	43
-0.391049	0.528766	44
-0.417938	0.512399	45
-0.460786	0.481377	46
-0.486169	0.461434	47
-0.511509	0.440941	48
-0.542337	0.409957	49
-0.563470	0.387546	50
-0.584612	0.364908	51
-0.606376	0.335434	52
-0.624830	0.309834	53
-0.643307	0.283825	54
-0.659634	0.253747	55
-0.686465	0.202650	56
-0.703407	0.162022	57
-0.718800	0.119379	58
-0.729541	0.080226	59
-0.739240	0.039096	60
-0.746420	-0.003227	61
-0.752097	-0.047500	62
-0.753616	-0.083341	63
-0.754405	-0.120519	64
-0.752903	-0.161539	65
-0.749912	-0.204036	66
-0.744763	-0.238029	67
-0.738928	-0.272876	68
-0.730021	-0.312218	69
-0.719524	-0.352674	70
-0.708289	-0.385960	71
-0.696157	-0.419996	72
-0.681980	-0.452681	73
-0.666747	-0.486111	74
-0.650438	-0.516607	75
-0.633248	-0.547659	76
-0.614152	-0.577597	77
-0.593970	-0.608069	78
-0.573857	-0.634465	79
-0.553058	-0.661157	80
-0.530393	-0.686982	81
-0.506814	-0.713105	82
-0.482884	-0.736405	83
-0.458198	-0.759913	84
-0.431785	-0.782346	85
-0.404428	-0.804908	86
-0.377392	-0.824331	87
-0.349720	-0.843780	88
-0.320471	-0.861944	89
-0.290462	-0.879964	90
-0.260598	-0.895345	91
-0.230079	-0.910533	92
-0.197673	-0.924361	93
-0.164711	-0.937751	94
-0.133869	-0.948111	95
-0.103188	-0.958190	96
-0.070855	-0.966796	97
-0.038803	-0.975016	98
0.016170	-0.987275	99
0.067662	-0.997831	100
