time = 2	Re = 10
0.144522	0.139430	0
0.186981	0.114412	1
0.223296	0.088981	2
0.267687	0.079053	3
0.299958	0.103086	4
0.320179	0.154660	5
0.323317	0.189637	6
0.324521	0.225750	7
0.319033	0.267741	8
0.310654	0.311102	9
0.295979	0.358589	10
0.277945	0.408501	11
0.253496	0.463256	12
0.238769	0.493383	13
0.223679	0.524224	14
0.204550	0.558722	15
0.183886	0.595521	16
0.156746	0.638191	17
0.139122	0.662683	18
0.121445	0.687201	19
0.091983	0.715565	20
0.055283	0.738836	21
0.010218	0.750091	22
-0.032130	0.753982	23
-0.072152	0.747539	24
-0.107847	0.740079	25
-0.135091	0.729758	26
-0.165304	0.722846	27
-0.187771	0.713880	28
-0.215822	0.707412	29
-0.262743	0.694701	30
-0.306807	0.682091	31
-0.351272	0.670669	32
-0.390034	0.658376	33
-0.431568	0.646320	34
-0.467168	0.633561	35
-0.506642	0.620007	36
-0.540995	0.606214	37
-0.575178	0.591157	38
-0.607442	0.575933	39
-0.639617	0.559819	40
-0.669026	0.543492	41
-0.698412	0.526655	42
-0.726054	0.509440	43
-0.753668	0.491898	44
-0.779110	0.474086	45
-0.804534	0.456153	46
-0.828456	0.437912	47
-0.852379	0.419663	48
-0.896396	0.383768	49
-0.936179	0.351176	50
