time = 7	Re = 10
0.153687	0.127088	0
0.171328	0.103128	1
0.193544	0.068850	2
0.209265	0.023410	3
0.215067	-0.028296	4
0.211672	-0.060838	5
0.206720	-0.094518	6
0.197440	-0.127298	7
0.188001	-0.161753	8
0.183086	-0.217449	9
0.192683	-0.263658	10
0.242919	-0.278284	11
0.272522	-0.257281	12
0.305119	-0.226286	13
0.332578	-0.181607	14
0.354793	-0.129065	15
0.359878	-0.101173	16
0.365335	-0.069789	17
0.365417	-0.039539	18
0.363837	-0.006402	19
0.356494	0.026201	20
0.345777	0.060904	21
0.329327	0.098140	22
0.307215	0.138239	23
0.275234	0.183247	24
0.255414	0.207868	25
0.234786	0.232394	26
0.209916	0.262228	27
0.185061	0.291737	28
0.158740	0.330982	29
0.135836	0.375840	30
0.122840	0.411315	31
0.110973	0.449388	32
0.098877	0.499468	33
0.087437	0.556190	34
0.080944	0.585558	35
0.074430	0.614921	36
0.066389	0.645638	37
0.060175	0.678030	38
0.048672	0.696221	39
0.048661	0.696197	40
0.048681	0.696238	41
0.017254	0.698822	42
-0.013615	0.697395	43
-0.054176	0.698679	44
-0.078136	0.660537	45
-0.105941	0.646134	46
-0.133411	0.631966	47
-0.081349	0.655787	48
-0.053088	0.668492	49
-0.017485	0.681441	50
0.009253	0.684362	51
0.022935	0.686910	52
-0.003698	0.697860	53
0.031961	0.682758	54
0.029616	0.678806	55
0.004355	0.679368	56
-0.051256	0.666984	57
-0.082315	0.651669	58
-0.118236	0.633767	59
-0.150969	0.617746	60
-0.183898	0.602626	61
-0.215890	0.587691	62
-0.178402	0.605066	63
-0.138790	0.623138	64
-0.142234	0.625931	65
-0.111193	0.641202	66
-0.078169	0.657822	67
-0.052905	0.701210	68
-0.087422	0.670820	69
-0.037482	0.697054	70
-0.016649	0.700310	71
0.024585	0.698963	72
0.048681	0.696237	73
0.048670	0.696214	74
0.048662	0.696200	75
0.048646	0.696209	76
0.044962	0.696021	77
0.048874	0.698662	78
0.055784	0.688722	79
0.052709	0.681202	80
0.025905	0.690116	81
-0.006120	0.701064	82
-0.049196	0.701328	83
-0.054997	0.675502	84
-0.082131	0.661673	85
-0.109051	0.647958	86
-0.098360	0.641215	87
-0.127845	0.626491	88
-0.157388	0.612221	89
-0.207147	0.589192	90
-0.234196	0.574772	91
-0.269391	0.558131	92
-0.303419	0.541127	93
-0.331849	0.525324	94
-0.360160	0.509165	95
-0.330206	0.526694	96
-0.299738	0.543664	97
-0.261014	0.563139	98
-0.219834	0.582390	99
-0.184854	0.599336	100
-0.148070	0.616724	101
-0.124474	0.631297	102
-0.131122	0.633186	103
-0.112783	0.638448	104
-0.134307	0.622871	105
-0.177060	0.602849	106
-0.216604	0.583978	107
-0.259362	0.562631	108
-0.298501	0.541268	109
-0.346866	0.514073	110
-0.390074	0.486343	111
-0.421927	0.462408	112
-0.452658	0.437230	113
-0.484334	0.405806	114
-0.513354	0.373140	115
-0.541993	0.334231	116
-0.573292	0.286535	117
-0.599039	0.238614	118
-0.609931	0.210671	119
-0.620750	0.181622	120
-0.631596	0.151978	121
-0.646951	0.094163	122
-0.647672	0.082634	123
-0.656225	0.025528	124
-0.659990	-0.031856	125
-0.658421	-0.048470	126
-0.656114	-0.089604	127
-0.651723	-0.133515	128
-0.642173	-0.181846	129
-0.628927	-0.231110	130
-0.616040	-0.265978	131
-0.600713	-0.303655	132
-0.579518	-0.346640	133
-0.554301	-0.390850	134
-0.520234	-0.438392	135
-0.493080	-0.471951	136
-0.461899	-0.507522	137
-0.428145	-0.539537	138
-0.395311	-0.568961	139
-0.357742	-0.600902	140
-0.322440	-0.626714	141
-0.289060	-0.650761	142
-0.250216	-0.678806	143
-0.221498	-0.697893	144
-0.190570	-0.718524	145
-0.154820	-0.740212	146
-0.111248	-0.763454	147
-0.067903	-0.779318	148
-0.021066	-0.788899	149
0.033427	-0.790645	150
0.085732	-0.784158	151
0.132601	-0.771676	152
0.174853	-0.757384	153
0.216107	-0.741155	154
0.256284	-0.724915	155
0.283795	-0.712061	156
0.310898	-0.699988	157
0.340555	-0.685507	158
0.369862	-0.671295	159
0.400643	-0.654649	160
0.430997	-0.637629	161
0.462628	-0.617997	162
0.494407	-0.597339	163
0.515264	-0.581004	164
0.538569	-0.563907	165
0.561310	-0.544483	166
0.585402	-0.524039	167
0.609495	-0.500326	168
0.634113	-0.475303	169
0.658331	-0.447522	170
0.682469	-0.418204	171
0.697961	-0.395524	172
0.716228	-0.369979	173
0.731874	-0.343876	174
0.749509	-0.314745	175
0.761526	-0.289698	176
0.776073	-0.260802	177
0.787930	-0.231983	178
0.801231	-0.199587	179
0.808776	-0.174425	180
0.818907	-0.143670	181
0.825654	-0.115433	182
0.834104	-0.081871	183
0.838969	-0.051962	184
0.843812	-0.021936	185
0.846494	0.007800	186
0.849960	0.043750	187
0.850637	0.099570	188
0.849274	0.129558	189
0.847909	0.159551	190
0.840970	0.216990	191
0.835452	0.247551	192
0.829762	0.278463	193
0.815671	0.332410	194
0.797496	0.388945	195
0.776154	0.441973	196
0.763191	0.469657	197
0.750082	0.497498	198
0.723812	0.544242	199
0.693066	0.593025	200
0.660526	0.637594	201
0.623497	0.683107	202
0.587560	0.721522	203
0.547197	0.760766	204
0.504322	0.797166	205
0.457056	0.833283	206
0.414578	0.861445	207
0.367763	0.889571	208
0.319427	0.914432	209
0.291936	0.926753	210
0.264410	0.939065	211
0.218414	0.956479	212
0.170276	0.972688	213
0.124984	0.985423	214
0.078624	0.996991	215
