time = 3	Re = 10
0.146487	0.137474	0
0.172587	0.114964	1
0.199632	0.088245	2
0.218010	0.062559	3
0.236107	0.036391	4
0.277973	-0.000516	5
0.313865	0.017661	6
0.326776	0.046631	7
0.338926	0.076856	8
0.342299	0.119319	9
0.340741	0.163863	10
0.329490	0.214376	11
0.312316	0.265968	12
0.299413	0.293125	13
0.286499	0.320281	14
0.271209	0.348776	15
0.255799	0.377515	16
0.237022	0.409351	17
0.218329	0.442505	18
0.197139	0.480684	19
0.174350	0.524188	20
0.160508	0.551183	21
0.146668	0.578279	22
0.128842	0.613225	23
0.109500	0.650842	24
0.090875	0.678783	25
0.066799	0.707216	26
0.026287	0.721547	27
-0.013868	0.728354	28
-0.051296	0.722120	29
-0.091906	0.708215	30
-0.107860	0.695565	31
-0.139879	0.683534	32
-0.153850	0.673002	33
-0.182388	0.662386	34
-0.223324	0.645094	35
-0.259473	0.628811	36
-0.302435	0.611949	37
-0.333277	0.596569	38
-0.374665	0.578578	39
-0.400295	0.563882	40
-0.441952	0.543077	41
-0.465002	0.527509	42
-0.501804	0.504903	43
-0.529390	0.484853	44
-0.556878	0.463966	45
-0.580883	0.442708	46
-0.604891	0.420996	47
-0.628410	0.397357	48
-0.651874	0.373068	49
-0.687758	0.328490	50
-0.706529	0.302708	51
-0.725238	0.276573	52
-0.753030	0.229820	53
-0.767694	0.202263	54
-0.782298	0.174460	55
-0.804109	0.124082	56
-0.822877	0.071799	57
-0.837986	0.020374	58
-0.850413	-0.032821	59
-0.858832	-0.082893	60
-0.865014	-0.134416	61
-0.868097	-0.184343	62
-0.869035	-0.235278	63
-0.867130	-0.283430	64
-0.863307	-0.332162	65
-0.857209	-0.378821	66
-0.848951	-0.426737	67
-0.839218	-0.470768	68
-0.827222	-0.516288	69
-0.815242	-0.556599	70
-0.802593	-0.596406	71
