time = 0.257	Re = 25	rotation = -0.401925
-0.846275	0.356334	7049	
-0.835098	0.381669	4414	
-0.821733	0.409534	8228	
-0.809497	0.433330	8686	
-0.795047	0.458975	3662	
-0.777671	0.486866	1063	
-0.757793	0.516382	430	
-0.735595	0.548419	1226	
-0.711287	0.580477	5120	
-0.685367	0.611939	6395	
-0.657608	0.642346	716	
