time = 0.377	Re = 25	rotation = -0.417631
-0.901613	0.151269	8195	
-0.897178	0.175848	9122	
-0.891425	0.203534	5570	
-0.878955	0.252996	8243	
-0.870607	0.280026	4342	
-0.860612	0.310901	8276	
-0.848500	0.347112	8501	
-0.834267	0.386323	8899	
-0.817337	0.427895	2417	
-0.796741	0.470890	9738	
-0.770999	0.516018	8214	
-0.740323	0.562633	9139	
-0.707791	0.604184	1692	
-0.679501	0.631197	9971	
-0.657162	0.645885	9065	
