time = 0.347	Re = 25	rotation = -0.449515
-0.894555	0.197708	812	
-0.888628	0.223034	7046	
-0.881112	0.251151	7241	
-0.873947	0.275046	2055	
-0.865136	0.301313	4541	
-0.854482	0.328936	5515	
-0.841968	0.359320	8195	
-0.827197	0.393814	9122	
-0.810488	0.429424	9481	
-0.792200	0.465515	8010	
-0.771529	0.502265	8654	
-0.747582	0.540321	8501	
-0.720028	0.580336	8899	
-0.690678	0.616752	1389	
-0.663622	0.641409	9738	
