time = 0.437	Re = 25	rotation = -0.271995
-0.903211	0.053319	8409	
-0.903147	0.100967	9758	
-0.902118	0.153157	2431	
-0.899805	0.184537	9738	
-0.895015	0.223932	2231	
-0.885813	0.273276	9560	
-0.871208	0.327842	966	
-0.850682	0.384610	5574	
-0.837498	0.413133	566	
-0.824427	0.441672	524	
-0.808581	0.470293	10104	
-0.792556	0.498861	10152	
-0.773691	0.527668	9033	
-0.754612	0.556525	9106	
-0.735021	0.581321	7226	
-0.715223	0.605927	4450	
-0.683659	0.636930	3868	
-0.661315	0.652604	2798	
