time = 0.367	Re = 25	rotation = -0.431248
-0.899704	0.166320	4541	
-0.894698	0.191388	1211	
-0.888372	0.219138	8195	
-0.874811	0.268979	5570	
-0.865603	0.296223	9481	
-0.854652	0.326769	8243	
-0.841716	0.362075	4342	
-0.826709	0.399644	456	
-0.809665	0.438976	9255	
-0.789380	0.479858	2417	
-0.764567	0.522697	9738	
-0.734806	0.567438	2231	
-0.703130	0.607352	9560	
-0.675197	0.633891	10084	
-0.652626	0.648433	7776	
