time = 0.357	Re = 25	rotation = -0.441858
-0.897446	0.181858	7241	
-0.891899	0.206913	2391	
-0.884934	0.234892	4541	
-0.870160	0.285093	8195	
-0.860314	0.312364	9122	
-0.848539	0.342959	6510	
-0.834584	0.377688	9481	
-0.818853	0.413971	4342	
-0.801192	0.451629	8654	
-0.780924	0.490189	9452	
-0.756876	0.530663	1169	
-0.728261	0.573164	9986	
-0.697608	0.611565	2231	
-0.669848	0.637195	10111	
