time = 0.397	Re = 25	rotation = -0.381251
-0.904103	0.120978	9481	
-0.896230	0.171768	4342	
-0.886629	0.220773	9260	
-0.879944	0.248235	8501	
-0.871900	0.280381	8899	
-0.861500	0.319595	1389	
-0.848075	0.362744	9738	
-0.830731	0.408966	2231	
-0.808860	0.456510	9139	
-0.781602	0.505821	1692	
-0.748772	0.556327	996	
-0.714282	0.600454	9080	
-0.685170	0.628824	10050	
-0.663441	0.643644	10152	
