time = 0.327	Re = 25	rotation = -0.456266
-0.887006	0.231373	1280	
-0.880040	0.256803	636	
-0.871443	0.284897	1092	
-0.863354	0.308986	1792	
-0.853462	0.335189	722	
-0.841535	0.362865	7946	
-0.827570	0.392997	7241	
-0.810911	0.427086	2391	
-0.792483	0.461759	1211	
-0.772443	0.496583	8195	
-0.750438	0.530833	9122	
-0.725536	0.565479	9481	
-0.698231	0.600579	8010	
-0.670232	0.632355	8654	
