time = 0.317	Re = 25	rotation = -0.455547
-0.882502	0.248566	9071	
-0.874950	0.274264	7601	
-0.865661	0.302611	6662	
-0.857082	0.326490	1280	
-0.846582	0.352684	1092	
-0.833935	0.380528	1792	
-0.819256	0.410558	812	
-0.802041	0.444192	7046	
-0.782825	0.478380	2055	
-0.761873	0.512665	4541	
-0.739037	0.546215	5515	
-0.713352	0.579990	638	
-0.685315	0.613823	6510	
-0.657046	0.643606	8243	
