time = 0.407	Re = 25	rotation = -0.358466
-0.904604	0.105310	8243	
-0.898169	0.155363	8276	
-0.890256	0.204420	9452	
-0.884633	0.232411	8899	
-0.877493	0.265744	2417	
-0.867834	0.306641	9986	
-0.854348	0.352508	2231	
-0.836614	0.401032	9560	
-0.814069	0.451027	966	
-0.785714	0.502411	9971	
-0.768476	0.528608	566	
-0.751452	0.554777	524	
-0.715917	0.600272	10050	
-0.686424	0.629343	9033	
-0.664669	0.644432	7590	
