time = 0.417	Re = 25	rotation = -0.332635
-0.904700	0.089085	8855	
-0.899802	0.138219	8501	
-0.893993	0.187743	8899	
-0.889406	0.216619	2417	
-0.883190	0.251235	9986	
-0.874057	0.294659	2231	
-0.860313	0.343121	10086	
-0.842127	0.394389	10084	
-0.818318	0.446751	5574	
-0.788706	0.500160	524	
-0.771014	0.527229	10090	
-0.753347	0.554255	10050	
-0.716786	0.601102	9033	
-0.686606	0.630958	9106	
-0.664582	0.646276	7226	
