time = 0.777	Re = 25	rotation = 1.20393
-0.241767	0.490385	5223	
-0.274496	0.460455	5403	
-0.307697	0.429990	8505	
-0.354412	0.393430	3421	
-0.400172	0.362461	1798	
-0.433611	0.346140	5625	
-0.467262	0.329919	8201	
-0.504587	0.317141	6606	
-0.542015	0.305965	588	
-0.578943	0.300095	3381	
-0.616291	0.294251	4853	
-0.659731	0.288149	9652	
-0.703371	0.281471	2349	
-0.733767	0.276073	4802	
-0.764362	0.270273	434	
-0.796272	0.259523	4568	
-0.828157	0.247679	5905	
-0.861537	0.236526	5619	
-0.897746	0.239982	9492	
-0.895273	0.290079	9151	
-0.886144	0.326900	9209	
-0.872546	0.365226	2199	
-0.856890	0.405081	5865	
-0.836490	0.446674	461	
-0.813638	0.490437	9439	
-0.786149	0.533789	9747	
-0.771074	0.555523	1340	
-0.754661	0.579546	1858	
-0.736885	0.600991	1395	
-0.717896	0.625428	9499	
-0.699307	0.646709	1254	
-0.678718	0.669604	9948	
-0.658675	0.688979	1164	
-0.636469	0.711023	948	
-0.613912	0.730093	9154	
-0.588901	0.751615	2584	
-0.550304	0.780006	1338	
-0.508953	0.807401	1485	
-0.478543	0.824218	504	
-0.444558	0.842375	9639	
-0.478396	0.818552	504	
-0.509325	0.795101	1485	
-0.537939	0.773654	358	
-0.563631	0.753684	396	
-0.597736	0.723602	5096	
-0.657437	0.659621	3662	
-0.677319	0.630196	1254	
-0.685003	0.605958	8228	
-0.646547	0.598387	7100	
-0.634570	0.620248	7365	
-0.633780	0.655092	3662	
