time = 0.387	Re = 25	rotation = -0.400972
-0.903140	0.136293	9122	
-0.893951	0.187759	9481	
-0.882919	0.236934	4538	
-0.875369	0.264145	8276	
-0.866248	0.295413	8501	
-0.855128	0.332964	8899	
-0.841314	0.374169	1389	
-0.824432	0.417772	9738	
-0.803084	0.463192	8214	
-0.776677	0.510329	9139	
-0.744985	0.558959	1692	
-0.711694	0.601672	996	
-0.683035	0.629370	524	
-0.661000	0.644133	7060	
