time = 0.267	Re = 25	rotation = -0.415977
-0.853407	0.338078	9183	
-0.842740	0.363582	8686	
-0.830083	0.391633	7296	
-0.818340	0.415635	1063	
-0.804502	0.441470	430	
-0.787995	0.469498	1226	
-0.769255	0.499123	5120	
-0.747590	0.531660	6404	
-0.724176	0.564137	1344	
-0.699292	0.595777	9864	
-0.672372	0.626703	9071	
