time = 0.157	Re = 25	rotation = -0.202671
-0.751949	0.528282	8927	
-0.735664	0.550962	8770	
-0.716548	0.575784	6057	
-0.699813	0.596548	8950	
-0.679804	0.619348	8950	
-0.656152	0.643882	9028	
