time = 21.25	Re = 1
-0.056152	-0.194182	1419	
-0.089978	-0.233256	4978	
-0.105278	-0.262096	787	
-0.120698	-0.291376	4911	
-0.133029	-0.319439	4081	
-0.145384	-0.347485	3817	
-0.168128	-0.400512	3802	
-0.185093	-0.448066	3209	
-0.189904	-0.486782	2688	
-0.180646	-0.515929	2763	
-0.159966	-0.541428	2735	
-0.130320	-0.557659	2861	
-0.100669	-0.573543	932	
-0.069126	-0.580091	4529	
-0.037679	-0.586330	5687	
0.020117	-0.585287	1346	
0.061227	-0.572988	5483	
0.100390	-0.559696	2312	
0.118931	-0.529796	2992	
0.138127	-0.499834	2421	
0.144022	-0.473153	2409	
0.124719	-0.436161	3534	
0.122648	-0.397240	3314	
0.112788	-0.371104	3723	
0.096538	-0.336183	3776	
0.068208	-0.327204	1842	
0.071190	-0.302066	3399	
0.033643	-0.286866	4446	
-0.008576	-0.307441	3522	
-0.044381	-0.329467	3824	
-0.081750	-0.372248	2368	
-0.105018	-0.401035	1947	
-0.111753	-0.457946	1951	
-0.090983	-0.495476	2257	
-0.034068	-0.493145	2378	
-0.007676	-0.448670	1954	
0.019142	-0.425841	2149	
0.045459	-0.434985	5543	
0.064593	-0.454660	2441	
0.093700	-0.488793	632	
0.073510	-0.531270	5053	
0.043620	-0.550387	5496	
0.013891	-0.569548	840	
-0.021501	-0.570672	987	
-0.057534	-0.571097	4642	
-0.114135	-0.553706	859	
-0.159545	-0.519180	2735	
-0.173596	-0.471114	3142	
-0.168473	-0.439012	3462	
-0.156935	-0.402910	2974	
-0.141464	-0.369183	3817	
-0.124628	-0.334116	3693	
-0.107910	-0.302658	4911	
-0.091271	-0.271679	451	
-0.055655	-0.235087	439	
-0.008931	-0.218130	415	
0.035744	-0.206175	686	
0.078363	-0.192148	1690	
0.111896	-0.175665	692	
0.150313	-0.154811	1600	
0.183471	-0.138835	695	
0.214900	-0.129338	974	
0.249894	-0.134519	4328	
0.285308	-0.140735	4401	
0.333216	-0.158631	3517	
0.379254	-0.176614	3665	
0.423485	-0.194378	2963	
0.460984	-0.205171	2478	
0.502339	-0.207592	3117	
0.534826	-0.191326	3431	
0.557019	-0.159462	2932	
0.578632	-0.125961	1719	
0.595403	-0.072502	1758	
0.602141	-0.016692	1129	
0.598244	0.028039	4652	
0.592974	0.071115	5262	
0.581264	0.102524	3197	
0.569817	0.132990	2785	
0.536416	0.167702	1873	
0.516760	0.186159	4661	
0.490443	0.192010	2844	
0.449666	0.176582	3043	
0.409427	0.176219	4915	
0.375039	0.183084	4569	
0.348959	0.196297	1393	
0.373615	0.241358	471	
0.409187	0.242717	4849	
0.436690	0.258681	3976	
0.465852	0.278929	5017	
0.503192	0.303853	1919	
0.539846	0.301369	1320	
0.563941	0.282118	1323	
0.576999	0.259507	1422	
0.590348	0.237260	1613	
0.609487	0.196471	1742	
0.621400	0.164600	4842	
0.633733	0.126781	2586	
0.640014	0.097854	1536	
0.646209	0.069355	1785	
0.650569	0.029966	2202	
0.652636	-0.012712	2640	
0.649783	-0.051017	5252	
