Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 12.5600	Mesh (Number of cells): 2483
0.2061709779 	 0.4735899093 	 -0.2687093678 	 0.5165209331 	 259
-0.2061709779 	 -0.4735899093 	 -0.2687093676 	 0.5165209331 	 260
0.6347388938 	 -0.5227291011 	 0.0068612624 	 0.8222768247 	 261
-0.6347388938 	 0.5227291011 	 0.0068612624 	 0.8222768247 	 262
0.1786834336 	 0.4865406982 	 -0.3128858012 	 0.5183142101 	 263
-0.1786834336 	 -0.4865406981 	 -0.3128858011 	 0.5183142101 	 264
-0.8025007497 	 0.3586999733 	 -0.0039441953 	 0.8790182729 	 265
0.8025007497 	 -0.3586999733 	 -0.0039441953 	 0.8790182729 	 266
0.1885806413 	 -0.5126076050 	 -0.2083243447 	 0.5461952169 	 267
-0.1885806413 	 0.5126076050 	 -0.2083243443 	 0.5461952169 	 268
-0.1194065680 	 0.4767718191 	 -0.2407752690 	 0.4914969949 	 269
0.1194065680 	 -0.4767718191 	 -0.2407752704 	 0.4914969949 	 270
0.1982932788 	 0.4451041369 	 -0.2794588332 	 0.4872760174 	 271
-0.1982932788 	 -0.4451041369 	 -0.2794588330 	 0.4872760174 	 272
0.3468671831 	 0.8305830831 	 0.0238663966 	 0.9001028278 	 273
-0.3468671831 	 -0.8305830831 	 0.0238663966 	 0.9001028278 	 274
0.2126718815 	 -0.5290477689 	 -0.1705157322 	 0.5701937135 	 275
-0.2126718815 	 0.5290477689 	 -0.1705157320 	 0.5701937135 	 276
0.3752745199 	 0.7971208858 	 0.0271821874 	 0.8810406755 	 277
-0.3752745199 	 -0.7971208858 	 0.0271821874 	 0.8810406755 	 278
0.0873609744 	 -0.7130265280 	 0.3642903158 	 0.7183583851 	 279
-0.0873609744 	 0.7130265280 	 0.3642903197 	 0.7183583851 	 280
0.8492870062 	 -0.1931313455 	 -0.0239720361 	 0.8709696524 	 281
-0.8492870062 	 0.1931313455 	 -0.0239720361 	 0.8709696524 	 282
0.1861705323 	 0.5140623516 	 -0.2847929560 	 0.5467353733 	 283
-0.1861705323 	 -0.5140623516 	 -0.2847929558 	 0.5467353733 	 284
-0.8155796509 	 0.4009379314 	 0.0000157505 	 0.9088021742 	 285
0.8155796509 	 -0.4009379314 	 0.0000157505 	 0.9088021742 	 286
-0.6731470339 	 0.7026858352 	 -0.0009230849 	 0.9730849461 	 287
0.6731470339 	 -0.7026858353 	 -0.0009230849 	 0.9730849461 	 288
-0.2577927207 	 -0.3690202086 	 -0.1701209125 	 0.4501477548 	 289
0.2577927207 	 0.3690202086 	 -0.1701209127 	 0.4501477548 	 290
0.8472541060 	 -0.2400290524 	 -0.0121004239 	 0.8805983569 	 291
-0.8472541060 	 0.2400290524 	 -0.0121004239 	 0.8805983569 	 292
-0.1449846379 	 -0.5736912427 	 -0.2671097287 	 0.5917281362 	 293
0.1449846379 	 0.5736912427 	 -0.2671097287 	 0.5917281362 	 294
