time = 1	Re = 10
0.138097	0.145219	0
0.195317	0.149792	1
0.234202	0.170643	2
0.263508	0.206523	3
0.284799	0.255247	4
0.291288	0.285037	5
0.297656	0.314962	6
0.299728	0.349227	7
0.300999	0.384264	8
0.298012	0.422862	9
0.292943	0.462902	10
0.283465	0.505474	11
0.270834	0.549734	12
0.252766	0.596094	13
0.229545	0.644258	14
0.198296	0.693172	15
0.177916	0.717518	16
0.156939	0.741705	17
0.130526	0.763425	18
0.103122	0.783762	19
0.072324	0.799066	20
0.042097	0.813061	21
0.012590	0.821484	22
-0.016638	0.829854	23
-0.068013	0.840757	24
-0.111223	0.849053	25
-0.147075	0.859112	26
-0.175476	0.871165	27
-0.198999	0.885847	28
-0.225275	0.924532	29
-0.221730	0.971757	30
