time = 6	Re = 10
0.125386	0.156818	0
0.167254	0.124071	1
0.188367	0.098293	2
0.209538	0.068990	3
0.228397	0.020474	4
0.239120	-0.030699	5
0.249875	-0.067874	6
0.260471	-0.099332	7
0.305127	-0.067823	8
0.325781	-0.019627	9
0.336678	0.037027	10
0.334486	0.071087	11
0.330285	0.106546	12
0.319927	0.140623	13
0.306661	0.175416	14
0.286652	0.210329	15
0.263695	0.244945	16
0.236816	0.279818	17
0.208967	0.315814	18
0.177869	0.360074	19
0.162766	0.388324	20
0.148273	0.417002	21
0.131465	0.461403	22
0.115883	0.511787	23
0.106222	0.549701	24
0.096355	0.590199	25
0.089041	0.620376	26
0.081484	0.651237	27
0.061658	0.698575	28
0.005286	0.716061	29
-0.003574	0.712312	30
-0.038944	0.712027	31
-0.072821	0.694676	32
-0.034485	0.709564	33
-0.070430	0.688957	34
-0.101604	0.659836	35
-0.108889	0.646008	36
-0.144968	0.616238	37
-0.143323	0.612438	38
-0.188613	0.581264	39
-0.159889	0.598114	40
-0.130713	0.615203	41
-0.139479	0.606082	42
-0.188780	0.576493	43
-0.233456	0.550438	44
-0.202819	0.565379	45
-0.244584	0.540171	46
-0.282048	0.516567	47
-0.276150	0.517390	48
-0.301672	0.500838	49
-0.327173	0.484229	50
-0.351969	0.463424	51
-0.376326	0.443711	52
-0.400655	0.423698	53
-0.424422	0.399280	54
-0.445755	0.377141	55
-0.467079	0.354779	56
-0.468719	0.349286	57
-0.495588	0.317065	58
-0.520689	0.283415	59
-0.520042	0.279961	60
-0.540720	0.246848	61
-0.560373	0.211898	62
-0.550024	0.226185	63
-0.571220	0.183790	64
-0.589878	0.139558	65
-0.578762	0.160765	66
-0.593523	0.120097	67
-0.606408	0.076976	68
-0.612531	0.042846	69
-0.618122	0.006749	70
-0.620962	-0.048615	71
-0.620588	-0.086212	72
-0.618607	-0.126233	73
-0.610911	-0.173883	74
-0.603208	-0.208986	75
-0.594019	-0.246113	76
-0.581432	-0.279968	77
-0.567050	-0.315571	78
-0.550447	-0.353412	79
-0.536846	-0.376078	80
-0.515995	-0.411098	81
-0.492208	-0.447605	82
-0.471243	-0.473631	83
-0.445035	-0.504106	84
-0.415738	-0.535858	85
-0.380811	-0.566635	86
-0.340659	-0.598401	87
-0.293510	-0.629854	88
-0.267016	-0.644929	89
-0.240293	-0.660037	90
-0.199946	-0.678141	91
-0.155107	-0.695669	92
-0.103944	-0.711257	93
-0.047590	-0.724633	94
-0.004507	-0.730873	95
0.042447	-0.735597	96
0.098071	-0.737036	97
0.128187	-0.735742	98
0.158340	-0.734430	99
0.199561	-0.729001	100
0.243591	-0.721340	101
0.294381	-0.708775	102
0.348259	-0.692245	103
0.392018	-0.674953	104
0.437898	-0.654418	105
0.481119	-0.631059	106
0.526234	-0.603587	107
0.562045	-0.577720	108
0.598694	-0.548960	109
0.632936	-0.518027	110
0.668071	-0.483454	111
0.697642	-0.449876	112
0.727620	-0.413043	113
0.755164	-0.374099	114
0.782779	-0.330914	115
0.804097	-0.291955	116
0.824780	-0.250499	117
0.842525	-0.208521	118
0.859452	-0.163823	119
0.871580	-0.123944	120
0.883081	-0.081593	121
0.891917	-0.037517	122
0.899669	0.009618	123
0.904132	0.051657	124
0.907453	0.095299	125
0.907915	0.137518	126
0.907055	0.181984	127
0.903698	0.223158	128
0.898929	0.265615	129
0.891189	0.309546	130
0.880765	0.357382	131
0.871923	0.391297	132
0.862488	0.425387	133
0.851631	0.458280	134
0.840201	0.491617	135
0.828626	0.520459	136
0.816984	0.549359	137
0.803940	0.577834	138
0.790788	0.606330	139
