time = 2	Re = 10
0.135996	0.147295	0
0.176607	0.134048	1
0.212911	0.118864	2
0.255555	0.123813	3
0.282056	0.160466	4
0.287638	0.191025	5
0.292690	0.221846	6
0.290482	0.260645	7
0.285839	0.300962	8
0.274564	0.346929	9
0.259998	0.395932	10
0.239183	0.451326	11
0.226071	0.482253	12
0.212857	0.513890	13
0.195342	0.550416	14
0.176034	0.589820	15
0.150074	0.637748	16
0.132237	0.665981	17
0.112272	0.694870	18
0.074968	0.727831	19
0.026156	0.747330	20
-0.026963	0.750733	21
-0.073797	0.744199	22
-0.112491	0.726937	23
-0.144507	0.711969	24
-0.168423	0.697185	25
-0.196412	0.685790	26
-0.214778	0.673724	27
-0.242949	0.663834	28
-0.260342	0.654104	29
-0.287853	0.645431	30
-0.327577	0.628184	31
-0.370030	0.612340	32
-0.405727	0.596866	33
-0.444330	0.581537	34
-0.476748	0.566493	35
-0.513882	0.551067	36
-0.542610	0.536277	37
-0.576056	0.519970	38
-0.605312	0.504563	39
-0.634502	0.488661	40
-0.660542	0.472888	41
-0.686588	0.457064	42
-0.735578	0.426223	43
-0.780322	0.396290	44
-0.820834	0.368703	45
-0.857279	0.347576	46
-0.892897	0.325058	47
-0.945677	0.315097	48
