time = 4	Re = 10
0.130788	0.151823	0
0.162432	0.131040	1
0.194883	0.103658	2
0.216660	0.076072	3
0.237245	0.047239	4
0.279254	0.014855	5
0.310628	0.052115	6
0.317414	0.093764	7
0.318118	0.138882	8
0.305996	0.194109	9
0.285209	0.249846	10
0.269402	0.279696	11
0.253047	0.309706	12
0.234317	0.341490	13
0.215756	0.374241	14
0.193890	0.413076	15
0.171978	0.457048	16
0.159423	0.485966	17
0.146844	0.515350	18
0.132970	0.552749	19
0.117804	0.594599	20
0.105913	0.627043	21
0.092698	0.661296	22
0.075820	0.687339	23
0.055437	0.712535	24
0.029202	0.715469	25
-0.009898	0.725381	26
-0.030441	0.720493	27
-0.080707	0.702986	28
-0.092247	0.688008	29
-0.112427	0.673689	30
-0.132728	0.652312	31
-0.160052	0.632441	32
-0.180336	0.614640	33
-0.210841	0.595270	34
-0.218099	0.586188	35
-0.260163	0.563572	36
-0.265748	0.555853	37
-0.308445	0.532258	38
-0.302778	0.530897	39
-0.354527	0.501920	40
-0.345109	0.502763	41
-0.393654	0.472515	42
-0.434360	0.440575	43
-0.465634	0.411874	44
-0.505501	0.374020	45
-0.529723	0.345217	46
-0.563143	0.304493	47
-0.578596	0.279847	48
-0.608881	0.233536	49
-0.617900	0.212997	50
-0.644144	0.161281	51
-0.652648	0.136947	52
-0.672306	0.083619	53
-0.680475	0.049973	54
-0.688280	0.014890	55
-0.694674	-0.024781	56
-0.699761	-0.066274	57
-0.700661	-0.098750	58
-0.701102	-0.132124	59
-0.699309	-0.169639	60
-0.696326	-0.208453	61
-0.691158	-0.239483	62
-0.685715	-0.270868	63
-0.677015	-0.308190	64
-0.666842	-0.346752	65
-0.646524	-0.402603	66
-0.632272	-0.435603	67
-0.616984	-0.469255	68
-0.601577	-0.497707	69
-0.585754	-0.526452	70
-0.567605	-0.554591	71
-0.548807	-0.583100	72
-0.530376	-0.606865	73
-0.511926	-0.630628	74
-0.491300	-0.653958	75
-0.470477	-0.677345	76
-0.448890	-0.698424	77
-0.427318	-0.719506	78
-0.403384	-0.740136	79
-0.379237	-0.760781	80
-0.332622	-0.795396	81
-0.282958	-0.828051	82
-0.235399	-0.855300	83
-0.182675	-0.881146	84
-0.135063	-0.902282	85
-0.086028	-0.921168	86
-0.036323	-0.936582	87
0.018491	-0.950184	88
0.057059	-0.959808	89
0.095418	-0.968674	90
0.130066	-0.975788	91
0.164725	-0.982778	92
