time = 7.65	Re = 10
0.121860	0.160197	0
0.144883	0.141369	1
0.171043	0.118403	2
0.194899	0.083991	3
0.217226	0.038049	4
0.223148	0.006454	5
0.227251	-0.026558	6
0.225640	-0.059496	7
0.222205	-0.093276	8
0.215134	-0.143777	9
0.210860	-0.182039	10
0.239039	-0.171743	11
0.267236	-0.161415	12
0.304559	-0.114586	13
0.318490	-0.085208	14
0.331967	-0.054333	15
0.337942	-0.018087	16
0.341028	0.021459	17
0.336610	0.059019	18
0.327706	0.098347	19
0.310866	0.137228	20
0.288424	0.176733	21
0.258887	0.215925	22
0.224618	0.255595	23
0.204093	0.279451	24
0.183438	0.303133	25
0.162659	0.334050	26
0.143972	0.367050	27
0.123040	0.422389	28
0.113703	0.456859	29
0.104770	0.492579	30
0.098859	0.522060	31
0.092942	0.551563	32
0.087645	0.586213	33
0.080098	0.624203	34
0.072863	0.662167	35
0.046131	0.707580	36
-0.002223	0.712006	37
-0.059515	0.702032	38
-0.017277	0.708378	39
0.027403	0.703759	40
0.053485	0.693177	41
0.046949	0.693093	42
0.016496	0.700808	43
-0.014455	0.706782	44
-0.046883	0.705924	45
-0.063864	0.683095	46
-0.088041	0.659320	47
-0.079636	0.664870	48
-0.118351	0.627438	49
-0.087685	0.650438	50
-0.110667	0.626848	51
-0.135169	0.608931	52
-0.159665	0.591079	53
-0.132179	0.610078	54
-0.103591	0.630413	55
-0.065397	0.669599	56
-0.040090	0.706533	57
-0.067972	0.662761	58
-0.093272	0.638742	59
-0.117721	0.616550	60
-0.165000	0.584482	61
-0.206749	0.557467	62
-0.208003	0.553398	63
-0.247397	0.527791	64
-0.283346	0.503257	65
-0.271971	0.508387	66
-0.314191	0.478849	67
-0.351389	0.450106	68
-0.325572	0.469076	69
-0.299597	0.487783	70
-0.268426	0.508492	71
-0.236163	0.529201	72
-0.250992	0.518076	73
-0.276179	0.501223	74
-0.301343	0.484343	75
-0.345174	0.452099	76
-0.380173	0.423626	77
-0.412314	0.394735	78
-0.388155	0.415195	79
-0.363921	0.435363	80
-0.393845	0.409160	81
-0.422351	0.382090	82
-0.443896	0.358394	83
-0.465357	0.334027	84
-0.455571	0.343116	85
-0.482065	0.309570	86
-0.506529	0.274723	87
-0.524168	0.241439	88
-0.541358	0.206400	89
-0.557309	0.169350	90
-0.568358	0.132649	91
-0.577659	0.097309	92
-0.586122	0.059386	93
-0.584456	0.057451	94
-0.591542	0.006095	95
-0.594455	-0.046397	96
-0.592440	-0.044606	97
-0.590786	-0.092185	98
-0.585599	-0.142124	99
-0.586983	-0.115501	100
-0.577901	-0.173554	101
-0.570452	-0.202671	102
-0.562961	-0.231797	103
-0.570408	-0.197933	104
-0.554915	-0.248550	105
-0.534209	-0.300974	106
-0.515397	-0.336334	107
-0.492745	-0.374673	108
-0.474056	-0.400011	109
-0.454252	-0.426509	110
-0.424869	-0.460280	111
-0.390127	-0.495985	112
-0.346866	-0.531418	113
-0.312328	-0.555861	114
-0.271970	-0.581805	115
-0.235167	-0.600247	116
-0.193009	-0.619067	117
-0.144118	-0.637750	118
-0.115756	-0.644899	119
-0.067345	-0.656172	120
-0.012817	-0.665240	121
0.026440	-0.667656	122
0.075573	-0.668227	123
0.130864	-0.665392	124
0.186190	-0.656576	125
0.216826	-0.649464	126
0.248174	-0.641955	127
0.280499	-0.631194	128
0.314613	-0.619230	129
0.348587	-0.604334	130
0.384736	-0.587261	131
0.431263	-0.559978	132
0.456012	-0.542927	133
0.480772	-0.525842	134
0.505843	-0.505189	135
0.531685	-0.483426	136
0.557176	-0.458610	137
0.583571	-0.431615	138
0.617410	-0.390308	139
0.634900	-0.365870	140
0.652383	-0.341426	141
0.669898	-0.312080	142
0.687747	-0.280845	143
0.704124	-0.247209	144
0.720512	-0.210814	145
0.737802	-0.162237	146
0.753354	-0.107767	147
0.759820	-0.076053	148
0.766165	-0.043270	149
0.770487	-0.008373	150
0.774370	0.028459	151
0.775603	0.087883	152
0.774076	0.119895	153
0.772254	0.152786	154
0.767994	0.183484	155
0.763635	0.214583	156
0.756828	0.247432	157
0.749223	0.281283	158
0.732919	0.334278	159
0.711770	0.390292	160
0.686916	0.442758	161
0.671699	0.470544	162
0.655939	0.498852	163
0.624622	0.546028	164
0.606175	0.570688	165
0.587404	0.595599	166
0.567226	0.618567	167
0.546851	0.641625	168
0.523405	0.665088	169
0.498903	0.689230	170
0.454765	0.726669	171
0.429885	0.745432	172
0.404639	0.764256	173
0.378646	0.780967	174
0.352492	0.797705	175
0.323077	0.814256	176
0.292631	0.830784	177
0.265120	0.843188	178
0.237582	0.855614	179
0.205804	0.867944	180
0.173448	0.879862	181
0.139506	0.889332	182
0.105044	0.898086	183
0.065927	0.905158	184
0.026056	0.910864	185
-0.008980	0.913269	186
-0.042941	0.914803	187
-0.078680	0.914404	188
-0.112719	0.913506	189
-0.144361	0.910247	190
-0.174447	0.907329	191
-0.205806	0.902573	192
-0.235301	0.898515	193
-0.286401	0.888110	194
-0.312055	0.881732	195
-0.337110	0.876109	196
-0.362317	0.868293	197
-0.387110	0.861513	198
-0.414027	0.852207	199
-0.439890	0.843521	200
-0.476142	0.829522	201
-0.511862	0.814924	202
-0.545141	0.799235	203
-0.578180	0.782973	204
-0.605852	0.767614	205
-0.632958	0.752370	206
-0.658917	0.736280	207
-0.684297	0.720248	208
