Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 5.0100	Mesh (Number of cells): 259
0.7777365992 	 -0.1039812750 	 0.6389488902 	 0.6389488906 	 129
-0.7777365992 	 0.1039812750 	 -0.6389489161 	 -0.6389489164 	 130
0.8998733124 	 0.0197918233 	 0.9199525492 	 0.9199525491 	 131
-0.8998733124 	 -0.0197918233 	 -0.9199525478 	 -0.9199525477 	 132
-0.4250648166 	 0.7238791480 	 -0.3747082667 	 -0.3747082674 	 133
0.4250648166 	 -0.7238791480 	 0.3747082253 	 0.3747082260 	 134
0.1879697739 	 0.8442834143 	 0.2425215050 	 0.2425215056 	 135
-0.1879697739 	 -0.8442834143 	 -0.2425216358 	 -0.2425216361 	 136
-0.1879697734 	 0.8442834146 	 -0.2365016099 	 -0.2365016105 	 137
0.1879697734 	 -0.8442834146 	 0.2365017652 	 0.2365017655 	 138
0.0642641004 	 0.9258347050 	 0.0524471523 	 0.0524471518 	 139
-0.0642641004 	 -0.9258347050 	 -0.0524470093 	 -0.0524470091 	 140
-0.0642641002 	 0.9258347052 	 -0.0540055956 	 -0.0540055951 	 141
0.0642641002 	 -0.9258347052 	 0.0540054940 	 0.0540054937 	 142
0.8701983130 	 -0.2521139310 	 0.9069770052 	 0.9069770050 	 143
-0.8701983130 	 0.2521139310 	 -0.9069770134 	 -0.9069770133 	 144
-0.1362810234 	 0.1927668046 	 0.0150047092 	 0.0150047093 	 145
0.1362810234 	 -0.1927668046 	 -0.0150047096 	 -0.0150047097 	 146
-0.1398748117 	 -0.1897558548 	 0.0170089194 	 0.0170089194 	 147
0.1398748117 	 0.1897558548 	 -0.0170089259 	 -0.0170089259 	 148
-0.6184490227 	 -0.5533685875 	 -0.5466326640 	 -0.5466326643 	 149
0.6184490227 	 0.5533685875 	 0.5466325763 	 0.5466325769 	 150
-0.0757594535 	 0.7586547495 	 -0.0560253141 	 -0.0560253146 	 151
0.0757594535 	 -0.7586547495 	 0.0560253652 	 0.0560253656 	 152
0.0757594536 	 0.7586547495 	 0.0506348140 	 0.0506348143 	 153
-0.0757594536 	 -0.7586547495 	 -0.0506346724 	 -0.0506346730 	 154
-0.2994071195 	 0.6229800330 	 -0.0862004347 	 -0.0862004357 	 155
0.2994071195 	 -0.6229800330 	 0.0862002148 	 0.0862002162 	 156
-0.1148257331 	 0.5586033123 	 0.0080225082 	 0.0080225075 	 157
0.1148257331 	 -0.5586033123 	 -0.0080219658 	 -0.0080219663 	 158
0.1147990974 	 0.5584342227 	 -0.0096253354 	 -0.0096253358 	 159
-0.1147990974 	 -0.5584342227 	 0.0096259159 	 0.0096259152 	 160
0.2486844576 	 -0.1993689078 	 -0.1202788398 	 -0.1202788396 	 161
-0.2486844576 	 0.1993689078 	 0.1202788314 	 0.1202788312 	 162
-0.2526740709 	 -0.1899222962 	 0.1290231808 	 0.1290231804 	 163
0.2526740709 	 0.1899222962 	 -0.1290231737 	 -0.1290231733 	 164
0.8081309021 	 0.1552331082 	 0.7384678381 	 0.7384678382 	 165
-0.8081309021 	 -0.1552331082 	 -0.7384678591 	 -0.7384678591 	 166
0.4215789458 	 0.7319939205 	 0.3835558745 	 0.3835558752 	 167
-0.4215789458 	 -0.7319939205 	 -0.3835559775 	 -0.3835559780 	 168
0.7641154881 	 0.4966567190 	 0.7964145177 	 0.7964145178 	 169
-0.7641154881 	 -0.4966567190 	 -0.7964145337 	 -0.7964145337 	 170
0.7538979330 	 -0.3532009735 	 0.6751937598 	 0.6751937601 	 171
-0.7538979330 	 0.3532009734 	 -0.6751938129 	 -0.6751938131 	 172
-0.1111568567 	 -0.3104721436 	 0.0130643950 	 0.0130643946 	 173
0.1111568567 	 0.3104721436 	 -0.0130638473 	 -0.0130638478 	 174
0.1093676696 	 -0.3168123411 	 -0.0117735094 	 -0.0117735100 	 175
-0.1093676696 	 0.3168123411 	 0.0117740386 	 0.0117740381 	 176
-0.2824791210 	 -0.4039061390 	 0.0989847090 	 0.0989847080 	 177
0.2824791210 	 0.4039061390 	 -0.0989847846 	 -0.0989847833 	 178
-0.5625419213 	 0.4253327705 	 -0.3122935973 	 -0.3122935984 	 179
0.5625419213 	 -0.4253327705 	 0.3122934758 	 0.3122934770 	 180
-0.5784276189 	 -0.7045242440 	 -0.6086779565 	 -0.6086779566 	 181
0.5784276189 	 0.7045242440 	 0.6086779305 	 0.6086779307 	 182
-0.5915169002 	 0.6878594522 	 -0.6017806277 	 -0.6017806278 	 183
0.5915169002 	 -0.6878594522 	 0.6017806045 	 0.6017806047 	 184
0.3285655057 	 0.8621764246 	 0.3848640406 	 0.3848640406 	 185
-0.3285655057 	 -0.8621764246 	 -0.3848640380 	 -0.3848640381 	 186
-0.3285655049 	 0.8621764251 	 -0.3957691660 	 -0.3957691660 	 187
0.3285655049 	 -0.8621764251 	 0.3957692076 	 0.3957692076 	 188
-0.3658935329 	 -0.5105034730 	 -0.0612813827 	 -0.0612813840 	 189
0.3658935329 	 0.5105034730 	 0.0612812159 	 0.0612812177 	 190
-0.4978372374 	 -0.4673935380 	 -0.1994373060 	 -0.1994373072 	 191
0.4978372374 	 0.4673935380 	 0.1994371694 	 0.1994371709 	 192
0.6373236867 	 -0.5404142537 	 0.5643289155 	 0.5643289159 	 193
-0.6373236867 	 0.5404142537 	 -0.5643290007 	 -0.5643290009 	 194
-0.4406077081 	 0.4237567103 	 -0.0584490109 	 -0.0584490126 	 195
0.4406077081 	 -0.4237567103 	 0.0584488094 	 0.0584488114 	 196
-0.4095731252 	 0.3060604838 	 0.0568626160 	 0.0568626142 	 197
0.4095731252 	 -0.3060604838 	 -0.0568627356 	 -0.0568627336 	 198
-0.2959739226 	 0.3072897965 	 0.1436022067 	 0.1436022059 	 199
0.2959739226 	 -0.3072897965 	 -0.1436022672 	 -0.1436022664 	 200
0.2300662569 	 0.0000000005 	 -0.0267249339 	 -0.0267249340 	 201
-0.2300662569 	 -0.0000000005 	 0.0267249449 	 0.0267249450 	 202
-0.6283848229 	 0.0813999815 	 -0.1894760716 	 -0.1894760735 	 203
0.6283848229 	 -0.0813999815 	 0.1894760465 	 0.1894760485 	 204
0.6726077128 	 0.1714882114 	 0.3911233455 	 0.3911233468 	 205
-0.6726077128 	 -0.1714882114 	 -0.3911233922 	 -0.3911233933 	 206
-0.2868969450 	 -0.0839094987 	 0.1457800842 	 0.1457800838 	 207
0.2868969450 	 0.0839094987 	 -0.1457800801 	 -0.1457800797 	 208
0.2812615654 	 -0.0885557221 	 -0.1355044557 	 -0.1355044554 	 209
-0.2812615654 	 0.0885557221 	 0.1355044542 	 0.1355044539 	 210
0.7754891441 	 0.3518925872 	 0.7367158996 	 0.7367158997 	 211
-0.7754891441 	 -0.3518925872 	 -0.7367159345 	 -0.7367159345 	 212
0.7734426907 	 -0.4943691947 	 0.8156985616 	 0.8156985615 	 213
-0.7734426907 	 0.4943691947 	 -0.8156985744 	 -0.8156985744 	 214
-0.3558117428 	 0.4988745246 	 -0.0341742759 	 -0.0341742772 	 215
0.3558117428 	 -0.4988745246 	 0.0341740818 	 0.0341740834 	 216
0.4496884662 	 -0.1941625927 	 -0.0858098235 	 -0.0858098213 	 217
-0.4496884662 	 0.1941625927 	 0.0858097687 	 0.0858097666 	 218
-0.4347899041 	 -0.2597716659 	 0.0671872049 	 0.0671872031 	 219
0.4347899041 	 0.2597716659 	 -0.0671872579 	 -0.0671872558 	 220
0.3914395124 	 -0.0957652833 	 -0.1690400108 	 -0.1690400091 	 221
-0.3914395124 	 0.0957652833 	 0.1690400189 	 0.1690400172 	 222
0.5714636199 	 -0.1994828249 	 0.1307844039 	 0.1307844060 	 223
-0.5714636199 	 0.1994828249 	 -0.1307844837 	 -0.1307844857 	 224
-0.2991200797 	 -0.6369050965 	 -0.0938586402 	 -0.0938586412 	 225
0.2991200797 	 0.6369050965 	 0.0938585309 	 0.0938585322 	 226
-0.3188010880 	 -0.2853823891 	 0.1562880437 	 0.1562880426 	 227
0.3188010880 	 0.2853823891 	 -0.1562880751 	 -0.1562880739 	 228
-0.1692309049 	 0.6787502585 	 -0.0331438914 	 -0.0331438921 	 229
0.1692309049 	 -0.6787502585 	 0.0331437901 	 0.0331437910 	 230
0.1691572246 	 0.6786886166 	 0.0343114569 	 0.0343114576 	 231
-0.1691572246 	 -0.6786886166 	 -0.0343112185 	 -0.0343112196 	 232
-0.2704551690 	 0.4233471451 	 0.0997100280 	 0.0997100273 	 233
0.2704551690 	 -0.4233471451 	 -0.0997101353 	 -0.0997101344 	 234
-0.5469280076 	 -0.0095848688 	 -0.0105726277 	 -0.0105726301 	 235
0.5469280076 	 0.0095848688 	 0.0105726274 	 0.0105726298 	 236
0.8814553432 	 0.2696506817 	 0.9328734405 	 0.9328734403 	 237
-0.8814553432 	 -0.2696506817 	 -0.9328734443 	 -0.9328734442 	 238
0.5656187796 	 0.1170826349 	 0.0636643913 	 0.0636643936 	 239
-0.5656187796 	 -0.1170826349 	 -0.0636644074 	 -0.0636644096 	 240
-0.1541178734 	 0.4366664243 	 0.0804072178 	 0.0804072175 	 241
0.1541178734 	 -0.4366664243 	 -0.0804071192 	 -0.0804071191 	 242
-0.1562988781 	 -0.4356794115 	 0.0848395192 	 0.0848395187 	 243
0.1562988781 	 0.4356794115 	 -0.0848393155 	 -0.0848393154 	 244
-0.6541273870 	 -0.2971307270 	 -0.3941617143 	 -0.3941617153 	 245
0.6541273870 	 0.2971307270 	 0.3941616552 	 0.3941616563 	 246
-0.5330361516 	 -0.3378436845 	 -0.1595093393 	 -0.1595093409 	 247
0.5330361516 	 0.3378436845 	 0.1595092190 	 0.1595092209 	 248
0.6259157954 	 -0.3129548071 	 0.3136892167 	 0.3136892181 	 249
-0.6259157954 	 0.3129548071 	 -0.3136893323 	 -0.3136893334 	 250
-0.4657687583 	 -0.1523635954 	 0.0858414477 	 0.0858414455 	 251
0.4657687583 	 0.1523635954 	 -0.0858414681 	 -0.0858414658 	 252
-0.3900117971 	 -0.0836444221 	 0.1833545357 	 0.1833545340 	 253
0.3900117971 	 0.0836444221 	 -0.1833545186 	 -0.1833545169 	 254
-0.4431523757 	 0.0026236803 	 0.1430557475 	 0.1430557455 	 255
0.4431523757 	 -0.0026236803 	 -0.1430557127 	 -0.1430557107 	 256
0.0000000000 	 0.7336929713 	 0.0051915836 	 0.0051915836 	 257
-0.0000000000 	 -0.7336929713 	 -0.0051915751 	 -0.0051915751 	 258
