Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 5.0100	Mesh (Number of cells): 259
0.7777365992 	 -0.1039812750 	 0.1051691488 	 0.1051691486 	 129
-0.7777365992 	 0.1039812750 	 -0.1051691480 	 -0.1051691479 	 130
0.8998733124 	 0.0197918233 	 -0.0001798095 	 -0.0001798096 	 131
-0.8998733124 	 -0.0197918233 	 0.0001798118 	 0.0001798118 	 132
-0.4250648166 	 0.7238791480 	 -0.6324565566 	 -0.6324565568 	 133
0.4250648166 	 -0.7238791480 	 0.6324564440 	 0.6324564444 	 134
0.1879697739 	 0.8442834143 	 -0.7986267717 	 -0.7986267726 	 135
-0.1879697739 	 -0.8442834143 	 0.7986268339 	 0.7986268346 	 136
-0.1879697734 	 0.8442834146 	 -0.8096075601 	 -0.8096075610 	 137
0.1879697734 	 -0.8442834146 	 0.8096075442 	 0.8096075449 	 138
0.0642641004 	 0.9258347050 	 -1.0076439896 	 -1.0076439901 	 139
-0.0642641004 	 -0.9258347050 	 1.0076440826 	 1.0076440829 	 140
-0.0642641002 	 0.9258347052 	 -1.0148390629 	 -1.0148390634 	 141
0.0642641002 	 -0.9258347052 	 1.0148391601 	 1.0148391604 	 142
0.8701983130 	 -0.2521139310 	 0.2667705409 	 0.2667705409 	 143
-0.8701983130 	 0.2521139310 	 -0.2667705334 	 -0.2667705333 	 144
-0.1362810234 	 0.1927668046 	 0.0049259916 	 0.0049259916 	 145
0.1362810234 	 -0.1927668046 	 -0.0049259302 	 -0.0049259303 	 146
-0.1398748117 	 -0.1897558548 	 -0.0050857364 	 -0.0050857364 	 147
0.1398748117 	 0.1897558548 	 0.0050856657 	 0.0050856658 	 148
-0.6184490227 	 -0.5533685875 	 0.4941302012 	 0.4941302012 	 149
0.6184490227 	 0.5533685875 	 -0.4941301785 	 -0.4941301786 	 150
-0.0757594535 	 0.7586547495 	 -0.4894373957 	 -0.4894373975 	 151
0.0757594535 	 -0.7586547495 	 0.4894374246 	 0.4894374260 	 152
