time = 0.167	Re = 4	rotation = -0.22444
-0.803327	0.446750	8522	
-0.802444	0.448364	10640	
-0.800037	0.452701	10640	
-0.796327	0.459383	10640	
-0.791316	0.468272	9646	
-0.785264	0.478514	9330	
-0.778161	0.490162	9330	
-0.769899	0.502956	9527	
-0.760658	0.516963	6686	
-0.750626	0.531441	5964	
-0.739667	0.546490	5964	
-0.727761	0.562168	6464	
-0.715043	0.578109	1336	
-0.701683	0.594107	2188	
-0.687782	0.610129	7244	
-0.673215	0.626199	6594	
-0.657814	0.642152	982	
