time = 20.287	Re = 4	rotation = -31.0985
-0.188484	0.082159	4801	
-0.196364	0.079703	4801	
-0.216189	0.074568	7107	
-0.213571	0.085787	6166	
-0.238814	0.080207	8232	
-0.283422	0.082901	2003	
-0.322737	0.077635	1134	
-0.334919	0.083534	2048	
-0.336504	0.091665	2048	
-0.376123	0.091113	4381	
-0.395010	0.107892	8253	
-0.426264	0.128533	7906	
-0.433976	0.152031	376	
-0.470666	0.201734	4065	
-0.511507	0.258710	9871	
-0.520015	0.267210	9871	
-0.725872	0.108516	5158	
-0.792520	-0.156128	3758	
-0.793842	-0.199608	5516	
-0.795577	-0.281123	6370	
-0.820129	-0.318571	9232	
-0.869711	-0.283723	5904	
-0.916702	-0.210505	9190	
-0.943294	-0.136485	9698	
-0.963238	-0.052585	582	
-0.968590	0.053724	10072	
-0.963634	0.135604	8801	
-0.946343	0.223637	9019	
-0.923784	0.301606	9303	
-0.905626	0.347739	4278	
-0.887347	0.386151	7417	
-0.879686	0.402879	7417	
-0.862816	0.436933	5555	
-0.869146	0.422619	5555	
-0.866333	0.427557	5555	
-0.869123	0.422688	5555	
-0.870998	0.419537	5555	
-0.850532	0.460839	5443	
-0.845760	0.469942	5443	
-0.844904	0.471299	5443	
-0.844663	0.471851	5443	
-0.847577	0.467340	5443	
-0.851793	0.459140	5443	
-0.859629	0.444660	5555	
-0.873441	0.416209	6795	
-0.887497	0.385826	7417	
-0.888875	0.383092	7417	
-0.903724	0.352549	5888	
-0.916021	0.323462	5922	
-0.934296	0.266377	8765	
-0.944846	0.226801	9019	
-0.961083	0.153512	8801	
-0.966413	0.102866	8852	
-0.967487	0.002904	2119	
-0.962218	-0.058831	582	
-0.947686	-0.124718	9698	
-0.918180	-0.208262	9190	
-0.883951	-0.264792	1221	
-0.819111	-0.317201	9232	
-0.797799	-0.287038	7564	
-0.795396	-0.197957	5516	
-0.790653	-0.109598	2150	
-0.646663	0.211380	9806	
-0.492063	0.240387	8015	
-0.445385	0.160457	2130	
-0.401569	0.120038	8253	
-0.322421	0.102834	6175	
-0.267746	0.097511	9767	
-0.298410	0.085701	3967	
-0.321483	0.089556	1134	
-0.332064	0.096094	2048	
-0.320737	0.095571	740	
-0.279526	0.090562	2003	
-0.270407	0.083284	1263	
-0.204489	0.093413	5169	
-0.142049	0.109936	9825	
-0.110858	0.126109	7353	
-0.084635	0.135895	5378	
-0.153079	0.182350	8137	
-0.132357	0.175144	5802	
-0.110850	0.167907	3669	
-0.151395	0.193988	7805	
-0.195560	0.246055	4034	
-0.205559	0.258690	5581	
-0.210218	0.264379	6162	
-0.213138	0.268107	5455	
-0.218343	0.274167	6098	
-0.222059	0.278634	6098	
-0.222274	0.280212	6098	
-0.221824	0.280534	6098	
-0.221823	0.280576	6098	
-0.221810	0.279652	6098	
-0.219761	0.276220	6098	
-0.218639	0.274844	6098	
-0.215991	0.271802	5455	
-0.211349	0.266134	6162	
-0.206746	0.260972	6162	
-0.201721	0.255380	5581	
-0.196085	0.246908	4034	
-0.155038	0.198006	7805	
-0.127954	0.176706	5039	
-0.121099	0.170716	4328	
-0.145133	0.181948	8137	
-0.141273	0.173048	6979	
-0.102475	0.122013	5990	
-0.109823	0.126640	7353	
-0.143300	0.109359	9825	
-0.201400	0.094210	5169	
-0.271020	0.089226	1263	
-0.327647	0.085987	1134	
-0.373156	0.089017	4381	
-0.376739	0.107919	7019	
-0.405542	0.129561	9788	
-0.429289	0.152230	376	
-0.453691	0.182339	2855	
-0.493698	0.241595	8015	
-0.565197	0.263768	8770	
-0.637286	0.219946	9764	
-0.775341	-0.002569	2941	
-0.795637	-0.218721	4825	
-0.804783	-0.293073	7564	
-0.836746	-0.316103	9232	
-0.865396	-0.287466	4874	
-0.937474	-0.155383	9458	
-0.959527	-0.071335	5526	
