time = 37.227	Re = 4	rotation = -57.7527
-0.067561	0.584005	8749	
-0.000943	0.704468	3507	
-0.803248	0.197365	4683	
-0.067229	0.605036	3473	
-0.896615	0.246468	5904	
-0.868367	0.312680	4970	
-0.063881	0.629640	2895	
0.518980	0.580020	3363	
0.446020	0.666620	9688	
-0.745074	0.324530	3218	
0.161654	0.870578	7937	
0.528598	0.619010	6177	
-0.191255	0.769138	7952	
0.124670	0.695247	9771	
0.056123	0.554576	9438	
0.059625	0.563779	9879	
0.004294	0.218828	5089	
-0.116279	0.153595	8839	
-0.160306	0.167980	2542	
-0.260573	0.217266	7841	
-0.346671	0.263762	3543	
-0.343693	0.327883	5110	
-0.340670	0.384546	8197	
-0.331287	0.439775	6845	
-0.432969	0.487403	7738	
-0.702540	0.287058	3096	
-0.795957	0.075117	882	
-0.825473	-0.077968	5825	
-0.846839	-0.179687	8717	
-0.885731	-0.184035	5641	
-0.916848	-0.162407	2984	
-0.943848	-0.109514	957	
-0.958994	-0.062268	9097	
-0.949858	-0.091965	8623	
-0.958661	-0.064785	9097	
-0.948796	-0.093853	8623	
-0.942641	-0.111484	957	
-0.971365	0.005507	5941	
-0.973528	0.026135	5941	
-0.972477	0.016655	5941	
-0.972575	0.018764	5941	
-0.973586	0.025956	5941	
-0.969379	-0.010026	11013	
-0.962300	-0.050673	9169	
-0.946985	-0.099617	8623	
-0.916214	-0.163562	6312	
-0.917794	-0.160596	2984	
-0.902084	-0.174039	6312	
-0.856686	-0.188574	6117	
-0.834489	-0.132931	8846	
-0.825674	-0.079815	5825	
-0.807612	0.021881	861	
-0.769803	0.158024	2472	
-0.519926	0.455256	779	
-0.386182	0.489193	7956	
-0.347969	0.460459	6941	
-0.335692	0.395993	8109	
-0.353905	0.341426	8572	
-0.332658	0.260860	3449	
-0.243768	0.215787	3367	
-0.148245	0.163807	2426	
-0.124671	0.149883	8839	
0.004005	0.353007	4163	
0.070672	0.592274	3002	
-0.285925	0.708411	6681	
-0.830170	0.305929	9630	
0.424506	0.803522	4301	
-0.511875	0.536900	4453	
-0.037533	0.700101	2347	
-0.880637	0.256925	5904	
-0.888768	0.123213	9950	
-0.716210	0.543704	524	
-0.267950	0.835872	8468	
0.350484	0.333156	2526	
-0.332567	0.660489	2085	
0.286824	0.542751	10766	
0.368262	0.844196	1259	
0.233385	0.543880	7123	
0.750794	0.416645	457	
0.732000	0.426914	3284	
-0.313818	0.845524	7375	
-0.571439	0.500036	7757	
-0.616650	0.411581	7741	
-0.484945	0.768514	1813	
-0.033600	0.908063	8604	
0.499713	0.783992	8452	
0.841410	0.353421	6937	
0.597301	0.469680	6283	
0.463455	0.369311	8239	
0.463664	0.358344	7155	
0.463879	0.356851	7155	
0.463504	0.384233	1638	
0.704474	0.434283	1800	
0.762346	0.400013	393	
0.844690	0.410959	3295	
0.220158	0.895676	6237	
-0.232875	0.875412	2497	
-0.551551	0.726238	10184	
-0.808123	0.154826	4592	
-0.573003	0.627634	8104	
-0.143449	0.683914	4019	
0.123716	0.907989	10737	
0.457570	0.345947	6553	
0.567681	0.737852	10293	
-0.450396	0.777918	6246	
0.387168	0.837560	10270	
0.219247	0.579946	4457	
-0.067157	0.585135	8749	
-0.897853	0.132712	9950	
-0.720759	0.333684	2150	
-0.827260	0.217389	6370	
-0.470139	0.721838	2987	
