time = 0.107	Re = 4	rotation = -0.102052
-0.732785	0.554244	7953	
-0.731722	0.555655	8779	
-0.728759	0.559562	8779	
-0.724256	0.565540	8779	
-0.718197	0.573433	8779	
-0.710924	0.582544	7764	
-0.702401	0.592938	7764	
-0.692507	0.604413	10452	
-0.681546	0.616885	10452	
-0.669688	0.629793	9410	
-0.656810	0.643144	6286	
