time = 34.107	Re = 4	rotation = -32.8279
0.092873	0.694213	7419	
0.634996	0.096106	1938	
-0.734654	0.527786	8105	
-0.224659	0.737149	1959	
-0.470515	0.763009	6341	
-0.352675	0.805696	10346	
-0.447058	0.690666	4315	
0.558616	0.401785	2719	
0.217137	0.654478	4771	
-0.179213	0.810845	5516	
0.432131	0.670617	9448	
0.583749	0.273970	2492	
0.592052	0.280420	1360	
0.373906	0.236797	3353	
0.255067	0.185972	3604	
0.263663	0.187069	3590	
0.078838	0.219056	7107	
0.032136	0.339183	9904	
0.017172	0.369867	6049	
0.001169	0.432070	5839	
0.037480	0.495268	909	
0.127267	0.551960	4846	
0.112918	0.622949	5803	
-0.048689	0.696358	5670	
-0.477987	0.614631	1945	
-0.659518	0.473138	6546	
-0.743800	0.374314	4211	
-0.824646	0.260880	5085	
-0.907268	0.129106	9513	
-0.947755	0.092475	8870	
-0.957698	0.108223	763	
-0.962237	0.128565	10249	
-0.960097	0.162107	9812	
-0.962865	0.135194	10249	
-0.960863	0.158549	9812	
-0.962651	0.135065	10249	
-0.961710	0.129731	10249	
-0.952771	0.211901	10454	
-0.950607	0.224752	4000	
-0.951181	0.219966	10454	
-0.950566	0.222578	10454	
-0.950958	0.223933	4000	
-0.954728	0.200576	10454	
-0.959520	0.170590	9944	
-0.962408	0.132889	10249	
-0.957520	0.108340	763	
-0.957965	0.108131	763	
-0.954101	0.094413	8870	
-0.925604	0.098512	2213	
-0.861286	0.194781	7209	
-0.825530	0.259150	5085	
-0.767028	0.343295	1547	
-0.710906	0.415797	2826	
-0.555512	0.564708	6651	
-0.400457	0.654431	1391	
-0.187523	0.702843	10887	
0.098487	0.637861	9985	
0.126940	0.572761	4972	
0.038231	0.487872	909	
0.012620	0.427753	3512	
0.022905	0.362466	6049	
0.024140	0.338777	9904	
0.099753	0.167173	5106	
0.290168	0.190464	4780	
0.498125	0.264952	10439	
0.274990	0.719434	812	
0.497209	0.698303	5387	
0.635628	0.083760	2919	
0.326198	0.567137	10702	
-0.314039	0.811001	7534	
-0.415404	0.771320	6819	
-0.095805	0.849000	6447	
0.203196	0.832492	8104	
0.786960	0.090048	5961	
0.471210	0.407227	6702	
0.208113	0.666775	9925	
0.488284	0.744539	8249	
0.815752	0.208372	2918	
0.891623	0.272879	1582	
0.897158	0.250404	466	
0.076853	0.882372	6373	
0.633658	0.081476	2919	
-0.749291	0.441403	3016	
-0.086337	0.890297	10682	
0.261038	0.853607	9153	
0.545767	0.722646	8370	
0.851730	0.391236	546	
0.896752	0.069354	4301	
0.832066	0.017904	7860	
0.827599	0.015385	7860	
0.826891	0.014875	7860	
0.837574	0.021440	7860	
0.912777	0.157986	9055	
0.908917	0.223980	710	
0.772082	0.519465	782	
0.419220	0.792122	5375	
0.131173	0.881231	888	
-0.155956	0.883268	7943	
-0.828465	0.367460	8816	
0.516966	0.413491	5342	
0.047452	0.740834	9709	
0.370896	0.811798	4177	
0.828403	0.028461	6438	
0.582000	0.694203	1578	
-0.024527	0.882604	6444	
0.500790	0.737231	8249	
0.801444	0.170295	1952	
0.082421	0.698144	7419	
-0.441963	0.763248	6486	
-0.610166	0.641122	9885	
-0.118667	0.819329	5559	
0.232912	0.777520	3747	
0.280203	0.718387	812	
0.617277	0.281491	4968	
0.481910	0.267556	8057	
0.274392	0.182589	2401	
0.158729	0.152005	587	
0.104758	0.156331	2967	
0.065093	0.259415	6833	
0.023041	0.372037	6049	
0.003272	0.452490	8425	
0.077501	0.515945	863	
0.111299	0.539700	3893	
-0.000323	0.683406	4994	
-0.318362	0.682840	669	
-0.579797	0.544623	7870	
-0.709518	0.417864	2826	
-0.793036	0.311095	7875	
-0.845736	0.228283	4978	
-0.929662	0.095461	10196	
-0.953617	0.097823	8870	
-0.963413	0.129209	10424	
-0.960500	0.120912	10249	
-0.959831	0.120892	10249	
-0.960047	0.118741	10249	
-0.961460	0.152201	9812	
-0.960114	0.153331	9812	
-0.954820	0.199056	10454	
-0.955155	0.195314	9174	
-0.955117	0.195604	9174	
-0.953896	0.202047	10454	
-0.953976	0.202203	10454	
-0.959971	0.161497	9812	
-0.960253	0.123486	10249	
-0.960696	0.125086	10249	
-0.961371	0.124001	10249	
-0.955687	0.097285	8870	
-0.947131	0.095819	8870	
-0.931133	0.094881	10196	
-0.903301	0.135373	9513	
-0.848695	0.221030	5928	
-0.778025	0.325583	1345	
-0.726121	0.397429	7746	
-0.640661	0.492523	6762	
-0.542542	0.573964	5830	
-0.295092	0.688716	3454	
0.126916	0.604705	7393	
0.112707	0.618073	5803	
0.062187	0.498034	877	
0.020352	0.450890	5869	
0.028858	0.362937	6624	
0.048590	0.307332	3279	
0.085062	0.201861	4571	
0.326959	0.213132	9222	
0.516082	0.280289	3326	
0.663401	0.280304	7852	
0.208259	0.806439	8875	
-0.033728	0.735218	977	
-0.492084	0.718326	7204	
-0.355461	0.784247	7515	
-0.003027	0.840271	8985	
-0.088741	0.839444	5630	
-0.562243	0.666470	9742	
-0.431070	0.764344	6486	
-0.044714	0.732404	1811	
-0.082928	0.876366	7731	
0.248315	0.840765	9153	
-0.646286	0.557392	5573	
0.898096	0.149120	8890	
0.628839	0.651212	9465	
0.802333	0.037324	7224	
0.757226	0.178245	9296	
-0.431276	0.793201	6672	
0.129378	0.876802	888	
0.328407	0.827796	5607	
0.685292	0.607412	500	
0.899237	0.244559	892	
0.876155	0.067124	10152	
0.868443	0.056712	10594	
0.860121	0.045898	10594	
0.867141	0.055001	10594	
0.873765	0.064591	10152	
0.891194	0.085210	5038	
0.874626	0.329124	1709	
0.861157	0.361275	771	
0.573900	0.699517	8538	
0.187874	0.863655	4948	
0.050930	0.884712	386	
-0.752288	0.541274	9895	
0.488564	0.596285	7611	
0.821899	0.106599	8677	
0.258583	0.844832	9153	
0.876237	0.083039	5038	
0.661650	0.624085	8168	
0.005250	0.876438	8974	
0.413231	0.775748	3972	
0.772079	0.375613	345	
-0.349471	0.711595	1363	
0.263100	0.796416	5476	
-0.517807	0.688492	6404	
0.263319	0.724065	10543	
0.343003	0.688792	5732	
0.669764	0.280854	859	
0.513545	0.273985	9420	
0.411273	0.253633	7431	
0.215699	0.177703	8230	
0.105242	0.159697	3542	
0.090876	0.197996	5397	
