time = 18.307	Re = 4	rotation = -27.0559
-0.299613	0.023010	2379	
-0.305126	0.021947	3967	
-0.318882	0.018117	868	
-0.320514	0.033239	740	
-0.338081	0.029434	2048	
-0.371360	0.038024	7552	
-0.397264	0.033602	7019	
-0.407470	0.043821	8352	
-0.410831	0.056399	8264	
-0.439104	0.062030	485	
-0.458195	0.088653	1668	
-0.488985	0.118753	3281	
-0.503284	0.146230	5756	
-0.567623	0.174782	9617	
-0.680836	0.105409	4018	
-0.702431	0.080292	9925	
-0.780990	-0.195533	4391	
-0.778392	-0.315889	5548	
-0.781764	-0.331853	7421	
-0.804515	-0.348355	9619	
-0.859103	-0.310963	10086	
-0.924519	-0.197629	4916	
-0.954989	-0.101550	10120	
-0.965535	-0.034536	6844	
-0.967709	0.036973	3813	
-0.962651	0.137448	5922	
-0.949741	0.200315	5888	
-0.929863	0.277551	5555	
-0.907499	0.336092	7173	
-0.888788	0.380539	5421	
-0.864289	0.431167	9789	
-0.859487	0.438277	9789	
-0.846331	0.460264	9315	
-0.850597	0.450475	9789	
-0.848957	0.452931	8923	
-0.850667	0.450463	9789	
-0.851303	0.450530	9789	
-0.836641	0.477414	9315	
-0.834715	0.480552	9315	
-0.833541	0.482701	9315	
-0.833440	0.483064	9315	
-0.834822	0.482244	9315	
-0.837018	0.477758	9315	
-0.843552	0.466977	9315	
-0.854473	0.448436	9789	
-0.864570	0.429916	9789	
-0.866298	0.427177	9789	
-0.887357	0.383020	5421	
-0.900497	0.352315	5421	
-0.916324	0.311337	5443	
-0.927344	0.282276	4088	
-0.946539	0.217071	7417	
-0.955875	0.173989	5888	
-0.965633	0.096208	9303	
-0.967902	0.031148	3813	
-0.966456	-0.030636	6844	
-0.955821	-0.100132	2376	
-0.933306	-0.174377	2820	
-0.856847	-0.312935	10086	
-0.809018	-0.348172	9619	
-0.784922	-0.330083	7421	
-0.777582	-0.298005	4890	
-0.776717	-0.112097	10799	
-0.631911	0.150309	516	
-0.517197	0.155073	4964	
-0.466356	0.105133	1176	
-0.403259	0.070802	7255	
-0.362822	0.057099	7414	
-0.382691	0.043570	6101	
-0.399607	0.051472	8264	
-0.408757	0.062278	8264	
-0.400532	0.059940	8264	
-0.370252	0.048389	7552	
-0.362019	0.037046	7552	
-0.315844	0.042343	740	
-0.273839	0.042779	1145	
-0.254640	0.046911	9862	
-0.237170	0.039661	7107	
-0.196093	0.071495	3520	
-0.187562	0.061391	3796	
-0.188512	0.052976	3796	
-0.166289	0.071394	2303	
-0.145943	0.093414	10669	
-0.141176	0.099938	7018	
-0.137681	0.103286	7018	
-0.135164	0.105622	7353	
-0.132572	0.109782	6613	
-0.130014	0.112843	6613	
-0.127766	0.113835	6613	
-0.126581	0.114013	5717	
-0.126513	0.114036	5717	
-0.128065	0.113413	6613	
-0.130789	0.111234	6613	
-0.131762	0.110216	6613	
-0.133415	0.107971	6613	
-0.135974	0.104293	7353	
-0.138896	0.101235	7018	
-0.140909	0.097832	7018	
-0.145342	0.093796	8993	
-0.163094	0.073539	2303	
-0.178691	0.060993	5106	
-0.188140	0.056879	3796	
-0.186329	0.066815	3542	
-0.201459	0.067244	3520	
-0.247936	0.033268	8232	
-0.253916	0.046910	9724	
-0.274549	0.042594	1145	
-0.313836	0.042893	716	
-0.363845	0.045622	8320	
-0.403023	0.046836	8352	
-0.436360	0.058657	9756	
-0.444276	0.086347	3587	
-0.472226	0.118121	3119	
-0.498998	0.146344	5756	
-0.535367	0.172058	8649	
-0.635560	0.147220	516	
-0.747464	-0.011802	5957	
-0.776883	-0.101926	10799	
