time = 5.217	Re = 4	rotation = -7.9959
-0.881307	0.021032	6460	
-0.882496	0.019177	6460	
-0.886768	0.017856	6460	
-0.892947	0.011294	6460	
-0.899136	0.009107	5335	
-0.909044	0.001810	5313	
-0.914015	0.001015	5313	
-0.917840	0.008110	6582	
-0.921158	0.015531	6582	
-0.926259	0.022867	6582	
-0.934666	0.046808	9404	
-0.938204	0.074631	10102	
-0.938463	0.106896	9118	
-0.933855	0.165882	762	
-0.925901	0.218461	10632	
-0.917333	0.247101	5087	
-0.898114	0.311588	7248	
-0.874929	0.366906	9502	
-0.857396	0.403795	5228	
-0.833238	0.448955	2665	
-0.808613	0.489403	11004	
-0.782800	0.525099	5526	
-0.759436	0.555429	512	
-0.743480	0.574324	2820	
-0.723204	0.597678	5409	
-0.698485	0.623869	8523	
-0.679990	0.643836	5194	
-0.661977	0.662762	550	
-0.641706	0.683779	786	
-0.624965	0.698512	2852	
-0.608344	0.712078	870	
-0.598626	0.717753	870	
-0.587113	0.724791	1014	
-0.579442	0.728569	1014	
-0.576319	0.730294	1014	
-0.579799	0.728292	1014	
-0.586459	0.723841	1014	
-0.582528	0.728903	1014	
-0.582061	0.730285	1014	
-0.582916	0.729822	1014	
-0.583421	0.729580	1014	
-0.585973	0.727725	1014	
-0.587979	0.726097	1014	
-0.592173	0.722891	1014	
-0.597489	0.719590	870	
-0.605142	0.712867	870	
-0.608964	0.710710	870	
-0.619034	0.702441	870	
-0.630078	0.692660	786	
-0.643301	0.679380	786	
-0.654322	0.668894	550	
-0.668219	0.653625	2126	
-0.684881	0.636978	5194	
-0.700950	0.619414	8523	
-0.720200	0.599280	5409	
-0.740102	0.575880	5409	
-0.757115	0.555941	512	
-0.775560	0.533346	5526	
-0.802884	0.495365	10506	
-0.826923	0.459479	2665	
-0.852837	0.411958	9190	
-0.873273	0.366361	9502	
-0.894502	0.314068	7248	
-0.916278	0.239869	9586	
-0.927111	0.174238	430	
-0.929596	0.117550	7480	
-0.923059	0.087469	9646	
-0.914733	0.072173	9646	
-0.916512	0.069627	10640	
-0.919939	0.065628	10640	
-0.922859	0.056117	10640	
-0.921409	0.051104	10640	
-0.914978	0.040584	8522	
-0.909853	0.029214	6721	
-0.898775	0.031380	6721	
-0.884303	0.040822	6460	
-0.874565	0.048854	7204	
-0.861871	0.070594	7036	
-0.848904	0.102511	6192	
-0.837528	0.121913	5874	
-0.828613	0.137978	4613	
-0.820490	0.157017	5156	
-0.813420	0.172025	4471	
-0.808196	0.182372	5168	
-0.804622	0.189182	5168	
-0.802011	0.195080	4518	
-0.797649	0.203682	4518	
-0.793533	0.211643	4518	
-0.791587	0.215267	5234	
-0.790668	0.216588	5234	
-0.790578	0.216712	5234	
-0.792067	0.213883	4518	
-0.794823	0.208238	4518	
-0.796484	0.205181	4518	
-0.799408	0.199894	4518	
-0.802983	0.192493	4518	
-0.805700	0.186070	5168	
-0.808359	0.180950	5168	
-0.812560	0.173098	4471	
-0.818568	0.161161	4471	
-0.824803	0.146139	4613	
-0.833408	0.128176	5874	
-0.840140	0.117673	5874	
-0.851889	0.095702	7450	
-0.864336	0.066106	7204	
-0.874366	0.049772	7204	
-0.884707	0.041079	6460	
-0.898142	0.032510	6721	
-0.911858	0.030585	6721	
-0.919875	0.042276	8522	
-0.926563	0.051665	10640	
-0.931230	0.072577	9646	
-0.933709	0.102849	7480	
-0.931008	0.149885	762	
-0.925686	0.188943	676	
-0.915138	0.243771	9586	
-0.898696	0.299240	7248	
-0.884083	0.335028	9196	
-0.860110	0.390054	6883	
-0.834894	0.440105	2665	
-0.812008	0.478001	11004	
-0.786092	0.516039	5526	
-0.764216	0.543966	512	
-0.737122	0.577936	5409	
-0.716675	0.601391	5409	
-0.696201	0.622223	8523	
-0.676133	0.643070	2210	
-0.657643	0.662286	550	
-0.639455	0.679885	786	
-0.620158	0.697892	1112	
-0.606369	0.709077	870	
-0.593304	0.717873	870	
-0.579102	0.727631	1014	
-0.570901	0.731353	1014	
-0.569093	0.731829	1014	
-0.569573	0.732575	1014	
-0.572336	0.731935	1014	
-0.572078	0.733631	1014	
-0.570685	0.735294	554	
-0.571258	0.735137	554	
-0.572147	0.734558	554	
-0.573909	0.733353	1014	
-0.577971	0.730429	1014	
-0.585537	0.724102	1014	
-0.588668	0.721910	1014	
-0.592077	0.719208	1014	
-0.599726	0.713069	870	
-0.606039	0.708958	870	
-0.616967	0.699754	1112	
-0.625901	0.691440	2852	
-0.638101	0.679227	786	
-0.651940	0.665277	550	
-0.667499	0.649958	2126	
-0.682009	0.634536	2210	
-0.695290	0.620904	8523	
-0.716113	0.599900	5409	
-0.733090	0.581616	5409	
-0.750032	0.560578	512	
-0.776360	0.526456	5526	
-0.798676	0.495733	3522	
-0.823766	0.456777	2665	
-0.845101	0.418526	9190	
-0.867040	0.369306	6883	
-0.887537	0.316915	7248	
-0.906464	0.251557	5087	
-0.913732	0.205937	1336	
-0.916131	0.169289	762	
-0.915544	0.143697	5964	
-0.917326	0.140233	5964	
-0.920003	0.137720	5964	
-0.923376	0.131584	7480	
-0.924972	0.118946	9527	
-0.921959	0.097428	9330	
-0.919683	0.080226	9646	
-0.911318	0.070403	10640	
-0.903650	0.064443	8522	
-0.897454	0.059052	8522	
-0.889076	0.053686	7560	
-0.880096	0.060746	7560	
-0.874311	0.066500	7204	
-0.867841	0.073149	7036	
-0.863413	0.080705	7450	
-0.858793	0.088328	7450	
-0.855147	0.094012	7450	
-0.853695	0.095837	7450	
-0.851480	0.100252	7450	
-0.848822	0.105509	6192	
-0.847507	0.106998	6192	
-0.845995	0.108919	6192	
-0.845343	0.109261	6192	
-0.845501	0.108781	6192	
-0.845979	0.108323	6192	
-0.847769	0.105730	6192	
-0.849134	0.103178	6192	
-0.850363	0.101061	6192	
-0.852349	0.097448	7450	
-0.854325	0.093118	7450	
-0.855573	0.091879	7450	
-0.858874	0.087213	7450	
-0.862393	0.081853	7450	
-0.866323	0.074744	7036	
-0.871453	0.068130	7204	
-0.876389	0.064894	7204	
-0.883486	0.056608	7560	
-0.892162	0.054704	7560	
-0.898208	0.060277	7560	
-0.905383	0.065827	8522	
-0.912799	0.071340	10640	
-0.921586	0.083829	9646	
-0.925987	0.106742	9527	
-0.926264	0.131234	7480	
-0.924390	0.161885	762	
-0.919277	0.195160	676	
-0.911249	0.236569	9586	
-0.901718	0.273168	9198	
-0.883923	0.325414	5052	
-0.863511	0.373660	6883	
-0.848521	0.404732	9190	
-0.826224	0.447297	2665	
-0.800554	0.488162	3522	
-0.778945	0.518287	9760	
-0.754309	0.551357	512	
-0.734798	0.575588	5409	
-0.709575	0.605627	4389	
-0.689824	0.624983	5194	
-0.671449	0.643834	2210	
-0.651466	0.663684	550	
-0.634120	0.680380	786	
-0.617120	0.695322	1112	
-0.600300	0.709781	870	
-0.586474	0.720987	1014	
-0.570373	0.732372	1014	
-0.555219	0.741723	2646	
-0.546558	0.745247	2646	
-0.544001	0.746132	2646	
-0.545725	0.746031	2646	
-0.548642	0.745493	2646	
-0.549736	0.745989	2646	
-0.549378	0.747384	2646	
-0.550139	0.747192	2646	
-0.550677	0.746928	2646	
-0.552159	0.746058	2646	
-0.555367	0.743799	2646	
-0.561132	0.739363	1544	
-0.564783	0.736870	554	
-0.569078	0.733809	1014	
-0.577258	0.727642	1014	
-0.585006	0.721975	1014	
-0.596608	0.711834	870	
-0.604503	0.704550	870	
-0.614996	0.694964	1112	
-0.627128	0.684311	2852	
-0.641761	0.670647	786	
-0.654615	0.658182	2126	
-0.668402	0.644793	2126	
-0.687906	0.624639	5194	
-0.704849	0.609375	4389	
-0.721549	0.590271	5409	
-0.743933	0.562063	5902	
-0.764627	0.536376	5526	
-0.788180	0.503461	3522	
-0.809147	0.472324	10998	
-0.830270	0.434785	2665	
-0.847962	0.397121	9190	
-0.868459	0.343291	9196	
-0.880793	0.306300	950	
-0.889319	0.272150	6594	
-0.892886	0.249049	7244	
-0.895153	0.245184	7244	
-0.898261	0.240605	2292	
-0.902902	0.231405	2292	
-0.907782	0.214614	2292	
-0.912115	0.187873	1336	
-0.914782	0.165327	762	
-0.915131	0.141203	5964	
-0.912562	0.125348	9527	
-0.909811	0.110123	9527	
-0.906165	0.095863	9330	
-0.901167	0.090943	9330	
-0.898028	0.084701	7976	
-0.894415	0.078680	7976	
-0.891326	0.073253	7560	
-0.888536	0.069220	7560	
-0.886294	0.065939	7560	
-0.885342	0.063212	7560	
-0.884037	0.061891	7560	
-0.882496	0.062450	7560	
-0.881578	0.061712	7560	
-0.880609	0.062161	7560	
-0.880154	0.062041	7560	
-0.880190	0.061429	7560	
-0.880466	0.061522	7560	
-0.881572	0.060399	7560	
-0.882467	0.059728	7560	
-0.883266	0.059807	7560	
-0.884536	0.060224	7560	
-0.885790	0.061570	7560	
-0.886580	0.063985	7560	
-0.888626	0.067446	7560	
-0.890701	0.071148	7560	
-0.893475	0.075402	7976	
-0.896457	0.080905	7976	
-0.899125	0.086943	7976	
-0.903123	0.092014	9330	
-0.907756	0.099120	9330	
-0.910069	0.112673	9527	
-0.913485	0.128439	6686	
-0.915077	0.145024	5964	
-0.914805	0.171501	762	
-0.911875	0.199547	1336	
-0.906058	0.228853	2292	
-0.900570	0.257227	9198	
-0.890628	0.289979	7248	
-0.876174	0.328839	9196	
-0.862442	0.361181	6883	
-0.844061	0.403354	9190	
-0.825582	0.440232	2665	
-0.809431	0.465883	10998	
-0.788001	0.498702	3522	
-0.763693	0.532790	5526	
-0.743011	0.558312	5902	
-0.722173	0.584969	5409	
-0.704365	0.605583	4389	
-0.679538	0.631372	2210	
-0.659865	0.650783	2126	
-0.644320	0.666103	550	
-0.625818	0.682829	2852	
-0.610449	0.696047	1112	
-0.593738	0.710407	870	
-0.576382	0.725492	1014	
-0.561217	0.736975	2646	
-0.546404	0.746113	2646	
-0.531805	0.754342	1066	
-0.523154	0.756981	768	
-0.519999	0.757855	768	
-0.522486	0.757612	768	
-0.525550	0.757429	768	
-0.527326	0.757644	768	
-0.527271	0.758824	768	
-0.527837	0.758927	768	
-0.527987	0.759131	768	
-0.528973	0.758705	768	
-0.531080	0.757794	768	
-0.535665	0.754435	1066	
-0.540687	0.750900	2646	
-0.545752	0.747362	2646	
-0.552605	0.742465	2646	
-0.560378	0.737206	2646	
