time = 0.127	Re = 4	rotation = -0.139951
-0.756682	0.521202	10452	
-0.755677	0.522676	10452	
-0.752902	0.526705	10452	
-0.748667	0.532901	9410	
-0.742924	0.541132	9410	
-0.736048	0.550603	6286	
-0.728022	0.561330	5641	
-0.718666	0.573234	6312	
-0.708337	0.586131	2984	
-0.697083	0.599591	988	
-0.684824	0.613507	988	
-0.671570	0.627905	5313	
-0.657353	0.642607	6582	
