Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 12.6300	Mesh (Number of cells): 1991
0.8659382334 	 0.2408016167 	 -0.2135218611 	 -0.2135217989 	 163
-0.8659382407 	 -0.2408016197 	 0.2135219016 	 0.2135218394 	 164
0.2136702807 	 0.2914257624 	 0.0400331999 	 0.0400331333 	 165
-0.2136702807 	 -0.2914257624 	 -0.0400337389 	 -0.0400336719 	 166
0.6814601445 	 -0.6251673646 	 0.5790148271 	 0.5790148244 	 167
-0.6814601445 	 0.6251673646 	 -0.5790149386 	 -0.5790149359 	 168
-0.4921208921 	 -0.7755096423 	 0.7074922086 	 0.7074920749 	 169
0.4921208921 	 0.7755096423 	 -0.7074921381 	 -0.7074920045 	 170
0.6886549014 	 -0.5884305211 	 0.5373812055 	 0.5373812017 	 171
-0.6886549014 	 0.5884305211 	 -0.5373813269 	 -0.5373813229 	 172
0.0383249872 	 0.8473227029 	 -0.7662075309 	 -0.7662074417 	 173
-0.0383249872 	 -0.8473227029 	 0.7662079061 	 0.7662078166 	 174
-0.5562988043 	 -0.7045188845 	 0.6214998390 	 0.6214996625 	 175
0.5562988043 	 0.7045188845 	 -0.6214997843 	 -0.6214996079 	 176
-0.3395572313 	 -0.6662468487 	 0.3777114246 	 0.3777111312 	 177
0.3395572313 	 0.6662468487 	 -0.3777111904 	 -0.3777108972 	 178
0.3169356975 	 -0.0467445023 	 -0.0069407846 	 -0.0069407997 	 179
-0.3169356975 	 0.0467445023 	 0.0069407048 	 0.0069407199 	 180
-0.3733974044 	 -0.6547296014 	 0.3791137944 	 0.3791134909 	 181
0.3733974044 	 0.6547296014 	 -0.3791135908 	 -0.3791132875 	 182
-0.5424137190 	 -0.7407389986 	 0.6590649231 	 0.6590647689 	 183
0.5424137190 	 0.7407389986 	 -0.6590648644 	 -0.6590647102 	 184
0.2194680675 	 0.9550437319 	 -0.9730460157 	 -0.9730460147 	 185
-0.2194680675 	 -0.9550437319 	 0.9730460177 	 0.9730460168 	 186
0.0017618504 	 -0.9606816590 	 0.9876682451 	 0.9876682339 	 187
-0.0017618504 	 0.9606816590 	 -0.9876681741 	 -0.9876681629 	 188
-0.5001749368 	 -0.7366981600 	 0.6428846951 	 0.6428845085 	 189
0.5001749368 	 0.7366981600 	 -0.6428846144 	 -0.6428844279 	 190
0.2686615511 	 -0.1108548344 	 -0.0278041953 	 -0.0278041788 	 191
-0.2686615511 	 0.1108548344 	 0.0278043812 	 0.0278043645 	 192
0.8858500891 	 0.2757377645 	 -0.2551116720 	 -0.2551116212 	 193
-0.8858501005 	 -0.2757377659 	 0.2551117156 	 0.2551116648 	 194
-0.1409075898 	 0.2880832490 	 0.0137969666 	 0.0137969571 	 195
0.1409075898 	 -0.2880832490 	 -0.0137965766 	 -0.0137965674 	 196
0.3472210569 	 -0.0348048979 	 -0.0006680301 	 -0.0006680635 	 197
-0.3472210569 	 0.0348048979 	 0.0006681038 	 0.0006681372 	 198
0.0744374543 	 0.8489969874 	 -0.7503544504 	 -0.7503543571 	 199
-0.0744374543 	 -0.8489969874 	 0.7503547807 	 0.7503546871 	 200
0.3915079780 	 0.8247918437 	 -0.7588883878 	 -0.7588882674 	 201
-0.3915079780 	 -0.8247918437 	 0.7588884930 	 0.7588883725 	 202
0.1760063819 	 0.2899519869 	 0.0331650787 	 0.0331650253 	 203
-0.1760063819 	 -0.2899519869 	 -0.0331656542 	 -0.0331656003 	 204
0.4234733628 	 0.8380670023 	 -0.8024707802 	 -0.8024706972 	 205
-0.4234733628 	 -0.8380670023 	 0.8024708449 	 0.8024707619 	 206
-0.1877556052 	 0.8796207459 	 -0.8661666726 	 -0.8661666429 	 207
0.1877556052 	 -0.8796207459 	 0.8661667281 	 0.8661666985 	 208
0.0690896961 	 -0.2260535823 	 -0.0007898805 	 -0.0007898798 	 209
-0.0690896961 	 0.2260535823 	 0.0007898972 	 0.0007898965 	 210
0.2659444330 	 0.0352902457 	 0.0160158570 	 0.0160158281 	 211
-0.2659444330 	 -0.0352902457 	 -0.0160153172 	 -0.0160152887 	 212
0.2338750020 	 0.2583691424 	 0.0522117763 	 0.0522116794 	 213
-0.2338750020 	 -0.2583691424 	 -0.0522122867 	 -0.0522121894 	 214
0.2781294441 	 -0.0773561443 	 -0.0210201447 	 -0.0210201339 	 215
-0.2781294441 	 0.0773561443 	 0.0210200168 	 0.0210200061 	 216
0.2327110658 	 -0.1216207456 	 -0.0292767606 	 -0.0292767395 	 217
-0.2327110658 	 0.1216207456 	 0.0292770322 	 0.0292770109 	 218
0.2605977449 	 -0.0487883009 	 -0.0137550775 	 -0.0137550702 	 219
-0.2605977449 	 0.0487883009 	 0.0137545946 	 0.0137545877 	 220
-0.5591474085 	 -0.8042838955 	 0.8182003601 	 0.8182003583 	 221
0.5591474085 	 0.8042838955 	 -0.8182003594 	 -0.8182003576 	 222
-0.1968595752 	 0.1788463891 	 0.0288658682 	 0.0288658465 	 223
0.1968595752 	 -0.1788463891 	 -0.0288652766 	 -0.0288652553 	 224
0.0192945982 	 -0.7780895576 	 0.5644637098 	 0.5644636300 	 225
-0.0192945982 	 0.7780895576 	 -0.5644633924 	 -0.5644633129 	 226
-0.8847142199 	 -0.2057429317 	 0.1852564355 	 0.1852563838 	 227
0.8847142195 	 0.2057429318 	 -0.1852564071 	 -0.1852563554 	 228
0.0473137225 	 -0.7656473336 	 0.4910416577 	 0.4910415975 	 229
-0.0473137225 	 0.7656473336 	 -0.4910415649 	 -0.4910415048 	 230
-0.1360636411 	 -0.1977191549 	 -0.0184118425 	 -0.0184118135 	 231
0.1360636411 	 0.1977191549 	 0.0184113311 	 0.0184113024 	 232
-0.9111169150 	 0.0502985578 	 -0.0455435490 	 -0.0455435542 	 233
0.9111169150 	 -0.0502985578 	 0.0455435479 	 0.0455435531 	 234
-0.0359747616 	 0.9795215125 	 -0.9988452402 	 -0.9988452396 	 235
0.0359747616 	 -0.9795215125 	 0.9988452437 	 0.9988452432 	 236
-0.9293643358 	 0.0191798125 	 -0.0153420862 	 -0.0153420922 	 237
0.9293643358 	 -0.0191798125 	 0.0153420853 	 0.0153420912 	 238
0.8258672567 	 0.3680710844 	 -0.3234502924 	 -0.3234501842 	 239
-0.8258673213 	 -0.3680710837 	 0.3234503984 	 0.3234502901 	 240
-0.4542556494 	 -0.7856099654 	 0.7150286953 	 0.7150285524 	 241
0.4542556494 	 0.7856099654 	 -0.7150286135 	 -0.7150284708 	 242
0.3218021207 	 0.0676337576 	 0.0341110814 	 0.0341109928 	 243
-0.3218021207 	 -0.0676337576 	 -0.0341108406 	 -0.0341107522 	 244
-0.5971173831 	 -0.7064636292 	 0.6406231566 	 0.6406230163 	 245
0.5971173831 	 0.7064636292 	 -0.6406231209 	 -0.6406229807 	 246
0.2273551920 	 -0.1575370266 	 -0.0306733291 	 -0.0306733067 	 247
-0.2273551920 	 0.1575370266 	 0.0306738347 	 0.0306738119 	 248
-0.1424715558 	 -0.1613907999 	 -0.0000848358 	 -0.0000848357 	 249
0.1424715558 	 0.1613907999 	 0.0000848302 	 0.0000848300 	 250
0.2050771423 	 -0.0978446155 	 -0.0075393213 	 -0.0075393152 	 251
-0.2050771423 	 0.0978446155 	 0.0075394330 	 0.0075394268 	 252
-0.2273517713 	 0.0351745368 	 0.0031916777 	 0.0031916768 	 253
