time = 15.05	Re = 1
0.949610	0.002541	0	1
0.944384	0.129784	1	1
0.815492	0.525152	2	1
0.648672	0.737486	3	1
0.244348	-0.860320	0	2
0.419547	-0.792060	1	2
0.625381	-0.655103	2	2
0.807777	-0.435695	3	2
0.921593	-0.137521	4	2
0.919755	0.235906	5	2
0.771845	0.580144	6	2
-0.817286	-0.102495	0	3
-0.760035	-0.339038	1	3
-0.572903	-0.622171	2	3
-0.259857	-0.828805	3	3
0.241238	-0.853281	4	3
0.619400	-0.650491	5	3
0.870718	-0.291752	6	3
0.925622	0.161388	7	3
0.742648	0.611604	8	3
0.359459	0.661465	0	4
-0.070255	0.807286	1	4
-0.535398	0.572680	2	4
-0.794849	0.141267	3	4
-0.747248	-0.355087	4	4
-0.423767	-0.736306	5	4
0.130940	-0.874003	6	4
0.621006	-0.641815	7	4
0.897951	-0.191166	8	4
0.872081	0.364530	9	4
0.007169	1.001549	10	4
-0.022282	-0.754396	0	5
0.562065	-0.413419	1	5
0.676248	0.265117	2	5
0.236664	0.731444	3	5
-0.444881	0.635374	4	5
-0.782543	0.172712	5	5
-0.728430	-0.385546	6	5
-0.327343	-0.787690	7	5
0.338152	-0.809422	8	5
0.794707	-0.426266	9	5
0.915761	0.164079	10	5
-0.617909	-0.204418	0	6
0.095902	-0.732818	1	6
0.663990	-0.238056	2	6
0.597883	0.413429	3	6
0.056226	0.801132	4	6
-0.573036	0.525944	5	6
-0.805128	-0.045557	6	6
-0.564822	-0.609320	7	6
0.088678	-0.873182	8	6
0.699023	-0.551150	9	6
0.919225	0.078516	10	6
-0.106646	0.646190	0	7
-0.641061	-0.093251	1	7
-0.205038	-0.645994	2	7
0.439571	-0.520835	3	7
0.709844	0.075409	4	7
0.388141	0.625290	5	7
-0.333720	0.691745	6	7
-0.767015	0.197224	7	7
-0.665440	-0.480283	8	7
-0.033847	-0.873114	9	7
0.670272	-0.577567	10	7
0.914841	0.097263	11	7
0.595531	0.747859	12	7
0.098368	0.599139	0	8
0.049852	0.697423	1	8
-0.616451	0.169989	2	8
-0.390747	-0.509404	3	8
0.197517	-0.665527	4	8
0.665170	-0.214912	5	8
0.557171	0.457781	6	8
-0.144568	0.775122	7	8
-0.719523	0.308898	8	8
-0.693668	-0.427228	9	8
-0.018964	-0.871760	10	8
0.714559	-0.522016	11	8
0.896163	0.219040	12	8
0.456586	0.845749	13	8
0.130569	0.578283	0	9
0.118805	0.480074	1	9
0.111470	0.446665	2	9
0.049847	0.697403	3	9
-0.598785	-0.232057	4	9
-0.126031	-0.696431	5	9
0.550155	-0.405612	6	9
0.628137	0.340830	7	9
-0.051107	0.796866	8	9
-0.718579	0.303960	9	9
-0.654342	-0.484707	10	9
0.150535	-0.855141	11	9
0.810706	-0.368482	12	9
