time = 3	Re = 90
0.166007	0.119835	0
0.196716	0.096513	1
0.228736	0.073295	2
0.269156	0.076145	3
0.286192	0.110793	4
0.278180	0.158493	5
0.243710	0.203253	6
0.214467	0.220465	7
0.181854	0.238199	8
0.135395	0.254348	9
0.083378	0.271416	10
0.053933	0.281398	11
0.024648	0.291329	12
-0.024984	0.316193	13
-0.057322	0.349260	14
-0.060276	0.388898	15
-0.042153	0.411452	16
-0.022184	0.426730	17
0.002554	0.437393	18
0.026338	0.453759	19
0.057461	0.474644	20
0.079059	0.529484	21
0.075597	0.587840	22
0.068237	0.642696	23
0.047640	0.697356	24
0.051412	0.695815	25
0.021797	0.701140	26
-0.008099	0.706474	27
-0.038942	0.706268	28
-0.072769	0.703594	29
-0.109811	0.689821	30
-0.149654	0.679119	31
-0.207360	0.666707	32
-0.229105	0.657684	33
-0.263099	0.646666	34
-0.297180	0.634753	35
-0.336233	0.618173	36
-0.374637	0.600355	37
-0.419869	0.574253	38
-0.456839	0.551314	39
-0.492048	0.528082	40
-0.533222	0.495389	41
-0.573022	0.459935	42
-0.607537	0.425035	43
-0.640690	0.387704	44
-0.664255	0.357034	45
-0.687402	0.325095	46
-0.709956	0.290650	47
-0.731641	0.254848	48
-0.746289	0.226420	49
-0.760982	0.197541	50
-0.774954	0.166585	51
-0.788769	0.134809	52
-0.808645	0.079648	53
-0.825258	0.024783	54
-0.837513	-0.027262	55
-0.847265	-0.078707	56
-0.853485	-0.126894	57
-0.857764	-0.175469	58
-0.860184	-0.219869	59
-0.860384	-0.267628	60
-0.858821	-0.308229	61
-0.856266	-0.349253	62
-0.851892	-0.390473	63
-0.846741	-0.430907	64
-0.838049	-0.473043	65
-0.825922	-0.518533	66
-0.821738	-0.567935	67
