time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	8113	
0.623332	-0.231860	5095	
0.296648	-0.886871	9254	
0.272611	-0.044942	7223	
0.812128	-0.040858	2134	
0.393457	0.671764	8715	
0.337692	0.296006	6687	
0.141091	0.740034	8446	
0.474210	0.601348	7823	
0.520835	0.357238	9343	
0.720796	0.163319	1769	
0.537890	0.516694	6265	
0.105855	-0.052905	7358	
0.186806	0.473650	401	
0.215821	-0.729780	1657	
0.323440	-0.700974	4386	
0.222094	-0.227244	5742	
0.902498	-0.101003	280	
0.100220	0.939518	613	
0.652482	-0.658834	7392	
0.358653	0.501014	1975	
0.607480	-0.350513	5110	
0.038694	0.268510	1856	
0.581679	-0.171845	4400	
0.474944	0.246545	3763	
0.338357	0.349166	6785	
0.317758	0.556373	2948	
0.013817	0.245678	1243	
0.878212	0.018371	5859	
0.055617	-0.097737	7290	
0.019871	-0.116598	8621	
0.481271	0.376841	344	
0.216952	0.130161	4927	
0.865120	0.017073	5715	
0.082668	-0.444646	4162	
0.010041	0.684674	6065	
0.647857	0.682125	8226	
0.264526	-0.204623	6133	
0.552151	-0.670672	6642	
0.369101	-0.707486	2424	
0.570026	0.406905	3131	
0.288343	-0.133712	1006	
0.755899	-0.208559	7134	
0.896316	0.276946	2114	
0.891914	0.359219	6929	
0.116736	0.533931	9162	
0.412171	0.350466	8937	
0.249423	-0.373813	6769	
0.965593	0.175965	8087	
0.659734	0.065753	3051	
0.230323	-0.210492	5334	
0.618758	-0.050884	8276	
0.470564	0.431679	355	
0.287758	-0.233363	381	
0.102048	-0.815355	7744	
0.354150	0.103278	4287	
0.034563	0.937889	1643	
0.320440	-0.557795	1511	
0.140458	-0.805621	634	
0.536918	-0.104685	4535	
0.099274	-0.295476	909	
0.469931	0.681811	7301	
0.507649	-0.666813	4906	
0.410676	-0.720466	6963	
0.034188	0.965116	6633	
0.373131	-0.160222	1604	
0.050319	-0.269058	6579	
0.016089	-0.538532	3580	
0.749678	-0.321942	6218	
0.489227	-0.322519	4860	
0.178832	-0.658206	1878	
0.464200	0.748682	733	
0.944336	0.215562	5420	
0.597222	0.566692	4043	
0.267621	0.357914	7391	
0.964598	0.107520	7157	
0.211835	-0.555326	2051	
0.218888	0.138928	4422	
0.617743	0.084380	1685	
0.478950	0.353684	5350	
0.607474	0.428787	5459	
0.469409	-0.088440	6568	
0.229982	0.762941	7304	
0.904716	0.290665	7758	
0.324722	0.039098	6772	
-0.000321	-0.376279	2350	
0.426222	0.770249	6751	
0.679791	-0.088420	6515	
0.483986	0.576995	6337	
0.230202	0.760365	7304	
0.314607	0.914588	7682	
0.472175	0.422696	355	
0.154155	0.460730	582	
0.645694	-0.570885	7834	
0.187073	0.614974	5906	
0.747429	0.348947	2072	
0.276243	-0.650459	8195	
0.704400	-0.074404	5293	
0.164208	-0.750498	6796	
0.217949	0.498291	5481	
0.208731	-0.426379	6631	
0.702858	-0.637441	1100	
