Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	-1
0.0001	7.555171525e-06	-1.510281409e-05	0.01110538195	1	-1
0.0002	7.491645796e-05	-2.651191362e-05	0.01934042276	18.70852093	-1
0.0003	0.0001481669524	-1.304687223e-05	-0.01789620627	6.581357392	-1
0.0004	0.0001989849404	9.019399519e-06	-0.06660735857	9.834164493	-1
0.0005	0.0002211223338	3.254020061e-05	-0.1021509233	22.67020855	-1
0.0006	0.0002136120683	5.303929993e-05	-0.1147549893	61.27997268	-1
0.0007	0.0001794868486	6.785018403e-05	-0.1050523766	77.41667235	-1
0.0008	0.0001240549341	7.589481947e-05	-0.07864162587	25.83647773	-1
0.0009	5.345207643e-05	7.722365812e-05	-0.04261099196	901.2229849	-1
0.001	-2.654841466e-05	7.266483606e-05	-0.003556334329	29.86329045	-1
0.0011	-0.0001112242858	6.349404767e-05	0.03328709116	13.28062787	-1
0.0012	-0.0001971774795	5.118333796e-05	0.06428903288	16.32935989	-1
0.0013	-0.0002823044642	3.720877913e-05	0.08733376206	7.508610024	-1
0.0014	-0.0003655914636	2.29185575e-05	0.1015812894	12.66766529	-1
0.0015	-0.0004468351195	9.449917539e-06	0.1071806201	2.780629785	-1
0.0016	-0.0005263595376	-2.313644159e-06	0.1049876863	9.723386375	-1
0.0017	-0.0006047717372	-1.175463958e-05	0.09631259078	5.311386943	-1
0.0018	-0.0006827748457	-1.851155085e-05	0.08270622914	3.536719926	-1
0.0019	-0.0007610421942	-2.245354021e-05	0.06578874823	0.8689532032	-1
0.002	-0.0008401455192	-2.36456032e-05	0.04711837266	1.698636741	-1
0.0021	-0.0009205255105	-2.230874187e-05	0.0280972695	1.889323547	-1
0.0022	-0.00100249171	-1.877867611e-05	0.009910065413	1.660599256	-1
0.0023	-0.001086239844	-1.346577988e-05	-0.006509844435	6.762015751	-1
0.0024	-0.001171877024	-6.818215407e-06	-0.02049113699	3.273817784	-1
0.0025	-0.001259447998	7.103589166e-07	-0.03161734923	1.285121029	-1
0.0026	-0.001348958239	8.687642234e-06	-0.03970610017	3.396223858	-1
0.0027	-0.001440391877	1.672366894e-05	-0.04477881199	7.796952634	-1
0.0028	-0.001533724003	2.448584388e-05	-0.04702450525	1.234106187	-1
0.0029	-0.00162892791	3.170825893e-05	-0.04676074535	0.792650186	-1
0.003	-0.001725978381	3.819575795e-05	-0.04439430421	2.260555974	-1
0.0031	-0.001824852286	4.38234164e-05	-0.04038366383	1.246742766	-1
0.0032	-0.001925527651	4.853221773e-05	-0.03520499552	0.9972851722	-1
0.0033	-0.002027982126	5.232177743e-05	-0.02932280391	4.921806014	-1
0.0034	-0.002132191501	5.524098313e-05	-0.02316600755	2.16639288	-1
0.0035	-0.002238128669	5.737739766e-05	-0.01710983325	0.9176637719	-1
0.0036	-0.002345763173	5.884620289e-05	-0.01146356922	4.765227549	-1
0.0037	-0.002455061348	5.977936531e-05	-0.006463901051	0.9494201335	-1
0.0038	-0.002565986928	6.031558566e-05	-0.002273309706	1.527938689	-1
0.0039	-0.002678501953	6.059147671e-05	0.001017153786	0.7182381861	-1
0.004	-0.002792567801	6.07342638e-05	0.003381542663	1.218655582	-1
0.0041	-0.002908146215	6.08561656e-05	0.004850079882	1.573571178	-1
0.0042	-0.003025200185	6.105051892e-05	0.005498489524	1.675843472	-1
0.0043	-0.003143694615	6.138958297e-05	0.00543646201	4.460190923	-1
0.0044	-0.003263596743	6.192388485e-05	0.004796032664	4.836136534	-1
0.0045	-0.00338487632	6.268290068e-05	0.00372053638	1.214186077	-1
0.0046	-0.003507505567	6.36768219e-05	0.00235467482	0.5428499767	-1
0.0047	-0.003631458947	6.489912702e-05	0.0008360955758	0.5166541524	-1
0.0048	-0.003756712827	6.632969638e-05	-0.000711299962	1.161575127	-1
0.0049	-0.003883245044	6.793820645e-05	-0.002182209097	2.968275056	-1
0.005	-0.00401103446	6.968756276e-05	-0.003492956781	0.8412290057	-1
0.0051	-0.004140060528	7.153717159e-05	-0.00458281491	1.093980295	-1
0.0052	-0.004270302896	7.344589273e-05	-0.00541381027	1.344151676	-1
0.0053	-0.004401741086	7.537455586e-05	-0.005969272818	1.704728272	-1
0.0054	-0.004534354251	7.728796113e-05	-0.00625139959	0.6924544294	-1
0.0055	-0.004668121007	7.915633622e-05	-0.006278129922	0.9848451106	-1
0.0056	-0.004803019353	8.095625423e-05	-0.006079622688	1.117080417	-1
0.0057	-0.004939026658	8.267104218e-05	-0.005694601489	1.148345309	-1
0.0058	-0.005076119714	8.429073862e-05	-0.005166785109	1.07085293	-1
0.0059	-0.005214274832	8.581167256e-05	-0.004541597655	0.7121388741	-1
0.006	-0.005353467975	8.723575392e-05	-0.003863308237	1.225422967	-1
0.0061	-0.005493674905	8.856955019e-05	-0.00317268414	0.6515161428	-1
0.0062	-0.005634871347	8.982324602e-05	-0.002505214292	0.5745340779	-1
0.0063	-0.005777033136	9.100955647e-05	-0.0018899133	0.4844552069	-1
0.0064	-0.005920136364	9.214266588e-05	-0.00134868082	0.9154192584	-1
0.0065	-0.006064157497	9.323725002e-05	-0.0008961677256	0.6170759206	-1
0.0066	-0.006209073476	9.430762176e-05	-0.0005400772549	1.360021559	-1
0.0067	-0.006354861787	9.536702807e-05	-0.0002818089846	1.136361312	-1
0.0068	-0.006501500516	9.642711644e-05	-0.0001173595315	0.7593697888	-1
0.0069	-0.006648968369	9.74975737e-05	-3.838708676e-05	0.8800869402	-1
0.007	-0.006797244678	9.858593147e-05	-3.335821846e-05	3.25045638	-1
0.0071	-0.006946309388	9.96975231e-05	-8.869199057e-05	0.7551119496	-1
0.0072	-0.00709614302	0.0001008355637	-0.0001898311309	0.509120245	-1
0.0073	-0.007246726639	0.0001020013386	-0.0003222054373	0.4362226312	-1
0.0074	-0.00739804181	0.0001031944706	-0.0004720466231	0.6758179463	-1
0.0075	-0.007550070549	0.0001044132357	-0.0006270293967	0.37631797	-1
0.0076	-0.007702795283	0.0001056549044	-0.0007767289814	0.549881467	-1
0.0077	-0.007856198808	0.0001069160847	-0.0009129038438	0.6456120849	-1
0.0078	-0.008010264244	0.0001081930443	-0.001029602565	1.1881531	-1
0.0079	-0.008164975002	0.000109481999	-0.001123123563	0.8854193888	-1
0.008	-0.008320314762	0.0001107793571	-0.001191856062	0.5056232834	-1
0.0081	-0.008476267462	0.0001120819145	-0.001236031808	0.4767754473	-1
0.0082	-0.008632817283	0.0001133869944	-0.001257412105	0.3612921269	-1
0.0083	-0.00878994865	0.0001146925324	-0.001258935592	0.4860407635	-1
0.0084	-0.008947646227	0.0001159971137	-0.001244355247	0.8549996879	-1
0.0085	-0.009105894925	0.0001172999678	-0.001217891029	0.9942086935	-1
0.0086	-0.009264679913	0.0001186009221	-0.001183907497	0.7521984853	-1
0.0087	-0.009423986619	0.0001199003312	-0.001146633492	0.6132800625	-1
0.0088	-0.009583800741	0.0001211989857	-0.00110993789	0.5978040747	-1
0.0089	-0.009744108259	0.0001224980091	-0.001077161029	0.3663235365	-1
0.009	-0.009904895438	0.000123798751	-0.001051001097	0.4149869819	-1
0.0091	-0.01006614884	0.0001251026853	-0.001033457459	0.7007632016	-1
0.0092	-0.01022785531	0.0001264113111	-0.001025818388	1.148371919	-1
0.0093	-0.01039000202	0.000127726074	-0.001028691517	0.4211636121	-1
0.0094	-0.0105525764	0.0001290483002	-0.001042079862	0.4803838	-1
0.0095	-0.0107155662	0.0001303791461	-0.001065470738	0.3441224338	-1
