time = 0.107	Re = 13	rotation = -0.102052
-0.695564	0.584214	6843	
-0.694810	0.585058	6843	
-0.692726	0.587447	6843	
-0.689308	0.591427	6843	
-0.684747	0.596828	6217	
-0.678810	0.603524	6119	
-0.671728	0.611327	6119	
-0.663573	0.619891	7110	
-0.654222	0.629499	7110	
-0.643889	0.640092	8215	
-0.632624	0.651365	8233	
